sentence_id,text,start,end
0,"There once lived in Sianfu an old Buddhist monk, who loved to wander in lonely places. ",0,87
1,"In the course of his wanderings he once came to the Kuku-Nor, and there he saw a tree which was a thousand feet high and many cords in breadth. ",87,231
2,It was hollow inside and one could see the sky shining down into it from above. ,231,311
3,"When he had gone on a few miles, he saw in the distance a girl in a red coat, barefoot, and with unbound hair, who was running as fast as the wind. ",311,459
4,In a moment she stood before him. ,459,493
5,"""Take pity on me and save my life!"" ",493,529
6,said she to him. ,529,546
7,"When the monk asked her what was the trouble, she replied: ""A man is pursuing me. ",546,628
8,"If you will tell him you have not seen me, I will be grateful to you all my life long!"" ",628,716
9,With that she ran up to the hollow tree and crawled into it. ,716,777
10,"When the monk had gone a little further, he met one who rode an armored steed. ",777,856
11,"He wore a garment of gold, a bow was slung across his shoulders, and a sword hung at his side. ",856,951
12,"His horse ran with the speed of lightning, and covered a couple of miles with every step. ",951,1041
13,"Whether it ran in the air or on the ground, its speed was the same. ",1041,1109
14,"""Have you seen the girl in the red coat?"" ",1109,1151
15,asked the stranger. ,1151,1171
16,"And when the monk replied that he had seen nothing, the other continued: ""Bonze, you should not lie! ",1171,1272
17,"This girl is not a human being, but a flying ogre. ",1272,1323
18,"Of flying ogres there are thousands of varieties, who bring ruin to people everywhere. ",1323,1410
19,"I have already slain a countless number of them, and have pretty well done away with them. ",1410,1501
20,But this one is the worst of all. ,1501,1535
21,"Last night the Lord of the Heavens gave me a triple command, and that is the reason I have hurried down from the skies. ",1535,1655
22,There are eight thousand of us under way in all directions to catch this monster. ,1655,1737
23,"If you do not tell the truth, monk, then you are sinning against heaven itself!"" ",1737,1818
24,"Upon that the monk did not dare deceive him, but pointed to the hollow tree. ",1818,1895
25,"The messenger of the skies dismounted, stepped into the tree and looked about him. ",1895,1978
26,"Then he once more mounted his horse, which carried him up the hollow trunk and out at the end of the tree. ",1978,2085
27,"The monk looked up and could see a small, red flame come out of the tree-top. ",2085,2163
28,It was followed by the messenger of the skies. ,2163,2210
29,Both rose up to the clouds and disappeared. ,2210,2254
30,After a time there fell a rain of blood. ,2254,2295
31,The ogre had probably been hit by an arrow or captured. ,2295,2351
32,Afterward the monk told the tale to the scholar who wrote it down.,2351,2418
