clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the princess/The princess,47,23,160,183,the princess,female,1.0,primary
the youngest princess,15,5,27,32,the youngest princess,female,1.0,tertiary
the wolf,139,3,25,28,the wolf,male,1.0,tertiary
the youth/The youth,98,8,16,24,the youth,male,1.0,tertiary
the youngest--her husband,40,9,3,12,the youngest's husband,male,1.0,tertiary
the youngest--her sisters,8,8,3,11,the youngest's sisters,female,1.0,tertiary
the king/The king,9,8,3,11,the king,male,1.0,tertiary
the oldest princess/The oldest princess,24,3,7,10,the oldest princess,female,1.0,tertiary
The king 's daughter/the king 's daughter,44,5,4,9,The king 's daughter,male,1.0,tertiary
the maiden,49,1,7,8,the maiden,female,1.0,tertiary
the toad,131,2,6,8,the toad,male,1.0,tertiary
the newly married pairs,35,1,7,8,the newly married pairs,group/nonbinary,1.0,tertiary
the king 's daughters,10,3,4,7,the king 's daughters,male,1.0,tertiary
The other princesses,76,1,6,7,The other princesses,female,1.0,tertiary
the second,14,2,5,7,the second,unknown,0.0,tertiary
Lovely maiden,168,1,5,6,Lovely maiden,female,1.0,tertiary
the youngest,5,2,4,6,the youngest,female,1.0,tertiary
the prince,156,1,4,5,the prince,male,1.0,tertiary
a husband,17,2,3,5,a husband,male,1.0,tertiary
a handsome young prince,154,1,3,4,a handsome young prince,male,1.0,tertiary
The other princesses--their sister,77,1,3,4,The other princesses's sister,female,1.0,tertiary
a husband with silver hair and a silver beard,162,1,3,4,a husband with silver hair and a silver beard,male,1.0,tertiary
The oldest--my husband,157,2,1,3,The oldest's husband,male,1.0,tertiary
The oldest,13,1,2,3,The oldest,unknown,0.0,tertiary
A man with golden hair and golden beard,23,1,2,3,A man with golden hair and golden beard,male,1.0,tertiary
the princess/The princess--your best friend,174,3,0,3,the princess's best friend,unknown,0.0,tertiary
any one else,171,3,0,3,any one else,unknown,0.0,tertiary
both sisters,81,2,0,2,both sisters,female,1.0,tertiary
the two older sisters,4,1,1,2,the two older sisters,female,1.0,tertiary
a human being,60,2,0,2,a human being,unknown,0.0,tertiary
a king,1,1,1,2,a king,male,1.0,tertiary
three daughters,2,1,1,2,three daughters,group/nonbinary,1.0,tertiary
the guests,32,1,1,2,the guests,unknown,0.0,tertiary
maiden/Maiden,179,2,0,2,maiden,female,1.0,tertiary
each,21,1,1,2,each,female,1.0,tertiary
the youngest--either of her sisters,7,1,0,1,the youngest's of her sisters,female,1.0,tertiary
handsomer maidens,3,1,0,1,handsomer maidens,female,1.0,tertiary
Proud maiden,172,1,0,1,Proud maiden,female,1.0,tertiary
the toad--my dearest friend,170,1,0,1,the toad's dearest friend,unknown,0.0,tertiary
Beautiful maiden,176,1,0,1,Beautiful maiden,female,1.0,tertiary
a little nightingale,153,1,0,1,a little nightingale,unknown,0.0,tertiary
everyone,6,1,0,1,everyone,unknown,0.0,tertiary
a little toad,129,1,0,1,a little toad,unknown,0.0,tertiary
each--the suitor for whom she had wished,22,1,0,1,each's suitor for whom she had wished,unknown,0.0,tertiary
the princess/The princess--the handsomest youth her eyes,96,1,0,1,the princess's handsomest youth her eyes,unknown,0.0,tertiary
his wife,85,1,0,1,his wife,female,1.0,tertiary
the king 's daughters--their husbands,12,1,0,1,the king 's daughters's husbands,male,1.0,tertiary
a dear good fellow,163,1,0,1,a dear good fellow,unknown,0.0,tertiary
a husband with golden hair and golden beard,160,1,0,1,a husband with golden hair and golden beard,male,1.0,tertiary
other men,65,1,0,1,other men,male,1.0,tertiary
the two older princesses,37,1,0,1,the two older princesses,female,1.0,tertiary
the two other princesses,18,1,0,1,the two other princesses,female,1.0,tertiary
God,0,1,0,1,God,unknown,0.0,tertiary
no other suitor,28,1,0,1,no other suitor,unknown,0.0,tertiary
A man with golden hair and golden beard--his bride,26,1,0,1,A man with golden hair and golden beard's bride,male,1.0,tertiary
a man with silver hair and a silver beard,25,1,0,1,a man with silver hair and a silver beard,male,1.0,tertiary
a better husband,164,1,0,1,a better husband,male,1.0,tertiary
