sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,1,had,50,53,50,53,4,27.0,45.0,27.0,45.0,,,,,verb.possession,True,0,subject,a man's wife,5,8,13,female,1.0,secondary
0,1,had,50,53,50,53,3,27.0,45.0,27.0,45.0,,,,,verb.possession,True,0,subject,a man,1,3,4,male,1.0,tertiary
1,1,said,39,43,120,124,1,8.0,37.0,89.0,118.0,,,,,verb.communication,True,2,subject,Simon,12,7,19,male,1.0,primary
1,1,said,39,43,120,124,5,8.0,37.0,89.0,118.0,,,,,verb.communication,True,2,subject,the man,1,0,1,male,1.0,tertiary
2,0,catches,10,17,214,221,4,0.0,3.0,204.0,207.0,27.0,37.0,231.0,241.0,verb.contact,True,1,subject,a man's wife,5,8,13,female,1.0,secondary
3,5,catch,67,72,371,376,4,51.0,54.0,355.0,358.0,,,,,verb.contact,True,3,subject,a man's wife,5,8,13,female,1.0,secondary
5,3,catch,49,54,456,461,4,33.0,36.0,440.0,443.0,,,,,verb.contact,True,4,subject,a man's wife,5,8,13,female,1.0,secondary
7,1,heard,32,37,587,592,2,28.0,31.0,583.0,586.0,,,,,verb.perception,True,7,subject,Susan,12,18,30,female,1.0,primary
9,0,said,4,8,840,844,50,0.0,3.0,836.0,839.0,,,,,verb.communication,True,9,subject,the woman,1,2,3,female,1.0,tertiary
11,1,told,31,35,1072,1076,1,22.0,30.0,1063.0,1071.0,,,,,verb.communication,True,11,subject,Simon,12,7,19,male,1.0,primary
11,1,told,31,35,1072,1076,4,22.0,30.0,1063.0,1071.0,,,,,verb.communication,True,11,subject,a man's wife,5,8,13,female,1.0,secondary
22,3,howled,55,61,1847,1853,1,39.0,41.0,1831.0,1833.0,,,,,verb.body,True,13,subject,Simon,12,7,19,male,1.0,primary
23,0,said,4,8,1908,1912,2,0.0,3.0,1904.0,1907.0,,,,,verb.communication,True,15,subject,Susan,12,18,30,female,1.0,primary
25,1,told,36,40,2074,2078,53,27.0,35.0,2065.0,2073.0,,,,,verb.communication,True,16,subject,Susan's husband,5,3,8,male,1.0,tertiary
25,1,told,36,40,2074,2078,4,27.0,35.0,2065.0,2073.0,,,,,verb.communication,True,16,subject,a man's wife,5,8,13,female,1.0,secondary
26,2,sighed,46,52,2159,2165,2,40.0,45.0,2153.0,2158.0,,,,,verb.body,True,17,subject,Susan,12,18,30,female,1.0,primary
28,3,meet,78,82,2364,2368,57,54.0,58.0,2340.0,2344.0,,,,,verb.social,True,19,subject,each other,1,5,6,group/nonbinary,1.0,tertiary
31,3,grumbling,53,62,2594,2603,64,43.0,47.0,2584.0,2588.0,,,,,verb.communication,True,20,subject,the pair,1,3,4,group/nonbinary,1.0,tertiary
