sentence_id,event_id,temporal_rank
0,1,0
2,0,1
1,1,2
2,4,3
3,5,4
3,0,5
5,1,6
4,0,7
5,3,8
6,2,9
7,1,10
6,4,11
8,1,12
8,2,13
8,3,14
9,0,15
10,0,16
11,1,17
12,0,18
22,1,19
18,2,20
22,3,21
22,4,22
23,0,23
25,0,24
25,1,25
26,2,26
26,1,27
27,1,28
27,0,29
28,3,30
30,2,31
30,1,32
31,1,33
31,0,34
31,3,35
33,1,36
33,2,37
34,2,38
34,0,39
34,3,40
35,1,41
35,2,42
36,0,43
38,4,44
37,1,45
40,0,46
41,1,47
41,3,48
42,0,49
42,3,50
43,0,51
43,1,52
44,0,53
44,1,54
45,2,55
45,0,56
49,1,57
47,2,58
50,2,59
51,1,60
51,2,61
52,1,62
52,2,63
53,1,64
53,2,65
54,4,66
54,5,67
55,1,68
55,2,69
55,3,70
55,6,71
56,2,72
57,0,73
57,1,74
58,2,75
60,4,76
60,0,77
60,5,78
61,2,79
61,0,80
62,3,81
63,2,82
63,3,83
64,0,84
66,2,85
64,6,86
64,5,87
64,1,88
67,3,89
67,0,90
67,4,91
68,2,92
68,4,93
69,1,94
71,3,95
74,0,96
74,1,97
76,0,98
