sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,had,50,53,50,53,"4,3",27.0,45.0,27.0,45.0,,54.0,79.0,54.0,79.0,,,,,verb.possession,1,True
1,1,said,39,43,120,124,"1,5",8.0,37.0,89.0,118.0,"2,4,3",44.0,77.0,125.0,158.0,,,,,verb.communication,1,True
2,0,catches,10,17,214,221,4,0.0,3.0,204.0,207.0,,18.0,26.0,222.0,230.0,27.0,37.0,231.0,241.0,verb.contact,1,True
3,5,catch,67,72,371,376,4,51.0,54.0,355.0,358.0,,73.0,77.0,377.0,381.0,,,,,verb.contact,1,True
4,0,said,11,15,395,399,,1.0,8.0,385.0,392.0,1,16.0,21.0,400.0,405.0,,,,,verb.communication,1,True
5,3,catch,49,54,456,461,4,33.0,36.0,440.0,443.0,,55.0,58.0,462.0,465.0,,,,,verb.contact,1,True
6,2,see,48,51,515,518,,46.0,47.0,513.0,514.0,4,52.0,55.0,519.0,522.0,,,,,verb.social,1,True
7,1,heard,32,37,587,592,2,28.0,31.0,583.0,586.0,,38.0,42.0,593.0,597.0,,,,,verb.perception,1,True
8,2,looked,71,77,751,757,,33.0,41.0,713.0,721.0,2,97.0,114.0,777.0,794.0,,,,,verb.perception,1,True
9,0,said,4,8,840,844,50,0.0,3.0,836.0,839.0,10,11.0,106.0,847.0,942.0,,,,,verb.communication,1,True
10,0,took,8,12,953,957,,0.0,7.0,945.0,952.0,50,13.0,23.0,958.0,968.0,,,,,verb.cognition,1,True
11,1,told,31,35,1072,1076,"1,4",22.0,30.0,1063.0,1071.0,1,36.0,39.0,1077.0,1080.0,,,,,verb.communication,1,True
12,0,said,30,34,1138,1142,,1.0,27.0,1109.0,1135.0,1,35.0,40.0,1143.0,1148.0,,,,,verb.communication,1,True
18,2,said,20,24,1514,1518,,1.0,17.0,1495.0,1511.0,"2,53",25.0,36.0,1519.0,1530.0,,,,,verb.communication,1,True
22,3,howled,55,61,1847,1853,1,39.0,41.0,1831.0,1833.0,,,,,,,,,,verb.body,1,True
23,0,said,4,8,1908,1912,2,0.0,3.0,1904.0,1907.0,10,10.0,69.0,1914.0,1973.0,,,,,verb.communication,1,True
25,1,told,36,40,2074,2078,"53,4",27.0,35.0,2065.0,2073.0,53,41.0,44.0,2079.0,2082.0,,,,,verb.communication,1,True
26,2,sighed,46,52,2159,2165,2,40.0,45.0,2153.0,2158.0,,,,,,,,,,verb.body,1,True
27,0,happened,7,15,2223,2231,,,,,,57,16.0,68.0,2232.0,2284.0,,,,,verb.change,1,True
28,3,meet,78,82,2364,2368,57,54.0,58.0,2340.0,2344.0,,,,,,,,,,verb.social,1,True
30,1,saw,31,34,2484,2487,,,,,,64,35.0,86.0,2488.0,2539.0,,,,,verb.perception,1,True
31,3,grumbling,53,62,2594,2603,64,43.0,47.0,2584.0,2588.0,,63.0,68.0,2604.0,2609.0,,,,,verb.communication,1,True
33,2,drown,52,57,2719,2724,19,33.0,42.0,2700.0,2709.0,,58.0,60.0,2725.0,2727.0,,,,,verb.contact,1,True
34,3,guarded,51,58,2781,2788,,37.0,38.0,2767.0,2768.0,19,59.0,76.0,2789.0,2806.0,,,,,verb.social,1,True
35,2,hang,40,44,2848,2852,19,28.0,30.0,2836.0,2838.0,,45.0,47.0,2853.0,2855.0,,,,,verb.contact,1,True
36,0,answered,8,16,2866,2874,66,0.0,7.0,2858.0,2865.0,,18.0,46.0,2876.0,2904.0,,,,,verb.communication,1,True
37,1,help,9,13,2915,2919,,4.0,5.0,2910.0,2911.0,10,14.0,17.0,2920.0,2923.0,57.0,84.0,2963.0,2990.0,verb.social,1,True
38,4,declared,69,77,3081,3089,25,56.0,64.0,3068.0,3076.0,,78.0,92.0,3090.0,3104.0,,,,,verb.communication,1,True
40,0,said,13,17,3258,3262,,1.0,10.0,3246.0,3255.0,67,18.0,37.0,3263.0,3282.0,,,,,verb.communication,1,True
41,1,meet,33,37,3497,3501,,,,,,25,38.0,41.0,3502.0,3505.0,42.0,60.0,,,verb.social,1,True
