clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Susan/But soft - hearted Susan,2,12,18,30,Susan,female,1.0,primary
Simon,1,12,7,19,Simon,male,1.0,primary
a man--his wife,4,5,8,13,a man's wife,female,1.0,secondary
the bear,73,4,6,10,the bear,male,1.0,secondary
your master,10,4,5,9,your master,unknown,0.0,secondary
Susan/But soft - hearted Susan--her husband,53,5,3,8,Susan's husband,male,1.0,tertiary
The wolf/the wolf,25,3,4,7,The wolf,male,1.0,tertiary
each other,57,1,5,6,each other,group/nonbinary,1.0,tertiary
The wild boar/the wild boar,74,3,2,5,The wild boar,male,1.0,tertiary
the fox/The fox,66,4,1,5,the fox,male,1.0,tertiary
a man,3,1,3,4,a man,male,1.0,tertiary
the pair,64,1,3,4,the pair,group/nonbinary,1.0,tertiary
Our friend,37,1,3,4,Our friend,male,1.0,tertiary
the cat,82,1,3,4,the cat,female,1.0,tertiary
Thieves/thieves,15,3,1,4,Thieves,group/nonbinary,1.0,tertiary
my master,19,2,1,3,my master,male,1.0,tertiary
the woman,50,1,2,3,the woman,female,1.0,tertiary
both,63,1,0,1,both,unknown,0.0,tertiary
strangers,61,1,0,1,strangers,unknown,0.0,tertiary
friends,59,1,0,1,friends,unknown,0.0,tertiary
the dog,67,1,0,1,the dog,unknown,0.0,tertiary
the three,71,1,0,1,the three,unknown,0.0,tertiary
The wolf/the wolf--his friends,72,1,0,1,The wolf's friends,unknown,0.0,tertiary
the best of friends at home,58,1,0,1,the best of friends at home,unknown,0.0,tertiary
the warriors,29,1,0,1,the warriors,unknown,0.0,tertiary
The enemy,31,1,0,1,The enemy,unknown,0.0,tertiary
the poor cat,49,1,0,1,the poor cat,unknown,0.0,tertiary
your master--you men,36,1,0,1,your master's men,male,1.0,tertiary
the man,5,1,0,1,the man,male,1.0,tertiary
The foolish brute,40,1,0,1,The foolish brute,unknown,0.0,tertiary
Susan/But soft - hearted Susan--her aunt who lived there,92,1,0,1,Susan's aunt who lived there,unknown,0.0,tertiary
Men,46,1,0,1,Men,male,1.0,tertiary
