sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
0,1,had,verb.possession,1,2
1,6,given,verb.possession,5,7
1,6,given,verb.possession,5,3
1,6,given,verb.possession,6,7
1,6,given,verb.possession,6,3
2,3,declared,verb.communication,8,8
2,3,declared,verb.communication,8,3
2,3,declared,verb.communication,3,8
2,3,declared,verb.communication,3,3
2,5,keep,verb.possession,8,3
3,2,made,verb.change,10,10
4,0,called,verb.communication,3,10
5,13,lost,verb.communication,15,13
5,14,said,verb.communication,15,13
5,14,said,verb.communication,15,15
5,20,have,verb.possession,15,13
6,0,repented,verb.communication,15,15
6,1,told,verb.communication,0,18
6,1,told,verb.communication,0,15
6,1,told,verb.communication,0,0
6,5,made,verb.social,0,0
7,0,wept,verb.body,15,15
7,0,wept,verb.body,15,21
7,2,saw,verb.cognition,15,21
7,2,saw,verb.cognition,15,22
7,7,try,verb.social,15,21
8,1,doubting,verb.cognition,23,23
10,1,want,verb.emotion,24,23
10,3,declared,verb.communication,23,26
10,3,declared,verb.communication,23,23
10,3,declared,verb.communication,23,28
10,3,declared,verb.communication,23,27
10,5,undertake,verb.creation,23,26
10,5,undertake,verb.creation,23,23
10,5,undertake,verb.creation,23,28
10,5,undertake,verb.creation,23,27
11,3,done,verb.social,29,30
15,4,said,verb.communication,23,38
16,1,give,verb.possession,23,23
19,1,thought,verb.cognition,23,44
19,1,thought,verb.cognition,23,23
19,4,rest,verb.body,23,23
20,0,looked,verb.perception,23,46
20,2,knew,verb.cognition,23,48
22,1,signing,verb.communication,44,44
22,1,signing,verb.communication,44,47
28,2,pray,verb.communication,0,0
29,1,promise,verb.communication,0,0
29,2,hurt,verb.social,0,0
30,0,let,verb.contact,51,0
30,2,followed,verb.motion,0,0
30,2,followed,verb.motion,0,22
32,4,given,verb.possession,3,57
33,1,saw,verb.perception,61,0
33,5,made,verb.communication,57,57
33,5,made,verb.communication,57,22
35,0,became,verb.change,0,22
35,0,became,verb.change,22,22
35,3,consulted,verb.communication,0,0
35,3,consulted,verb.communication,0,57
35,3,consulted,verb.communication,0,22
35,3,consulted,verb.communication,22,0
35,3,consulted,verb.communication,22,57
35,3,consulted,verb.communication,22,22
35,5,ruin,verb.change,22,0
35,5,ruin,verb.change,22,57
36,1,wish,verb.emotion,22,0
36,2,kill,verb.contact,22,0
36,7,heard,verb.cognition,22,0
36,9,wished,verb.emotion,22,66
36,9,wished,verb.emotion,22,0
36,9,wished,verb.emotion,22,22
36,10,remind,verb.communication,22,66
36,10,remind,verb.communication,22,0
36,10,remind,verb.communication,22,22
38,4,see,verb.cognition,57,57
39,3,praised,verb.communication,57,70
39,4,remarked,verb.communication,57,72
39,4,remarked,verb.communication,57,57
39,4,remarked,verb.communication,57,70
40,4,inquired,verb.communication,57,57
41,1,said,verb.communication,0,23
41,1,said,verb.communication,189,23
43,2,get,verb.change,0,191
45,0,brings,verb.motion,0,57
45,2,make,verb.change,57,192
45,2,make,verb.change,57,0
45,2,make,verb.change,57,57
47,2,knew,verb.cognition,0,51
47,5,cooking,verb.consumption,51,51
49,2,called,verb.communication,51,47
49,2,called,verb.communication,51,51
49,3,bade,verb.communication,51,47
50,2,put,verb.contact,51,51
50,3,declared,verb.communication,51,47
50,3,declared,verb.communication,51,51
51,4,cried,verb.communication,51,51
55,0,took,verb.contact,86,86
56,1,fill,verb.possession,86,86
56,2,pushed,verb.contact,86,86
56,2,pushed,verb.contact,0,86
57,1,wondered,verb.cognition,51,47
57,1,wondered,verb.cognition,51,51
62,0,answered,verb.communication,97,196
62,0,answered,verb.communication,97,97
66,2,muttering,verb.communication,51,51
70,4,embraced,verb.contact,57,0
71,0,cried,verb.communication,198,57
72,1,ordered,verb.communication,105,0
72,1,ordered,verb.communication,105,57
72,1,ordered,verb.communication,105,97
72,1,ordered,verb.communication,57,0
72,1,ordered,verb.communication,57,57
72,1,ordered,verb.communication,57,97
72,4,prepared,verb.change,57,0
72,6,enter,verb.motion,97,57
75,2,destroy,verb.contact,108,0
78,1,praised,verb.communication,57,111
78,1,praised,verb.communication,57,108
78,2,told,verb.communication,23,51
78,2,told,verb.communication,23,57
79,0,closed,verb.cognition,57,57
82,0,hear,verb.cognition,57,57
82,0,hear,verb.cognition,57,201
82,0,hear,verb.cognition,57,203
82,1,said,verb.communication,57,201
82,1,said,verb.communication,57,203
85,1,give,verb.possession,57,205
85,1,give,verb.possession,57,57
86,2,answered,verb.communication,0,0
88,4,taken,verb.consumption,119,82
91,6,hid,verb.perception,0,0
99,2,said,verb.communication,24,51
101,5,knew,verb.cognition,0,0
102,2,taking,verb.possession,0,0
102,2,taking,verb.possession,0,119
102,4,laid,verb.contact,0,0
103,2,stuffed,verb.contact,0,0
103,10,find,verb.perception,0,0
105,3,held,verb.contact,0,0
