sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
The boy grew no larger as he advanced in years. ,advanced,BEFORE,"Yet, small as he was, he had a big spirit of his own, and loved dearly to play the master in the lodge. ",play,2,3,1,3
"Yet, small as he was, he had a big spirit of his own, and loved dearly to play the master in the lodge. ",play,BEFORE,One day in winter he told his sister to make him a ball to play with. ,make,3,4,3,1
One day in winter he told his sister to make him a ball to play with. ,make,AFTER,He meant to have some sport along the shore on the clear ice. ,meant,4,5,1,0
He meant to have some sport along the shore on the clear ice. ,meant,BEFORE,"When she handed him the ball, his sister cautioned him not to go too far. ",cautioned,5,6,0,1
"When she handed him the ball, his sister cautioned him not to go too far. ",cautioned,BEFORE,"He laughed at her, and ran off in high glee, throwing his ball before him and running after it at full speed. ",running,6,7,1,3
"He laughed at her, and ran off in high glee, throwing his ball before him and running after it at full speed. ",running,BEFORE,He went as fast as his ball. ,went,7,8,3,0
He went as fast as his ball. ,went,BEFORE,At last his ball flew to a great distance. ,flew,8,9,0,0
At last his ball flew to a great distance. ,flew,BEFORE,He followed as fast as he could. ,followed,9,10,0,0
He followed as fast as he could. ,followed,AFTER,"After he had run forward for some time, he saw what seemed four dark spots upon the ice, straight before him. ",run,10,11,0,1
"After he had run forward for some time, he saw what seemed four dark spots upon the ice, straight before him. ",run,BEFORE,"When he came up to the shore he was surprised to see four large, tall men, lying on the ice, spearing fish. ",spearing,11,12,1,4
"When he came up to the shore he was surprised to see four large, tall men, lying on the ice, spearing fish. ",spearing,BEFORE,"As the little boy-man approached them, the nearest looked up. ",looked,12,14,4,1
"As the little boy-man approached them, the nearest looked up. ",looked,BEFORE,In his turn he was surprised to see such a tiny being. ,see,14,15,1,1
In his turn he was surprised to see such a tiny being. ,see,BEFORE,"Turning to his brothers, he said: ""Tia! ",said,15,16,1,1
"Turning to his brothers, he said: ""Tia! ",said,BEFORE,"see what a little fellow is here."" ",see,16,18,1,0
"see what a little fellow is here."" ",see,BEFORE,The three others then looked up too. ,looked,18,19,0,0
The three others then looked up too. ,looked,BEFORE,"Seeing these four faces, as if they had been one, the little spirit or boy-man said to himself: ""Four in one! ",said,19,20,0,3
"Seeing these four faces, as if they had been one, the little spirit or boy-man said to himself: ""Four in one! ",said,AFTER,"What a time they must have in choosing their hunting-shirts!"" ",choosing,20,21,3,2
"What a time they must have in choosing their hunting-shirts!"" ",choosing,BEFORE,"After they had all stared for a moment at the boy, they covered their heads, intent in searching for fish. ",covered,21,22,2,2
"After they had all stared for a moment at the boy, they covered their heads, intent in searching for fish. ",covered,BEFORE,"The boy thought to himself: ""These four-faces fancy that I am to be put off without notice because I am so little. ",thought,22,23,2,0
"The boy thought to himself: ""These four-faces fancy that I am to be put off without notice because I am so little. ",thought,BEFORE,"I may find a way to teach them that I am not to be treated so lightly."" ",teach,23,26,0,2
"I may find a way to teach them that I am not to be treated so lightly."" ",teach,AFTER,"After they were covered up, the boy-man, looking sharply about, saw that among them they had caught one large trout, which was lying just by their side. ",looking,26,27,2,2
"After they were covered up, the boy-man, looking sharply about, saw that among them they had caught one large trout, which was lying just by their side. ",looking,BEFORE,"Stealing along, he slyly seized it. ",seized,27,28,2,1
"Stealing along, he slyly seized it. ",seized,BEFORE,"Placing his fingers in the gills, and tossing his ball before him, he ran off at full speed. ",tossing,28,29,1,1
"Placing his fingers in the gills, and tossing his ball before him, he ran off at full speed. ",tossing,BEFORE,They heard the pattering of his little steps upon the ice. ,heard,29,30,1,0
They heard the pattering of his little steps upon the ice. ,heard,BEFORE,"When the four looked up all together, they saw their fine trout sliding away, as if of itself, at a great rate, the boy being so small that he could not be distinguished from the fish. ",looked,30,31,0,0
"When the four looked up all together, they saw their fine trout sliding away, as if of itself, at a great rate, the boy being so small that he could not be distinguished from the fish. ",looked,BEFORE,"When they stood up they could just see, over the fish's head, that it was the boy-man who was carrying it off. ",see,31,34,0,2
"When they stood up they could just see, over the fish's head, that it was the boy-man who was carrying it off. ",see,BEFORE,"The little spirit reached the lodge, and having left the trout at the door, he told his sister to go out and bring in the fish he had brought home. ",reached,34,35,2,0
"The little spirit reached the lodge, and having left the trout at the door, he told his sister to go out and bring in the fish he had brought home. ",reached,BEFORE,"She exclaimed, ""Where could you have got it? ",exclaimed,35,36,0,0
"She exclaimed, ""Where could you have got it? ",exclaimed,AFTER,"I hope you have not stolen it."" ",stolen,36,37,0,2
"I hope you have not stolen it."" ",stolen,BEFORE,"""Oh,"" he replied, ""I found it on the ice. ",replied,37,38,2,0
"""Oh,"" he replied, ""I found it on the ice. ",replied,AFTER,It was caught in our lake. ,caught,38,39,0,1
It was caught in our lake. ,caught,BEFORE,Have we no right to a little lake of our own? ,Have,39,40,1,0
Have we no right to a little lake of our own? ,Have,BEFORE,"I shall claim all the fish that come out of its waters."" ",claim,40,41,0,1
"I shall claim all the fish that come out of its waters."" ",claim,AFTER,"""How,"" the sister asked again, ""could you have got it there?"" ",got,41,42,1,3
"""How,"" the sister asked again, ""could you have got it there?"" ",got,BEFORE,"""No matter,"" said the boy; ",said,42,43,3,0
"""No matter,"" said the boy; ",said,AFTER,It was as much as the girl could do to drag the great trout within doors. ,drag,43,45,0,3
It was as much as the girl could do to drag the great trout within doors. ,drag,AFTER,"She cooked it, and its flavor was so delicious that she asked no more questions as to how he had come by it. ",come,45,46,3,4
"She cooked it, and its flavor was so delicious that she asked no more questions as to how he had come by it. ",come,BEFORE,He made all sorts of sport with his ball as he frolicked along. ,frolicked,46,48,4,1
He made all sorts of sport with his ball as he frolicked along. ,frolicked,BEFORE,"High over his head he would toss it, straight up into the air; ",toss,48,49,1,1
"High over his head he would toss it, straight up into the air; ",toss,BEFORE,"And again, in mere merriment of spirit, he would send it bounding back, as if he had plenty of speed and enough to spare in running back after it. ",send,49,51,1,1
