sentence_id,event_id,temporal_rank
2,1,0
2,0,1
3,2,2
3,3,3
4,0,4
5,0,5
4,1,6
5,1,7
6,0,8
6,1,9
6,2,10
7,0,11
7,2,12
7,3,13
8,0,14
9,0,15
11,1,16
10,0,17
11,2,18
12,4,19
12,3,20
12,2,21
14,0,22
14,1,23
15,1,24
16,1,25
18,0,26
19,0,27
21,1,28
20,3,29
22,1,30
21,2,31
22,2,32
23,0,33
26,1,34
26,5,35
26,2,36
27,2,37
27,5,38
27,3,39
28,1,40
29,0,41
29,1,42
30,0,43
31,0,44
31,2,45
31,1,46
31,6,47
34,2,48
35,2,49
35,0,50
35,7,51
35,3,52
36,3,53
36,0,54
37,2,55
37,0,56
39,1,57
38,1,58
38,0,59
40,0,60
42,3,61
42,0,62
41,1,63
45,3,64
43,0,65
46,0,66
46,4,67
46,2,68
48,1,69
48,0,70
49,1,71
51,3,72
51,1,73
52,4,74
53,0,75
53,3,76
54,0,77
54,2,78
55,0,79
55,2,80
56,0,81
58,0,82
59,1,83
59,0,84
58,2,85
59,2,86
60,1,87
60,3,88
61,1,89
62,2,90
63,0,91
62,3,92
63,2,93
64,1,94
64,2,95
65,1,96
65,2,97
66,2,98
66,0,99
66,4,100
67,2,101
66,5,102
68,0,103
69,0,104
69,1,105
69,2,106
70,1,107
70,0,108
70,2,109
70,6,110
71,1,111
72,2,112
72,0,113
72,3,114
73,2,115
73,1,116
73,5,117
74,2,118
74,0,119
73,7,120
74,4,121
74,5,122
74,6,123
75,2,124
75,0,125
76,0,126
79,1,127
78,0,128
80,0,129
80,1,130
80,2,131
81,0,132
84,1,133
83,0,134
84,2,135
85,1,136
85,2,137
85,3,138
85,4,139
86,0,140
87,0,141
88,1,142
87,1,143
88,5,144
88,3,145
88,10,146
89,1,147
91,0,148
92,1,149
91,1,150
93,0,151
93,1,152
94,1,153
95,1,154
95,3,155
96,1,156
97,0,157
98,0,158
98,1,159
98,2,160
98,3,161
99,2,162
99,0,163
101,3,164
102,1,165
102,0,166
101,4,167
102,2,168
103,1,169
103,6,170
103,7,171
104,0,172
104,3,173
104,1,174
106,0,175
105,1,176
107,0,177
107,1,178
107,2,179
107,3,180
107,5,181
107,4,182
108,0,183
108,2,184
109,0,185
109,3,186
110,3,187
110,1,188
110,6,189
112,2,190
111,4,191
113,1,192
113,0,193
114,0,194
115,0,195
115,1,196
115,2,197
115,4,198
116,0,199
118,0,200
121,0,201
121,1,202
121,5,203
122,1,204
121,6,205
122,2,206
123,0,207
124,0,208
124,1,209
125,2,210
124,3,211
126,0,212
126,2,213
126,1,214
127,0,215
127,1,216
127,2,217
127,3,218
127,4,219
128,0,220
130,8,221
128,1,222
130,1,223
130,6,224
130,3,225
133,0,226
134,0,227
136,1,228
137,0,229
136,2,230
137,1,231
140,1,232
145,0,233
142,0,234
146,0,235
147,1,236
