sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
It was a little small shop just the right size for Dolls--Lucinda and Jane Doll-cook always bought their groceries at Ginger and Pickles. ,bought,BEFORE,Ginger and Pickles sold red spotty pocket-handkerchiefs at a penny three farthings. ,sold,2,4,1,0
Ginger and Pickles sold red spotty pocket-handkerchiefs at a penny three farthings. ,sold,AFTER,"Ginger usually requested Pickles to serve them, because he said it made his mouth water. ",requested,4,11,0,0
"Ginger usually requested Pickles to serve them, because he said it made his mouth water. ",requested,BEFORE,"""I have the same feeling about rats,"" replied Pickles, ""but it would never do to eat our own customers; ",replied,11,13,0,1
"""I have the same feeling about rats,"" replied Pickles, ""but it would never do to eat our own customers; ",replied,BEFORE," they would leave us and go to Tabitha Twitchit's."" ",leave,13,14,1,1
" they would leave us and go to Tabitha Twitchit's."" ",leave,BEFORE,"""On the contrary, they would go nowhere,"" replied Ginger gloomily. ",replied,14,15,1,2
"""On the contrary, they would go nowhere,"" replied Ginger gloomily. ",replied,BEFORE,She did not give credit.) ,give,15,17,2,1
She did not give credit.) ,give,BEFORE,Ginger and Pickles gave unlimited credit. ,gave,17,18,1,0
Ginger and Pickles gave unlimited credit. ,gave,BEFORE,"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",buys,18,19,0,1
"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",buys,BEFORE,"And Pickles makes a low bow and says, ""With pleasure, madam,"" and it is written down in a book. ",says,19,20,1,1
"And Pickles makes a low bow and says, ""With pleasure, madam,"" and it is written down in a book. ",says,BEFORE,"The customers come again and again, and buy quantities, in spite of being afraid of Ginger and Pickles. ",buy,20,21,1,1
"The customers come again and again, and buy quantities, in spite of being afraid of Ginger and Pickles. ",buy,BEFORE,"The customers came in crowds every day and bought quantities, especially the toffee customers. ",bought,21,23,1,1
"The customers came in crowds every day and bought quantities, especially the toffee customers. ",bought,BEFORE, they never paid for as much as a pennyworth of peppermints. ,paid,23,25,1,0
 they never paid for as much as a pennyworth of peppermints. ,paid,BEFORE,"As there was always no money, Ginger and Pickles were obliged to eat their own goods. ",eat,25,27,0,3
"As there was always no money, Ginger and Pickles were obliged to eat their own goods. ",eat,AFTER,Pickles ate biscuits and Ginger ate a dried haddock. ,ate,27,28,3,0
Pickles ate biscuits and Ginger ate a dried haddock. ,ate,BEFORE,They ate them by candle-light after the shop was closed. ,ate,28,29,0,0
They ate them by candle-light after the shop was closed. ,ate,BEFORE,"When it came to Jan. 1st there was still no money, and Pickles was unable to buy a dog licence. ",buy,29,30,0,3
"When it came to Jan. 1st there was still no money, and Pickles was unable to buy a dog licence. ",buy,BEFORE,"""It is very unpleasant, I am afraid of the police,"" said Pickles. ",said,30,31,3,2
"""It is very unpleasant, I am afraid of the police,"" said Pickles. ",said,BEFORE,"""It is very uncomfortable, I am afraid I shall be summoned. ",summoned,31,34,2,4
"""It is very uncomfortable, I am afraid I shall be summoned. ",summoned,AFTER,"I have tried in vain to get a licence upon credit at the Post Office;""",tried,34,35,4,1
"I have tried in vain to get a licence upon credit at the Post Office;""",tried,BEFORE,"""Let us send in the bill again to Samuel Whiskers, Ginger, he owes 22/9 for bacon."" ",owes,35,39,1,2
"""Let us send in the bill again to Samuel Whiskers, Ginger, he owes 22/9 for bacon."" ",owes,BEFORE,"""I do not believe that he intends to pay at all,"" replied Ginger. ",replied,39,40,2,4
"""I do not believe that he intends to pay at all,"" replied Ginger. ",replied,AFTER,"""And I feel sure that Anna Maria pockets things--Where are all the cream crackers?"" ",feel,40,41,4,0
"""And I feel sure that Anna Maria pockets things--Where are all the cream crackers?"" ",feel,BEFORE,"""You have eaten them yourself,"" replied Ginger. ",replied,41,42,0,2
"""You have eaten them yourself,"" replied Ginger. ",replied,BEFORE,Ginger and Pickles retired into the back parlour. ,retired,42,43,2,0
Ginger and Pickles retired into the back parlour. ,retired,AFTER," he has had an ounce and three-quarters of snuff since October."" ",had,43,47,0,1
" he has had an ounce and three-quarters of snuff since October."" ",had,BEFORE,"""Send in all the bills again to everybody 'with comp'ts,'"" replied Ginger. ",replied,47,49,1,1
"""Send in all the bills again to everybody 'with comp'ts,'"" replied Ginger. ",replied,BEFORE,"There was an envelope lying on the counter, and a policeman writing in a note-book! ",writing,49,52,1,2
"There was an envelope lying on the counter, and a policeman writing in a note-book! ",writing,BEFORE,"Pickles nearly had a fit, he barked and he barked and made little rushes. ",barked,52,53,2,1
"Pickles nearly had a fit, he barked and he barked and made little rushes. ",barked,BEFORE,"""Bite him, Pickles! ",Bite,53,54,1,0
"""Bite him, Pickles! ",Bite,BEFORE,"bite him!"" ",bite,54,55,0,0
"bite him!"" ",bite,BEFORE," twice he put his pencil in his mouth, and once he dipped it in the treacle. ",dipped,55,58,0,1
" twice he put his pencil in his mouth, and once he dipped it in the treacle. ",dipped,BEFORE,Pickles barked till he was hoarse. ,barked,58,59,1,0
Pickles barked till he was hoarse. ,barked,BEFORE,But still the policeman took no notice. ,took,59,60,0,0
But still the policeman took no notice. ,took,AFTER,"He had bead eyes, and his helmet was sewed on with stitches. ",had,60,61,0,0
"He had bead eyes, and his helmet was sewed on with stitches. ",had,BEFORE,At length on his last little rush--Pickles found that the shop was empty. ,found,61,62,0,0
At length on his last little rush--Pickles found that the shop was empty. ,found,AFTER,The policeman had disappeared. ,disappeared,62,63,0,1
The policeman had disappeared. ,disappeared,BEFORE,"""Do you think that he has gone to fetch a real live policeman? ",fetch,63,65,1,4
"""Do you think that he has gone to fetch a real live policeman? ",fetch,BEFORE,"I am afraid it is a summons,"" said Pickles. ",said,65,66,4,2
"I am afraid it is a summons,"" said Pickles. ",said,BEFORE,"""No,"" replied Ginger, who had opened the envelope, ""it is the rates and taxes, 3 pounds, 19 shillings, 11 pence 3 farthings."" ",replied,66,67,2,0
