sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
2,1,bought,verb.possession,5,1
2,1,bought,verb.possession,5,2
2,1,bought,verb.possession,5,3
2,1,bought,verb.possession,4,1
2,1,bought,verb.possession,4,2
2,1,bought,verb.possession,4,3
11,0,requested,verb.communication,1,2
15,2,replied,verb.communication,63,1
19,4,says,verb.communication,27,27
20,1,says,verb.communication,2,64
23,1,bought,verb.possession,29,31
27,2,obliged,verb.communication,1,29
27,2,obliged,verb.communication,2,29
27,3,eat,verb.consumption,1,29
27,3,eat,verb.consumption,2,29
31,2,said,verb.communication,2,2
31,2,said,verb.communication,65,2
40,1,believe,verb.cognition,1,9
40,4,replied,verb.communication,1,1
40,4,replied,verb.communication,9,1
41,0,feel,verb.cognition,1,10
42,2,replied,verb.communication,1,1
49,1,replied,verb.communication,71,1
58,0,put,verb.contact,38,38
65,1,think,verb.cognition,38,73
65,1,think,verb.cognition,38,38
65,4,fetch,verb.contact,38,73
66,2,said,verb.communication,2,2
71,0,wish,verb.emotion,44,44
85,0,refused,verb.communication,13,13
