sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
It was a little small shop just the right size for Dolls--Lucinda and Jane Doll-cook always bought their groceries at Ginger and Pickles. ,bought,BEFORE,Ginger and Pickles sold red spotty pocket-handkerchiefs at a penny three farthings. ,sold,2,4,1,0
Ginger and Pickles sold red spotty pocket-handkerchiefs at a penny three farthings. ,sold,AFTER,"Ginger usually requested Pickles to serve them, because he said it made his mouth water. ",requested,4,11,0,0
"Ginger usually requested Pickles to serve them, because he said it made his mouth water. ",requested,AFTER,"Ginger usually requested Pickles to serve them, because he said it made his mouth water. ",serve,11,11,0,1
"Ginger usually requested Pickles to serve them, because he said it made his mouth water. ",serve,BEFORE,"""I have the same feeling about rats,"" replied Pickles, ""but it would never do to eat our own customers; ",have,11,13,1,0
"""I have the same feeling about rats,"" replied Pickles, ""but it would never do to eat our own customers; ",have,BEFORE,"""I have the same feeling about rats,"" replied Pickles, ""but it would never do to eat our own customers; ",replied,13,13,0,1
"""I have the same feeling about rats,"" replied Pickles, ""but it would never do to eat our own customers; ",replied,AFTER,"""I have the same feeling about rats,"" replied Pickles, ""but it would never do to eat our own customers; ",eat,13,13,1,4
"""I have the same feeling about rats,"" replied Pickles, ""but it would never do to eat our own customers; ",eat,BEFORE," they would leave us and go to Tabitha Twitchit's."" ",leave,13,14,4,1
" they would leave us and go to Tabitha Twitchit's."" ",leave,BEFORE,"""On the contrary, they would go nowhere,"" replied Ginger gloomily. ",go,14,15,1,1
"""On the contrary, they would go nowhere,"" replied Ginger gloomily. ",go,BEFORE,"""On the contrary, they would go nowhere,"" replied Ginger gloomily. ",replied,15,15,1,2
"""On the contrary, they would go nowhere,"" replied Ginger gloomily. ",replied,BEFORE,She did not give credit.) ,give,15,17,2,1
She did not give credit.) ,give,BEFORE,Ginger and Pickles gave unlimited credit. ,gave,17,18,1,0
Ginger and Pickles gave unlimited credit. ,gave,BEFORE,"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",buys,18,19,0,1
"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",buys,BEFORE,"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",paying,19,19,1,3
"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",paying,BEFORE,"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",says,19,19,3,4
"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",says,BEFORE,"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",pay,19,19,4,6
"Now the meaning of ""credit"" is this--when a customer buys a bar of soap, instead of the customer pulling out a purse and paying for it--she says she will pay another time. ",pay,AFTER,"And Pickles makes a low bow and says, ""With pleasure, madam,"" and it is written down in a book. ",makes,19,20,6,0
"And Pickles makes a low bow and says, ""With pleasure, madam,"" and it is written down in a book. ",makes,BEFORE,"And Pickles makes a low bow and says, ""With pleasure, madam,"" and it is written down in a book. ",says,20,20,0,1
"And Pickles makes a low bow and says, ""With pleasure, madam,"" and it is written down in a book. ",says,BEFORE,"The customers come again and again, and buy quantities, in spite of being afraid of Ginger and Pickles. ",come,20,21,1,0
"The customers come again and again, and buy quantities, in spite of being afraid of Ginger and Pickles. ",come,BEFORE,"The customers come again and again, and buy quantities, in spite of being afraid of Ginger and Pickles. ",buy,21,21,0,1
"The customers come again and again, and buy quantities, in spite of being afraid of Ginger and Pickles. ",buy,BEFORE,"The customers came in crowds every day and bought quantities, especially the toffee customers. ",bought,21,23,1,1
"The customers came in crowds every day and bought quantities, especially the toffee customers. ",bought,BEFORE, they never paid for as much as a pennyworth of peppermints. ,paid,23,25,1,0
 they never paid for as much as a pennyworth of peppermints. ,paid,BEFORE,"As there was always no money, Ginger and Pickles were obliged to eat their own goods. ",obliged,25,27,0,2
"As there was always no money, Ginger and Pickles were obliged to eat their own goods. ",obliged,BEFORE,"As there was always no money, Ginger and Pickles were obliged to eat their own goods. ",eat,27,27,2,3
"As there was always no money, Ginger and Pickles were obliged to eat their own goods. ",eat,AFTER,Pickles ate biscuits and Ginger ate a dried haddock. ,ate,27,28,3,0
Pickles ate biscuits and Ginger ate a dried haddock. ,ate,BEFORE,Pickles ate biscuits and Ginger ate a dried haddock. ,ate,28,28,0,1
Pickles ate biscuits and Ginger ate a dried haddock. ,ate,BEFORE,They ate them by candle-light after the shop was closed. ,ate,28,29,1,0
They ate them by candle-light after the shop was closed. ,ate,BEFORE,"When it came to Jan. 1st there was still no money, and Pickles was unable to buy a dog licence. ",came,29,30,0,0
"When it came to Jan. 1st there was still no money, and Pickles was unable to buy a dog licence. ",came,AFTER,"When it came to Jan. 1st there was still no money, and Pickles was unable to buy a dog licence. ",buy,30,30,0,3
"When it came to Jan. 1st there was still no money, and Pickles was unable to buy a dog licence. ",buy,BEFORE,"""It is very unpleasant, I am afraid of the police,"" said Pickles. ",said,30,31,3,2
"""It is very unpleasant, I am afraid of the police,"" said Pickles. ",said,BEFORE,"""It is very uncomfortable, I am afraid I shall be summoned. ",summoned,31,34,2,4
"""It is very uncomfortable, I am afraid I shall be summoned. ",summoned,AFTER,"I have tried in vain to get a licence upon credit at the Post Office;""",tried,34,35,4,1
"I have tried in vain to get a licence upon credit at the Post Office;""",tried,BEFORE,"I have tried in vain to get a licence upon credit at the Post Office;""",get,35,35,1,2
"I have tried in vain to get a licence upon credit at the Post Office;""",get,BEFORE,"""Let us send in the bill again to Samuel Whiskers, Ginger, he owes 22/9 for bacon."" ",Let,35,39,2,0
