clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Mike,0,16,84,100,Mike,male,1.0,primary
the king/The king,10,18,27,45,the king,male,1.0,secondary
the cook,60,3,19,22,the cook,female,1.0,tertiary
a princess,45,3,19,22,a princess,female,1.0,tertiary
The two older brothers,8,1,16,17,The two older brothers,male,1.0,tertiary
the maids/The maids,89,2,8,10,the maids,group/nonbinary,1.0,tertiary
the Stove,1,10,0,10,the Stove,unknown,0.0,tertiary
the princess,83,5,4,9,the princess,female,1.0,tertiary
another princess,47,1,5,6,another princess,female,1.0,tertiary
the dwarfs,39,2,3,5,the dwarfs,group/nonbinary,1.0,tertiary
dwarfs,35,1,3,4,dwarfs,group/nonbinary,1.0,tertiary
the kitchen - maid,76,1,3,4,the kitchen - maid,female,1.0,tertiary
the Stove,25,4,0,4,the Stove,unknown,0.0,tertiary
three beautiful princesses,44,1,3,4,three beautiful princesses,female,1.0,tertiary
the fairest princess in twelve kingdoms,37,1,3,4,the fairest princess in twelve kingdoms,female,1.0,tertiary
the beautiful princess,105,1,3,4,the beautiful princess,female,1.0,tertiary
an old woman,31,1,3,4,an old woman,female,1.0,tertiary
the youth/The youth,32,2,1,3,the youth,unknown,0.0,tertiary
a little child,91,1,2,3,a little child,female,1.0,tertiary
the youth who had been sent to find the most beautiful princess in twelve kingdoms,94,1,1,2,the youth who had been sent to find the most beautiful princess in twelve kingdoms,female,1.0,tertiary
Mike--my lord,110,2,0,2,Mike's lord,unknown,0.0,tertiary
the homely princess,79,1,1,2,the homely princess,female,1.0,tertiary
three brothers who had lost their parents,3,1,1,2,three brothers who had lost their parents,male,1.0,tertiary
the youngest,9,1,1,2,the youngest,male,1.0,tertiary
"the swart , homely cook",103,2,0,2,"the swart , homely cook",unknown,0.0,tertiary
the most beautiful princess in twelve kingdoms,95,1,0,1,the most beautiful princess in twelve kingdoms,female,1.0,tertiary
seamstresses,74,1,0,1,seamstresses,unknown,0.0,tertiary
the true princess,101,1,0,1,the true princess,female,1.0,tertiary
all of the same mind,90,1,0,1,all of the same mind,unknown,0.0,tertiary
three brothers who had lost their parents--their parents,4,1,0,1,three brothers who had lost their parents's parents,male,1.0,tertiary
their sons,6,1,0,1,their sons,unknown,0.0,tertiary
witches,80,1,0,1,witches,unknown,0.0,tertiary
a neighboring monarch,104,1,0,1,a neighboring monarch,unknown,0.0,tertiary
the most beautiful princess imaginable,92,1,0,1,the most beautiful princess imaginable,female,1.0,tertiary
the people,68,1,0,1,the people,unknown,0.0,tertiary
wig - makers,73,1,0,1,wig - makers,unknown,0.0,tertiary
"the swart , homely kitchen - maid",67,1,0,1,"the swart , homely kitchen - maid",unknown,0.0,tertiary
the princess who sat in the tree,63,1,0,1,the princess who sat in the tree,female,1.0,tertiary
the devil,112,1,0,1,the devil,unknown,0.0,tertiary
Mike--his brothers,17,1,0,1,Mike's brothers,male,1.0,tertiary
the king 's miller,55,1,0,1,the king 's miller,male,1.0,tertiary
this princess,49,1,0,1,this princess,female,1.0,tertiary
the most beautiful princess in twelve kingdoms for the king,18,1,0,1,the most beautiful princess in twelve kingdoms for the king,female,0.5,tertiary
the king 's wife,22,1,0,1,the king 's wife,female,0.5,tertiary
a widower,23,1,0,1,a widower,unknown,0.0,tertiary
a troll,42,1,0,1,a troll,unknown,0.0,tertiary
granny,109,1,0,1,granny,unknown,0.0,tertiary
dwarfs--their lord,36,1,0,1,dwarfs's lord,unknown,0.0,tertiary
three brothers,2,1,0,1,three brothers,male,1.0,tertiary
