sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,2,lost,51,55,51,55,2,28.0,42.0,28.0,42.0,,,,,verb.possession,0,subject,three brothers,1.0,0.0,1.0,male,1.0,tertiary
0,4,left,96,100,96,100,2,28.0,42.0,28.0,42.0,,,,,verb.possession,2,subject,three brothers,1.0,0.0,1.0,male,1.0,tertiary
0,7,wander,152,158,152,158,5,140.0,144.0,140.0,144.0,,,,,verb.motion,3,subject,,,,,,,
0,8,seek,183,187,183,187,5,140.0,144.0,140.0,144.0,,,,,verb.possession,1,subject,,,,,,,
1,0,prepared,23,31,226,234,8,0.0,22.0,203.0,225.0,51.0,73.0,254.0,276.0,verb.change,6,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
2,0,called,29,35,306,312,9,5.0,17.0,282.0,294.0,,,,,verb.communication,5,subject,the youngest,1.0,1.0,2.0,male,1.0,tertiary
2,0,called,29,35,306,312,8,5.0,17.0,282.0,294.0,,,,,verb.communication,5,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
2,2,sitting,79,86,356,363,9,65.0,67.0,342.0,344.0,104.0,113.0,381.0,390.0,verb.contact,4,subject,the youngest,1.0,1.0,2.0,male,1.0,tertiary
2,6,take,136,140,413,417,8,115.0,119.0,392.0,396.0,,,,,verb.possession,7,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
5,0,got,10,13,561,564,8,5.0,9.0,556.0,560.0,,,,,verb.motion,9,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
5,1,asked,26,31,577,582,8,21.0,25.0,572.0,576.0,,,,,verb.communication,10,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
5,3,taken,38,43,589,594,8,21.0,25.0,572.0,576.0,,,,,verb.social,11,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
6,1,had,31,34,651,654,10,21.0,23.0,641.0,643.0,,,,,verb.possession,12,subject,the king,18.0,27.0,45.0,male,1.0,secondary
6,2,do,55,57,675,677,8,35.0,42.0,655.0,662.0,,,,,verb.social,14,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
7,2,see,39,42,717,720,10,30.0,32.0,708.0,710.0,,,,,verb.cognition,16,subject,the king,18.0,27.0,45.0,male,1.0,secondary
8,3,drive,83,88,829,834,8,72.0,76.0,818.0,822.0,,,,,verb.contact,15,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
8,6,pull,149,153,895,899,8,138.0,142.0,884.0,888.0,163.0,168.0,909.0,914.0,verb.contact,17,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
9,3,carry,35,40,951,956,8,24.0,28.0,940.0,944.0,56.0,72.0,972.0,988.0,verb.contact,20,subject,The two older brothers,1.0,16.0,17.0,male,1.0,tertiary
10,5,carrying,129,137,1119,1127,0,99.0,101.0,1089.0,1091.0,,,,,verb.contact,18,subject,Mike,16.0,84.0,100.0,male,1.0,primary
11,0,grew,23,27,1171,1175,17,10.0,22.0,1158.0,1170.0,,,,,verb.change,21,subject,Mike's brothers,1.0,0.0,1.0,male,1.0,tertiary
11,0,grew,23,27,1171,1175,0,10.0,22.0,1158.0,1170.0,,,,,verb.change,21,subject,Mike,16.0,84.0,100.0,male,1.0,primary
11,1,said,41,45,1189,1193,17,10.0,22.0,1158.0,1170.0,,,,,verb.communication,23,subject,Mike's brothers,1.0,0.0,1.0,male,1.0,tertiary
11,1,said,41,45,1189,1193,0,10.0,22.0,1158.0,1170.0,,,,,verb.communication,23,subject,Mike,16.0,84.0,100.0,male,1.0,primary
11,3,declared,53,61,1201,1209,0,46.0,48.0,1194.0,1196.0,,,,,verb.communication,22,subject,Mike,16.0,84.0,100.0,male,1.0,primary
11,5,obtain,71,77,1219,1225,0,62.0,64.0,1210.0,1212.0,,,,,verb.possession,25,subject,Mike,16.0,84.0,100.0,male,1.0,primary
11,7,died,163,167,1311,1315,22,143.0,158.0,1291.0,1306.0,,,,,verb.change,24,subject,the king 's wife,1.0,0.0,1.0,female,0.5,tertiary
11,7,died,163,167,1311,1315,10,143.0,158.0,1291.0,1306.0,,,,,verb.change,24,subject,the king,18.0,27.0,45.0,male,1.0,secondary
12,0,heard,14,19,1352,1357,10,5.0,13.0,1343.0,1351.0,,,,,verb.perception,26,subject,the king,18.0,27.0,45.0,male,1.0,secondary
12,1,told,29,33,1367,1371,10,26.0,28.0,1364.0,1366.0,39.0,51.0,1377.0,1389.0,verb.communication,27,subject,the king,18.0,27.0,45.0,male,1.0,secondary
12,3,do,66,68,1404,1406,10,52.0,54.0,1390.0,1392.0,,,,,verb.social,29,subject,the king,18.0,27.0,45.0,male,1.0,secondary
12,5,said,79,83,1417,1421,10,72.0,74.0,1410.0,1412.0,,,,,verb.communication,28,subject,the king,18.0,27.0,45.0,male,1.0,secondary
12,7,have,99,103,1437,1441,10,90.0,92.0,1428.0,1430.0,,,,,verb.change,30,subject,the king,18.0,27.0,45.0,male,1.0,secondary
12,8,brought,108,115,1446,1453,0,104.0,107.0,1442.0,1445.0,,,,,verb.motion,31,subject,Mike,16.0,84.0,100.0,male,1.0,primary
13,0,replied,18,25,1512,1519,1,0.0,17.0,1494.0,1511.0,,,,,verb.communication,34,subject,the Stove,10.0,0.0,10.0,unknown,0.0,tertiary
13,0,replied,18,25,1512,1519,0,0.0,17.0,1494.0,1511.0,,,,,verb.communication,34,subject,Mike,16.0,84.0,100.0,male,1.0,primary
13,2,said,46,50,1540,1544,0,31.0,33.0,1525.0,1527.0,,,,,verb.communication,33,subject,Mike,16.0,84.0,100.0,male,1.0,primary
13,3,thought,55,62,1549,1556,0,31.0,33.0,1525.0,1527.0,,,,,verb.cognition,32,subject,Mike,16.0,84.0,100.0,male,1.0,primary
14,3,try,50,53,1628,1631,0,41.0,43.0,1619.0,1621.0,,,,,verb.social,37,subject,Mike,16.0,84.0,100.0,male,1.0,primary
15,0,took,6,10,1642,1646,0,3.0,5.0,1639.0,1641.0,,,,,verb.contact,36,subject,Mike,16.0,84.0,100.0,male,1.0,primary
16,1,pushed,16,22,1700,1706,0,4.0,6.0,1688.0,1690.0,50.0,71.0,1734.0,1755.0,verb.motion,38,subject,Mike,16.0,84.0,100.0,male,1.0,primary
16,2,grew,60,64,1744,1748,0,57.0,59.0,1741.0,1743.0,,,,,verb.change,39,subject,Mike,16.0,84.0,100.0,male,1.0,primary
16,3,thought,77,84,1761,1768,0,4.0,6.0,1688.0,1690.0,,,,,verb.cognition,40,subject,Mike,16.0,84.0,100.0,male,1.0,primary
16,5,sample,94,100,1778,1784,0,85.0,87.0,1769.0,1771.0,,,,,verb.consumption,42,subject,Mike,16.0,84.0,100.0,male,1.0,primary
17,2,came,102,106,1943,1947,31,89.0,101.0,1930.0,1942.0,115.0,120.0,1956.0,1961.0,verb.motion,43,subject,an old woman,1.0,3.0,4.0,female,1.0,tertiary
17,3,limping,107,114,1948,1955,31,89.0,101.0,1930.0,1942.0,,,,,verb.motion,44,subject,an old woman,1.0,3.0,4.0,female,1.0,tertiary
17,4,asked,126,131,1967,1972,31,89.0,101.0,1930.0,1942.0,,,,,verb.communication,46,subject,an old woman,1.0,3.0,4.0,female,1.0,tertiary
17,5,had,144,147,1985,1988,0,136.0,140.0,1977.0,1981.0,,,,,verb.possession,45,subject,Mike,16.0,84.0,100.0,male,1.0,primary
18,0,said,26,30,2032,2036,109,1.0,23.0,2007.0,2029.0,,,,,verb.communication,47,subject,granny,1.0,0.0,1.0,unknown,0.0,tertiary
20,0,thanked,4,11,2097,2104,31,0.0,3.0,2093.0,2096.0,,,,,verb.communication,49,subject,an old woman,1.0,3.0,4.0,female,1.0,tertiary
20,1,satisfied,17,26,2110,2119,31,0.0,3.0,2093.0,2096.0,,,,,verb.emotion,50,subject,an old woman,1.0,3.0,4.0,female,1.0,tertiary
20,2,telling,48,55,2141,2148,31,0.0,3.0,2093.0,2096.0,,,,,verb.communication,51,subject,an old woman,1.0,3.0,4.0,female,1.0,tertiary
20,4,do,70,72,2163,2165,31,60.0,63.0,2153.0,2156.0,94.0,118.0,2187.0,2211.0,verb.social,53,subject,an old woman,1.0,3.0,4.0,female,1.0,tertiary
21,1,eaten,27,32,2240,2245,1,5.0,22.0,2218.0,2235.0,,,,,verb.consumption,52,subject,the Stove,10.0,0.0,10.0,unknown,0.0,tertiary
21,1,eaten,27,32,2240,2245,0,5.0,22.0,2218.0,2235.0,,,,,verb.consumption,52,subject,Mike,16.0,84.0,100.0,male,1.0,primary
21,2,slung,46,51,2259,2264,0,43.0,45.0,2256.0,2258.0,65.0,94.0,2278.0,2307.0,verb.contact,54,subject,Mike,16.0,84.0,100.0,male,1.0,primary
21,3,went,100,104,2313,2317,0,43.0,45.0,2256.0,2258.0,,,,,verb.motion,55,subject,Mike,16.0,84.0,100.0,male,1.0,primary
22,1,gone,17,21,2343,2347,0,5.0,7.0,2331.0,2333.0,39.0,64.0,2365.0,2390.0,verb.motion,56,subject,Mike,16.0,84.0,100.0,male,1.0,primary
22,2,found,49,54,2375,2380,0,46.0,48.0,2372.0,2374.0,,,,,verb.possession,57,subject,Mike,16.0,84.0,100.0,male,1.0,primary
23,3,have,35,39,2427,2431,0,28.0,30.0,2420.0,2422.0,,,,,verb.possession,58,subject,Mike,16.0,84.0,100.0,male,1.0,primary
23,5,whistle,66,73,2458,2465,0,28.0,30.0,2420.0,2422.0,89.0,106.0,2481.0,2498.0,verb.communication,61,subject,Mike,16.0,84.0,100.0,male,1.0,primary
23,6,traveled,98,106,2490,2498,0,95.0,97.0,2487.0,2489.0,,,,,verb.motion,60,subject,Mike,16.0,84.0,100.0,male,1.0,primary
23,8,making,147,153,2539,2545,0,124.0,126.0,2516.0,2518.0,,,,,verb.creation,62,subject,Mike,16.0,84.0,100.0,male,1.0,primary
24,1,asking,61,67,2617,2623,35,49.0,60.0,2605.0,2616.0,,,,,verb.communication,63,subject,dwarfs,1.0,3.0,4.0,group/nonbinary,1.0,tertiary
26,0,said,18,22,2718,2722,1,0.0,17.0,2700.0,2717.0,,,,,verb.communication,65,subject,the Stove,10.0,0.0,10.0,unknown,0.0,tertiary
26,0,said,18,22,2718,2722,0,0.0,17.0,2700.0,2717.0,,,,,verb.communication,65,subject,Mike,16.0,84.0,100.0,male,1.0,primary
26,2,know,34,38,2734,2738,0,23.0,25.0,2723.0,2725.0,,,,,verb.cognition,64,subject,Mike,16.0,84.0,100.0,male,1.0,primary
27,0,had,11,14,2768,2771,0,8.0,10.0,2765.0,2767.0,,,,,verb.possession,66,subject,Mike,16.0,84.0,100.0,male,1.0,primary
27,3,ask,45,48,2802,2805,0,36.0,38.0,2793.0,2795.0,,,,,verb.communication,67,subject,Mike,16.0,84.0,100.0,male,1.0,primary
27,4,bring,57,62,2814,2819,35,49.0,53.0,2806.0,2810.0,88.0,106.0,2845.0,2863.0,verb.motion,68,subject,dwarfs,1.0,3.0,4.0,group/nonbinary,1.0,tertiary
29,0,knew,6,10,2914,2918,39,1.0,5.0,2909.0,2913.0,,,,,verb.cognition,69,subject,the dwarfs,2.0,3.0,5.0,group/nonbinary,1.0,tertiary
29,3,show,47,51,2955,2959,39,36.0,40.0,2944.0,2948.0,,,,,verb.perception,71,subject,the dwarfs,2.0,3.0,5.0,group/nonbinary,1.0,tertiary
30,1,go,23,25,2995,2997,0,6.0,16.0,2978.0,2988.0,,,,,verb.motion,72,subject,Mike,16.0,84.0,100.0,male,1.0,primary
30,2,fetch,30,35,3002,3007,0,6.0,16.0,2978.0,2988.0,41.0,85.0,3013.0,3057.0,verb.contact,74,subject,Mike,16.0,84.0,100.0,male,1.0,primary
30,4,touch,76,81,3048,3053,39,47.0,57.0,3019.0,3029.0,,,,,verb.contact,73,subject,the dwarfs,2.0,3.0,5.0,group/nonbinary,1.0,tertiary
31,0,showed,5,11,3064,3070,39,0.0,4.0,3059.0,3063.0,,,,,verb.perception,75,subject,the dwarfs,2.0,3.0,5.0,group/nonbinary,1.0,tertiary
31,1,reached,32,39,3091,3098,0,29.0,31.0,3088.0,3090.0,49.0,108.0,3108.0,3167.0,verb.motion,77,subject,Mike,16.0,84.0,100.0,male,1.0,primary
33,1,acted,45,50,3281,3286,44,40.0,44.0,3276.0,3280.0,,,,,verb.body,79,subject,three beautiful princesses,1.0,3.0,4.0,female,1.0,tertiary
33,3,lost,70,74,3306,3310,44,61.0,65.0,3297.0,3301.0,,,,,verb.possession,78,subject,three beautiful princesses,1.0,3.0,4.0,female,1.0,tertiary
34,2,know,70,74,3494,3498,0,59.0,61.0,3483.0,3485.0,,,,,verb.cognition,80,subject,Mike,16.0,84.0,100.0,male,1.0,primary
34,3,do,83,85,3507,3509,0,59.0,61.0,3483.0,3485.0,,,,,verb.social,81,subject,Mike,16.0,84.0,100.0,male,1.0,primary
35,1,reflected,17,26,3528,3537,0,10.0,12.0,3521.0,3523.0,,,,,verb.cognition,82,subject,Mike,16.0,84.0,100.0,male,1.0,primary
35,2,took,39,43,3550,3554,0,36.0,38.0,3547.0,3549.0,,,,,verb.possession,83,subject,Mike,16.0,84.0,100.0,male,1.0,primary
35,3,put,66,69,3577,3580,0,36.0,38.0,3547.0,3549.0,,,,,verb.contact,84,subject,Mike,16.0,84.0,100.0,male,1.0,primary
36,6,grow,64,68,3664,3668,0,61.0,63.0,3661.0,3663.0,77.0,135.0,3677.0,3735.0,verb.change,88,subject,Mike,16.0,84.0,100.0,male,1.0,primary
36,8,heard,108,113,3708,3713,0,101.0,103.0,3701.0,3703.0,,,,,verb.cognition,85,subject,Mike,16.0,84.0,100.0,male,1.0,primary
37,1,traveled,13,21,3750,3758,0,6.0,8.0,3743.0,3745.0,,,,,verb.motion,87,subject,Mike,16.0,84.0,100.0,male,1.0,primary
37,2,grew,32,36,3769,3773,0,29.0,31.0,3766.0,3768.0,,,,,verb.change,89,subject,Mike,16.0,84.0,100.0,male,1.0,primary
38,4,know,47,51,3844,3848,0,36.0,38.0,3833.0,3835.0,,,,,verb.cognition,90,subject,Mike,16.0,84.0,100.0,male,1.0,primary
38,6,refresh,66,73,3863,3870,0,56.0,58.0,3853.0,3855.0,,,,,verb.body,92,subject,Mike,16.0,84.0,100.0,male,1.0,primary
39,1,took,40,44,3920,3924,0,37.0,39.0,3917.0,3919.0,,,,,verb.contact,94,subject,Mike,16.0,84.0,100.0,male,1.0,primary
41,1,have,17,21,4040,4044,45,3.0,6.0,4026.0,4029.0,,,,,verb.consumption,95,subject,a princess,3.0,19.0,22.0,female,1.0,tertiary
41,4,die,53,56,4076,4079,45,44.0,47.0,4067.0,4070.0,,,,,verb.change,97,subject,a princess,3.0,19.0,22.0,female,1.0,tertiary
42,0,ran,10,13,4091,4094,32,0.0,9.0,4081.0,4090.0,31.0,58.0,4112.0,4139.0,verb.motion,96,subject,the youth,2.0,1.0,3.0,unknown,0.0,tertiary
43,3,returned,65,73,4205,4213,0,62.0,64.0,4202.0,4204.0,,,,,verb.motion,99,subject,Mike,16.0,84.0,100.0,male,1.0,primary
44,2,grew,39,43,4267,4271,0,36.0,38.0,4264.0,4266.0,,,,,verb.change,101,subject,Mike,16.0,84.0,100.0,male,1.0,primary
44,3,found,77,82,4305,4310,0,74.0,76.0,4302.0,4304.0,,,,,verb.possession,100,subject,Mike,16.0,84.0,100.0,male,1.0,primary
44,5,took,125,129,4353,4357,0,122.0,124.0,4350.0,4352.0,,,,,verb.possession,103,subject,Mike,16.0,84.0,100.0,male,1.0,primary
45,0,looked,21,27,4410,4416,47,4.0,20.0,4393.0,4409.0,,,,,verb.perception,104,subject,another princess,1.0,5.0,6.0,female,1.0,tertiary
46,0,cried,4,9,4495,4500,47,0.0,3.0,4491.0,4494.0,,,,,verb.communication,105,subject,another princess,1.0,5.0,6.0,female,1.0,tertiary
46,1,said,25,29,4516,4520,47,0.0,3.0,4491.0,4494.0,,,,,verb.communication,107,subject,another princess,1.0,5.0,6.0,female,1.0,tertiary
46,3,have,52,56,4543,4547,47,38.0,41.0,4529.0,4532.0,,,,,verb.consumption,106,subject,another princess,1.0,5.0,6.0,female,1.0,tertiary
46,5,die,77,80,4568,4571,47,68.0,71.0,4559.0,4562.0,,,,,verb.change,108,subject,another princess,1.0,5.0,6.0,female,1.0,tertiary
47,1,looked,32,38,4617,4623,0,0.0,17.0,4585.0,4602.0,,,,,verb.perception,109,subject,Mike,16.0,84.0,100.0,male,1.0,primary
47,1,looked,32,38,4617,4623,25,0.0,17.0,4585.0,4602.0,,,,,verb.perception,109,subject,the Stove,4.0,0.0,4.0,unknown,0.0,tertiary
48,0,found,8,13,4654,4659,0,5.0,7.0,4651.0,4653.0,,,,,verb.possession,110,subject,Mike,16.0,84.0,100.0,male,1.0,primary
48,1,died,46,50,4692,4696,49,27.0,40.0,4673.0,4686.0,,,,,verb.change,111,subject,this princess,1.0,0.0,1.0,female,1.0,tertiary
49,0,thought,18,25,4716,4723,0,0.0,17.0,4698.0,4715.0,,,,,verb.cognition,114,subject,Mike,16.0,84.0,100.0,male,1.0,primary
49,4,went,113,117,4811,4815,0,110.0,112.0,4808.0,4810.0,,,,,verb.motion,113,subject,Mike,16.0,84.0,100.0,male,1.0,primary
50,1,traveling,40,49,4876,4885,0,33.0,35.0,4869.0,4871.0,,,,,verb.motion,112,subject,Mike,16.0,84.0,100.0,male,1.0,primary
53,1,bitten,12,18,5110,5116,0,5.0,7.0,5103.0,5105.0,,,,,verb.contact,115,subject,Mike,16.0,84.0,100.0,male,1.0,primary
53,2,looked,39,45,5137,5143,45,28.0,38.0,5126.0,5136.0,,,,,verb.perception,116,subject,a princess,3.0,19.0,22.0,female,1.0,tertiary
53,4,cried,106,111,5204,5209,45,102.0,105.0,5200.0,5203.0,,,,,verb.communication,117,subject,a princess,3.0,19.0,22.0,female,1.0,tertiary
53,6,have,130,134,5228,5232,45,120.0,123.0,5218.0,5221.0,,,,,verb.consumption,118,subject,a princess,3.0,19.0,22.0,female,1.0,tertiary
53,8,die,154,157,5252,5255,45,145.0,148.0,5243.0,5246.0,,,,,verb.change,119,subject,a princess,3.0,19.0,22.0,female,1.0,tertiary
54,1,looked,32,38,5301,5307,1,0.0,17.0,5269.0,5286.0,,,,,verb.perception,120,subject,the Stove,10.0,0.0,10.0,unknown,0.0,tertiary
54,1,looked,32,38,5301,5307,0,0.0,17.0,5269.0,5286.0,,,,,verb.perception,120,subject,Mike,16.0,84.0,100.0,male,1.0,primary
54,2,met,67,70,5336,5339,0,64.0,66.0,5333.0,5335.0,,,,,verb.motion,121,subject,Mike,16.0,84.0,100.0,male,1.0,primary
54,3,showed,94,100,5363,5369,55,71.0,88.0,5340.0,5357.0,,,,,verb.communication,122,subject,the king 's miller,1.0,0.0,1.0,male,1.0,tertiary
54,3,showed,94,100,5363,5369,10,71.0,88.0,5340.0,5357.0,,,,,verb.communication,122,subject,the king,18.0,27.0,45.0,male,1.0,secondary
55,1,come,12,16,5412,5416,0,5.0,7.0,5405.0,5407.0,,,,,verb.motion,123,subject,Mike,16.0,84.0,100.0,male,1.0,primary
