sentence_id,text,start,end
0,"On a certain afternoon the sun was falling in the West, and in the midst of the ruddy silence a solitary lodge stood on the banks of a remote lake. ",0,148
1,"One sound only broke, in the least degree, the forest stillness. ",148,213
2,"The low breathing of the dying inmate, who was the head of a poor family. ",213,287
3,His wife and children surrounded the buffalo robe on which he lay. ,287,354
4,"Of the children, two were almost grown up--a daughter and a son. ",354,419
5,"The other was a boy, and a mere child in years. ",419,467
6,All the skill of the household in their simple medicines was exhausted. ,467,539
7,"They stood looking on or moved about the lodge with whispered steps, awaiting the departure of the spirit. ",539,646
8,"As one of the last acts of kindness, the skin door of the lodge had been thrown back to admit the fresh air of the evening. ",646,770
9,"The poor man felt a momentary return of strength, and raising himself a little, he addressed his family. ",770,875
10,"""I leave you,"" he said, ""in a world of care, in which it has required all my strength and skill to supply you food, and to protect you from the storms and cold of a harsh climate."" ",875,1056
11,"He cast his eyes upon his wife, and continued: ""For you, my partner in life, I have less sorrow, because I am persuaded you will not remain long behind me. ",1056,1212
12,"But you, my children! ",1212,1234
13,"My poor and forsaken children, who have just begun the career of life, who will shelter you from calamity? ",1234,1341
14,Listen to my words. ,1341,1361
15,"Unkindness, ingratitude, and every wickedness, are in the scene before you. ",1361,1437
16,It was for this that years ago I withdrew from my kindred and my tribe to spend my days in this lonely spot. ,1437,1546
17,"I have contented myself with the company of your mother and yourselves, during seasons of very frequent scarcity and want. ",1546,1669
18,"Your kindred, feasting in plenty, have caused the forests to echo with the shouts of successful war. ",1669,1770
19,I gave up these things for the enjoyment of peace. ,1770,1821
20,I wished to hide you away from the bad examples which would have spoiled your innocence. ,1821,1910
21,"I have seen you, thus far, grow up in purity of heart. ",1910,1965
22,"If we have sometimes suffered bodily want, we have escaped pain of mind. ",1965,2038
23,We have not been compelled to look on or to take a part with the red hand in scenes of rioting and bloodshed. ,2038,2148
24,My path now stops. ,2148,2167
25,I have arrived at the brink of the world. ,2167,2209
26,"I will shut my eyes in peace if you, my children, will promise me to cherish each other. ",2209,2298
27,Let not your mother suffer during the few days that are left to her. ,2298,2367
28,"I charge you, on no account, to forsake your younger brother. ",2367,2429
29,"Of him I give you both my dying command to have a tender care."" ",2429,2493
30,"He spoke no more, and as the sun fell out of view the light had gone from his face. ",2493,2577
31,"The family stood still, as if they expected to hear something further. ",2577,2648
32,"But when they came to his side and called him by name, his spirit did not answer. ",2648,2730
33,It was in another world. ,2730,2755
34,"The mother and daughter lamented aloud, but the elder son clothed himself in silence, as though it had been a mantle. ",2755,2873
35,He took his course as though nothing had occurred. ,2873,2924
36,"He exerted himself to supply, with his bow and net, the wants of the little household, but he never made mention of his father. ",2924,3052
37,"Five moons had filled and waned, and the sixth was near its full, when the mother also died. ",3052,3145
38,In her last moments she pressed the fulfillment of their father's wish. ,3145,3217
39,"The winter passed, and the spring, sparkling in the clear northern air, cheered the spirits of the lonely little people in the lodge. ",3217,3351
40,"The girl, being the eldest, directed her brothers. ",3351,3402
41,"She seemed to feel a tender and sisterly affection for the youngest, who was slight in frame and of a delicate temper. ",3402,3521
42,"The other boy soon began to break forth with restless speeches, which showed that his spirit was not at ease. ",3521,3631
43,"One day he addressed his sister as follows: ""My sister, are we always to live as if there were no other human beings in the world? ",3631,3762
44,Must I deprive myself of the pleasure of mingling with my own kind? ,3762,3830
45,I have determined this question for myself. ,3830,3874
46,"I shall seek the villages of men, and you can not prevent me."" ",3874,3937
47,"The sister replied: ""I do not say no, my brother, to what you desire. ",3937,4007
48,"We are not forbidden the society of our fellow-mortals, but we are told to cherish each other, and to do nothing that shall not be agreeable to all our little household. ",4007,4177
49,"Neither pleasure nor pain ought, therefore, to separate us, especially from our younger brother, who, being but a child, and weakly withal, is entitled to a double share of our affection. ",4177,4365
50,"If we follow our separate fancies, it will surely make us neglect him, whom we are bound by vows, both to our father and mother, to support."" ",4365,4507
51,"The young man received this address in silence, and still took his course as though nothing out of the ordinary way had occurred. ",4507,4637
52,After awhile he seemed to recover his spirits. ,4637,4684
53,"As they lived in a large country, where there were open fields, the two brothers, at his invitation, often amused themselves in playing ball. ",4684,4826
54,"One afternoon he chose the ground near to a beautiful lake, and they played and laughed with great spirit. ",4826,4933
55,The ball was seldom allowed to touch the ground. ,4933,4982
56,"Now in this lake there happened to harbor a wicked old Manito, Mishosha by name, who looked at the brothers as they played. ",4982,5106
57,He was vastly pleased with their nimbleness and beauty. ,5106,5162
58,"He thought to himself, what shall I do to get these lads to accompany me? ",5162,5236
59,"One of them shall hit the ball sideways, and it shall fall into my canoe. ",5236,5310
60,"It so happened, and it somehow seemed as if Owasso, the elder brother, had purposely given it that direction. ",5310,5420
61,"When Owasso saw the old man, he professed to be greatly surprised. ",5420,5487
62,"As was the other, Sheem by name, in truth, for he had not noticed the old Manito before. ",5487,5576
63,"""Bring the ball to us,"" they both cried out. ",5576,5621
64,"""Come to the shore."" ",5621,5642
65,"""No,"" answered the old magician. ",5642,5675
66,"He, however, came near enough for either of them to wade out to him. ",5675,5744
67,"""Come, come,"" he said. ",5744,5767
68,"""Come and get your ball."" ",5767,5793
69,"They insisted that he should come ashore, but he sturdily declined to oblige them. ",5793,5876
70,"""Very well,"" said Owasso, ""I will go and get it."" ",5876,5926
