clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Owasso,2,54,135,189,Owasso,male,1.0,primary
The old magician/the old magician,69,14,59,73,The old magician,male,1.0,secondary
little Sheem/Sheem/poor little Sheem,3,9,38,47,little Sheem,male,1.0,tertiary
Mishosha/old Mishosha,1,16,26,42,Mishosha,male,1.0,tertiary
"the dying inmate , who was the head of a poor family--his wife/His wife",16,7,32,39,"the dying inmate , who was the head of a poor family's wife",female,1.0,tertiary
The poor man,27,1,34,35,The poor man,male,1.0,tertiary
The poor man--his family,28,2,19,21,The poor man's family,unknown,0.0,tertiary
The magician/the magician,75,15,6,21,The magician,male,1.0,tertiary
the young man/The young man,51,4,10,14,the young man,male,1.0,tertiary
the elder brother/The elder brother,64,2,12,14,the elder brother,male,1.0,tertiary
The sister--My brother/my brother,289,10,3,13,The sister's brother,male,1.0,tertiary
The other boy,48,1,11,12,The other boy,male,1.0,tertiary
the boy/The boy,119,3,9,12,the boy,male,1.0,tertiary
the brothers,61,1,8,9,the brothers,male,1.0,tertiary
the elder son,35,1,8,9,the elder son,male,1.0,tertiary
The Manito/the old Manito/the Manito/the wicked old Manito,4,5,4,9,The Manito,male,1.0,tertiary
Owasso--his son - in - law,92,7,0,7,Owasso's son - in - law,unknown,0.0,tertiary
little Sheem/Sheem/poor little Sheem--his younger brother,256,1,6,7,little Sheem's younger brother,male,1.0,tertiary
the wolves,241,2,5,7,the wolves,group/nonbinary,1.0,tertiary
ye eagles,316,1,5,6,ye eagles,unknown,0.0,tertiary
the poor wolf - boy,263,1,4,5,the poor wolf - boy,male,1.0,tertiary
Gulls,6,1,4,5,Gulls,unknown,0.0,tertiary
The magician/the magician--my son,305,3,2,5,The magician's son,unknown,0.0,tertiary
The other boy--his sister,49,4,0,4,The other boy's sister,female,1.0,tertiary
"the dying inmate , who was the head of a poor family's wife--her little brother",220,3,1,4,"the dying inmate , who was the head of a poor family's wife's little brother",male,1.0,tertiary
Owasso--his father - in - law,154,1,3,4,Owasso's father - in - law,male,1.0,tertiary
boy,311,1,3,4,boy,male,1.0,tertiary
The mother/the mother,33,2,2,4,The mother,female,1.0,tertiary
The family/the family,31,2,2,4,The family,group/nonbinary,1.0,tertiary
the gulls,129,1,3,4,the gulls,group/nonbinary,1.0,tertiary
"the dying inmate , who was the head of a poor family's wife--her younger brother",224,1,2,3,"the dying inmate , who was the head of a poor family's wife's younger brother",male,1.0,tertiary
the two brothers,55,1,2,3,the two brothers,male,1.0,tertiary
Owasso--my little brother,299,1,2,3,Owasso's little brother,male,1.0,tertiary
The sister,50,1,2,3,The sister,female,1.0,tertiary
"the dying inmate , who was the head of a poor family",13,1,2,3,"the dying inmate , who was the head of a poor family",male,1.0,tertiary
The young woman,83,1,2,3,The young woman,female,1.0,tertiary
The poor man's family--your mother,275,2,1,3,The poor man's family's mother,female,1.0,tertiary
each other,281,3,0,3,each other,unknown,0.0,tertiary
The girl,44,1,2,3,The girl,female,1.0,tertiary
The other boy--My sister,284,1,1,2,The other boy's sister,female,1.0,tertiary
man,88,2,0,2,man,male,1.0,tertiary
the wicked old magician,207,1,1,2,the wicked old magician,male,1.0,tertiary
a son,20,2,0,2,a son,unknown,0.0,tertiary
the boy/The boy--Your grandfather,302,1,1,2,the boy's grandfather,male,1.0,tertiary
the woman,117,1,1,2,the woman,female,1.0,tertiary
Owasso--My grandfather/my grandfather,298,2,0,2,Owasso's grandfather,male,1.0,tertiary
The poor man's family--your younger brother,283,1,1,2,The poor man's family's younger brother,male,1.0,tertiary
daughter,34,2,0,2,daughter,unknown,0.0,tertiary
the boy/The boy--My father,303,2,0,2,the boy's father,male,1.0,tertiary
Owasso--his daughter,183,1,1,2,Owasso's daughter,female,1.0,tertiary
The poor man--my children,271,2,0,2,The poor man's children,unknown,0.0,tertiary
the younger brother,181,1,1,2,the younger brother,male,1.0,tertiary
the old eagle,163,1,1,2,the old eagle,male,1.0,tertiary
little Sheem/Sheem/poor little Sheem--his brother,242,2,0,2,little Sheem's brother,male,1.0,tertiary
the wife of Owasso,175,1,1,2,the wife of Owasso,female,1.0,tertiary
little Sheem/Sheem/poor little Sheem--his elder brother,249,1,1,2,little Sheem's elder brother,male,1.0,tertiary
The other/the other,21,2,0,2,The other,unknown,0.0,tertiary
Owasso--his grandson,140,1,1,2,Owasso's grandson,male,1.0,tertiary
these lads,62,1,1,2,these lads,group/nonbinary,1.0,tertiary
"ye eagles--this boy , who has had the presumption to climb up where you are to molest your young",317,1,1,2,"ye eagles's boy , who has had the presumption to climb up where you are to molest your young",male,1.0,tertiary
our younger brother,293,1,1,2,our younger brother,male,1.0,tertiary
Owasso--his poor little brother,259,1,1,2,Owasso's poor little brother,male,1.0,tertiary
The son - in - law,193,1,0,1,The son - in - law,unknown,0.0,tertiary
the tribe,160,1,0,1,the tribe,unknown,0.0,tertiary
Father,7,1,0,1,Father,male,1.0,tertiary
the wife of Owasso--her father,176,1,0,1,the wife of Owasso's father,female,0.5,tertiary
any other person in the world,186,1,0,1,any other person in the world,unknown,0.0,tertiary
Owasso--his wicked father - in - law,167,1,0,1,Owasso's wicked father - in - law,male,1.0,tertiary
some one at a great distance,172,1,0,1,some one at a great distance,unknown,0.0,tertiary
Owasso's daughter--her husband,184,1,0,1,Owasso's daughter's husband,male,1.0,tertiary
Son - in - law,319,1,0,1,Son - in - law,unknown,0.0,tertiary
a good sister,221,1,0,1,a good sister,female,1.0,tertiary
