sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Upon this board sit boys who turn somersaults, stand on their heads, and perform all sorts of tricks. ",sit,BEFORE,"It is the custom, therefore, when a boy is hired for this purpose, to give his parents money before he is trained. ",hired,5,7,0,2
"It is the custom, therefore, when a boy is hired for this purpose, to give his parents money before he is trained. ",hired,BEFORE,"Then, if he falls into the water and is drowned, no one has him on their conscience. ",drowned,7,8,2,2
"Then, if he falls into the water and is drowned, no one has him on their conscience. ",drowned,BEFORE,"Farther South the custom differs in so much that instead of boys, beautiful girls are chosen for this purpose. ",chosen,8,9,2,2
"Farther South the custom differs in so much that instead of boys, beautiful girls are chosen for this purpose. ",chosen,AFTER,"In Dschen-Giang there once lived a widow named Dsiang, who had a son called Aduan. ",named,9,10,2,1
"In Dschen-Giang there once lived a widow named Dsiang, who had a son called Aduan. ",named,BEFORE,"When he was no more than seven years of age he was extraordinarily skilful, and no other boy could equal him. ",equal,10,11,1,3
"When he was no more than seven years of age he was extraordinarily skilful, and no other boy could equal him. ",equal,BEFORE,"And his reputation increasing as he grew, he earned more and more money. ",earned,11,12,3,2
"And his reputation increasing as he grew, he earned more and more money. ",earned,BEFORE,So it happened that he was still called upon at the Dragon Junk Festival when he was already sixteen. ,happened,12,13,2,0
So it happened that he was still called upon at the Dragon Junk Festival when he was already sixteen. ,happened,BEFORE,But one day he fell into the water below the Gold Island and was drowned. ,drowned,13,14,0,2
But one day he fell into the water below the Gold Island and was drowned. ,drowned,BEFORE,"He was the only son of his mother, and she sorrowed over him, and that was the end of it. ",sorrowed,14,15,2,1
"He was the only son of his mother, and she sorrowed over him, and that was the end of it. ",sorrowed,BEFORE,Yet Aduan did not know that he had been drowned. ,drowned,15,16,1,4
Yet Aduan did not know that he had been drowned. ,drowned,BEFORE,"He met two men who took him along with them, and he saw a new world in the midst of the waters of the Yellow River. ",took,16,17,4,1
"He met two men who took him along with them, and he saw a new world in the midst of the waters of the Yellow River. ",took,AFTER,"When he looked around, the waves of the river towered steeply about him like walls, and a palace was visible, in which sat a man wearing armor and a helmet. ",sat,17,18,1,3
"When he looked around, the waves of the river towered steeply about him like walls, and a palace was visible, in which sat a man wearing armor and a helmet. ",sat,BEFORE,"His two companions said to him: ""That is the Prince of the Dragon's Cave!"" ",said,18,19,3,0
"His two companions said to him: ""That is the Prince of the Dragon's Cave!"" ",said,BEFORE,and bade him kneel. ,bade,19,20,0,0
and bade him kneel. ,bade,BEFORE,"The Prince of the Dragon's Cave seemed to be of a mild and kindly disposition and said: ""We can make use of such a skilful lad. ",said,20,21,0,2
"The Prince of the Dragon's Cave seemed to be of a mild and kindly disposition and said: ""We can make use of such a skilful lad. ",said,BEFORE,So he was brought to a spot surrounded by extensive buildings. ,brought,21,23,2,1
So he was brought to a spot surrounded by extensive buildings. ,brought,BEFORE,"He entered, and was greeted by a crowd of boys who were all about fourteen years of age. ",greeted,23,24,1,2
"He entered, and was greeted by a crowd of boys who were all about fourteen years of age. ",greeted,BEFORE,And she sat down and had Aduan show his tricks. ,show,24,26,2,2
And she sat down and had Aduan show his tricks. ,show,BEFORE,"Then she taught him the dance of the flying thunders of Tsian-Tang River, and the music that calms the winds on the sea of Dung-Ting. ",taught,26,27,2,0
"Then she taught him the dance of the flying thunders of Tsian-Tang River, and the music that calms the winds on the sea of Dung-Ting. ",taught,BEFORE,"Then, again, all the courts would fall silent. ",fall,27,29,0,1
"Then, again, all the courts would fall silent. ",fall,AFTER,Mother Hia thought that Aduan would not be able to grasp everything the very first time; ,thought,29,30,1,0
Mother Hia thought that Aduan would not be able to grasp everything the very first time; ,thought,BEFORE, so she taught him with great patience. ,taught,30,31,0,0
 so she taught him with great patience. ,taught,BEFORE,"But Aduan had understood everything from the first, and that pleased old Mother Hia. ",pleased,31,32,0,2
"But Aduan had understood everything from the first, and that pleased old Mother Hia. ",pleased,BEFORE,"""This boy,"" said she, ""equals our own Rose of Evening!"" ",said,32,33,2,0
"""This boy,"" said she, ""equals our own Rose of Evening!"" ",said,AFTER,"When all the dancers had assembled, the dance of the Ogres was danced first. ",danced,33,35,0,3
"When all the dancers had assembled, the dance of the Ogres was danced first. ",danced,BEFORE,Those who performed it all wore devil-masks and garments of scales. ,wore,35,36,3,1
Those who performed it all wore devil-masks and garments of scales. ,wore,BEFORE,"They beat upon enormous cymbals, and their kettledrums were so large that four men could just about span them. ",beat,36,37,1,0
"They beat upon enormous cymbals, and their kettledrums were so large that four men could just about span them. ",beat,BEFORE,"The Prince of the Dragon Cave hastily bade the dance cease, and had the dancers of the nightingale round step forth. ",bade,37,40,0,0
"The Prince of the Dragon Cave hastily bade the dance cease, and had the dancers of the nightingale round step forth. ",bade,BEFORE,"They made a delicate music with flutes, so that the breeze blew and the roaring of the waves was stilled in a moment. ",made,40,42,0,0
"They made a delicate music with flutes, so that the breeze blew and the roaring of the waves was stilled in a moment. ",made,BEFORE,"When the nightingale dancers had finished, they withdrew and posted themselves in the western courtyard. ",withdrew,42,44,0,2
"When the nightingale dancers had finished, they withdrew and posted themselves in the western courtyard. ",withdrew,BEFORE,Then came the turn of the swallow dancers. ,came,44,45,2,0
Then came the turn of the swallow dancers. ,came,BEFORE,"One among them, who was about fifteen years of age, danced the dance of the giving of flowers with flying sleeves and waving locks. ",danced,45,47,0,1
"One among them, who was about fifteen years of age, danced the dance of the giving of flowers with flying sleeves and waving locks. ",danced,BEFORE,"And as their garments fluttered, many-colored flowers dropped from their folds, and were caught up by the wind and whirled about the whole courtyard. ",fluttered,47,48,1,0
"And as their garments fluttered, many-colored flowers dropped from their folds, and were caught up by the wind and whirled about the whole courtyard. ",fluttered,BEFORE,"Aduan looked at her from out the corner of his eye, and fell deeply in love with her. ",looked,48,50,0,0
"Aduan looked at her from out the corner of his eye, and fell deeply in love with her. ",looked,BEFORE,"He asked his comrades who she might be and they told him she was named ""Rose of Evening."" ",told,50,51,0,3
