coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
0,Erin,Erin,0,44,48,0
2,a young man who was seeking a wife,a young man who was seeking a wife,0,49,83,0
2,a young man who was seeking a wife,him,1,44,47,0
3,a wife,a wife,0,77,83,1
4,the only daughter of a farmer,the only daughter of a farmer,1,59,88,0
5,a farmer,a farmer,1,80,88,1
6,the girl,She,19,0,3,0
6,the girl,me,18,152,154,0
6,the girl,I,18,95,96,0
6,the girl,my,18,86,88,0
6,the girl,her,18,31,34,0
6,the girl,the girl,18,4,12,0
6,the girl,my,17,21,23,1
6,the girl,I,18,47,48,0
6,the girl,her,5,30,33,1
6,the girl,the girl,5,17,25,0
6,the girl,The girl,2,0,8,0
7,the father,the father,5,47,57,0
7,the father,his,5,62,65,1
7,the father,the father,2,25,35,0
11,her husband,her husband,5,30,41,0
11,her husband,her husband,52,97,108,0
13,his wife,his wife,5,62,70,0
13,his wife,his wife,100,7,15,0
13,his wife,his wife,30,8,16,0
13,his wife,his wife,43,93,101,0
13,his wife,his wife,72,27,35,0
13,his wife,she,70,30,33,0
13,his wife,my,67,35,37,1
13,his wife,His wife,67,0,8,0
13,his wife,her,52,97,100,1
13,his wife,she,63,17,20,0
13,his wife,his wife,60,23,31,0
13,his wife,she,57,17,20,0
13,his wife,his wife,54,39,47,0
13,his wife,she,76,20,23,0
13,his wife,his wife,75,33,41,0
15,the young woman,the young woman,7,26,41,0
15,the young woman,she,10,44,47,0
15,the young woman,she,10,4,7,0
15,the young woman,me,9,80,82,0
15,the young woman,herself,9,23,30,0
15,the young woman,her,8,102,105,0
15,the young woman,She,9,0,3,0
15,the young woman,she,8,5,8,0
15,the young woman,she,8,32,35,0
17,the horses,the horses,7,93,103,0
19,the others out on the moor,they,13,6,10,0
19,the others out on the moor,the others out on the moor,11,4,30,0
22,the bride,the bride,15,3,12,0
22,the bride,her,12,25,28,0
21,the mother,she,14,35,38,0
21,the mother,the mother,14,10,20,0
25,the old woman,You,47,1,4,0
25,the old woman,You,48,1,4,0
25,the old woman,you,43,201,204,0
25,the old woman,the old woman,43,72,85,0
25,the old woman,I,21,32,33,0
25,the old woman,her,16,10,13,1
25,the old woman,She,16,0,3,0
25,the old woman,the old woman,15,54,67,0
25,the old woman,The old woman,20,0,13,0
25,the old woman,her,20,21,24,0
25,the old woman,her,22,16,19,1
25,the old woman,She,22,0,3,0
27,her daughter,her daughter,16,10,22,0
27,her daughter,her daughter,22,16,28,0
76,my dove,my dove,17,21,28,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",you,48,39,42,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",he,47,39,41,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",I,52,46,47,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",he,49,20,22,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",He,44,0,2,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",I,49,1,2,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",He,53,0,2,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",I,43,157,158,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",my,43,114,116,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",He,45,0,2,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",he,44,20,22,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross","the old farmer on the moor, who by this time was not only hungry, but cross",24,50,125,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",he,43,17,19,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",He,42,0,2,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",he,52,37,39,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",I,25,1,2,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",his,43,93,96,1
32,"the old farmer on the moor , who by this time was not only hungry , but cross",He,34,0,2,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",his,33,23,26,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",he,33,10,12,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",his,30,8,11,1
32,"the old farmer on the moor , who by this time was not only hungry , but cross",he,28,6,8,0
32,"the old farmer on the moor , who by this time was not only hungry , but cross",he,26,4,6,0
77,our daughter,our daughter,30,24,36,0
77,our daughter,she,30,52,55,0
77,our daughter,her,30,85,88,0
77,our daughter,She,31,0,3,0
77,our daughter,her,31,65,68,0
36,the young man,the young man,35,22,35,0
36,the young man,the young man,41,36,49,0
38,the farmer,the farmer,39,36,46,0
38,the farmer,thy,39,6,9,1
79,thy wife,her,39,78,81,0
79,thy wife,she,39,49,52,0
79,thy wife,thy wife,39,6,14,0
41,the old man,the old man,43,53,64,0
82,other three people,other three people,43,170,188,0
46,No man,No man,46,0,6,0
47,some women,them,53,8,12,0
47,some women,they,51,90,94,0
47,some women,you,52,80,83,0
47,some women,they,48,19,23,0
47,some women,their,46,52,57,0
47,some women,some women,46,29,39,0
48,The women,The women,50,0,9,0
49,each other,each other,50,20,30,0
84,The men of the town,The men of the town,51,1,20,0
84,The men of the town,we,51,39,41,0
84,The men of the town,we,51,73,75,0
84,The men of the town,them,51,51,55,0
50,the first husband,he,65,22,24,0
50,the first husband,he,60,5,7,0
50,the first husband,his,60,15,18,0
50,the first husband,his,60,23,26,1
50,the first husband,him,60,40,43,0
50,the first husband,Thou,60,55,59,0
50,the first husband,I,61,8,9,0
50,the first husband,he,65,9,11,0
50,the first husband,Thou,63,1,5,0
50,the first husband,he,59,3,5,0
50,the first husband,you,70,15,18,0
50,the first husband,I,68,8,9,0
50,the first husband,thy,58,11,14,0
50,the first husband,You,67,23,26,0
50,the first husband,thou,57,6,10,0
50,the first husband,him,67,17,20,0
50,the first husband,his,54,39,42,1
50,the first husband,him,54,56,59,0
50,the first husband,the first husband,54,11,28,0
50,the first husband,Thou,54,62,66,0
50,the first husband,I,55,4,5,0
54,the second man,he,73,11,13,0
54,the second man,him,74,52,55,0
54,the second man,his,72,27,30,1
54,the second man,He,75,0,2,0
54,the second man,He,71,0,2,0
54,the second man,him,75,50,53,0
54,the second man,He,77,0,2,0
54,the second man,he,77,18,20,0
54,the second man,him,72,41,44,0
54,the second man,his,72,45,48,0
54,the second man,his,75,33,36,1
54,the second man,His,67,0,3,1
54,the second man,the second man,66,5,19,0
88,my husband,my husband,67,35,45,0
57,the third man,the third man,72,5,18,0
59,a boy,a boy,74,17,22,0
60,the man who was dead,the man who was dead,74,77,97,0
62,the wife,the wife,78,33,41,0
63,The man,he,86,9,11,0
63,The man,my,80,16,18,0
63,The man,him,79,68,71,0
63,The man,The man,79,0,7,0
63,The man,your,82,33,37,0
63,The man,you,82,12,15,0
63,The man,you,85,71,74,0
64,the woman,the woman,82,65,74,0
64,the woman,she,85,17,20,0
65,the mourners,the mourners,87,5,17,0
65,the mourners,they,87,84,88,0
65,the mourners,themselves,87,155,165,0
65,the mourners,them,87,43,47,0
65,the mourners,their,87,99,104,0
65,the mourners,they,87,117,121,0
66,a man,his,87,68,71,0
66,a man,a man,89,10,15,0
66,a man,you,90,4,7,0
66,a man,me,90,13,15,0
66,a man,a man,87,22,27,0
66,a man,I,92,1,2,0
66,a man,you,92,15,18,0
67,the naked man,I,91,5,6,0
67,the naked man,him,89,50,53,0
67,the naked man,the naked man,91,18,31,0
67,the naked man,the naked man,88,4,17,0
70,the first man,you,93,13,16,0
70,the first man,he,96,56,58,0
70,the first man,My,96,0,2,1
70,the first man,I,96,21,22,0
70,the first man,me,96,13,15,0
70,the first man,I,95,4,5,0
70,the first man,the first man,94,6,19,0
70,the first man,my,96,31,33,0
91,my wife,My wife,96,0,7,0
91,my wife,my wife,97,5,12,0
71,the man in the coffin,my,97,5,7,1
71,the man in the coffin,me,97,18,20,0
71,the man in the coffin,myself,97,28,34,0
71,the man in the coffin,the man in the coffin,97,51,72,0
71,the man in the coffin,his,98,20,23,0
71,the man in the coffin,The man in the coffin,99,0,21,0
71,the man in the coffin,his,100,7,10,1
71,the man in the coffin,I,97,26,27,0
71,the man in the coffin,he,100,46,48,0
72,the two men,them,99,42,46,0
72,the two men,they,98,65,69,0
72,the two men,the two men,98,30,41,0
