clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the first husband,50,1,23,24,the first husband,male,1.0,primary
"the old farmer on the moor , who by this time was not only hungry , but cross",32,1,23,24,"the old farmer on the moor , who by this time was not only hungry , but cross",male,1.0,primary
the father--His wife/his wife,13,9,6,15,the father's wife,female,1.0,primary
the second man,54,1,12,13,the second man,male,1.0,secondary
The old woman/the old woman,25,3,9,12,The old woman,female,1.0,secondary
The girl/the girl,6,3,8,11,The girl,female,1.0,secondary
The man,63,1,8,9,The man,male,1.0,secondary
The man in the coffin/the man in the coffin,71,2,7,9,The man in the coffin,male,1.0,secondary
the young woman,15,1,8,9,the young woman,female,1.0,secondary
the first man,70,1,7,8,the first man,male,1.0,secondary
a man,66,2,5,7,a man,male,1.0,secondary
some women,47,1,5,6,some women,female,1.0,tertiary
the mourners,65,1,5,6,the mourners,group/nonbinary,1.0,tertiary
the farmer--thy wife,79,1,4,5,the farmer's wife,female,1.0,tertiary
our daughter,77,1,4,5,our daughter,female,1.0,tertiary
the naked man,67,2,2,4,the naked man,male,1.0,tertiary
The men of the town,84,1,3,4,The men of the town,male,1.0,tertiary
the two men,72,1,2,3,the two men,male,1.0,tertiary
the father,7,2,1,3,the father,male,1.0,tertiary
the young man,36,2,0,2,the young man,male,1.0,tertiary
The old woman/the old woman--her daughter,27,2,0,2,The old woman's daughter,unknown,0.0,tertiary
the farmer,38,1,1,2,the farmer,unknown,0.0,tertiary
the bride,22,1,1,2,the bride,female,1.0,tertiary
a young man who was seeking a wife,2,1,1,2,a young man who was seeking a wife,male,0.6,tertiary
the woman,64,1,1,2,the woman,female,1.0,tertiary
the mother,21,1,1,2,the mother,female,1.0,tertiary
the others out on the moor,19,1,1,2,the others out on the moor,group/nonbinary,1.0,tertiary
The girl/the girl--her husband,11,2,0,2,The girl's husband,male,1.0,tertiary
the first man--My wife/my wife,91,2,0,2,the first man's wife,female,1.0,tertiary
the third man,57,1,0,1,the third man,male,1.0,tertiary
the wife,62,1,0,1,the wife,female,1.0,tertiary
the man who was dead,60,1,0,1,the man who was dead,male,1.0,tertiary
a boy,59,1,0,1,a boy,male,1.0,tertiary
Erin,0,1,0,1,Erin,unknown,0.0,tertiary
the father's wife--my husband,88,1,0,1,the father's wife's husband,male,1.0,tertiary
some women--the one amongst you who can make her husband believe the most impossible thing . ' He left them,86,1,0,1,some women's one amongst you who can make her husband believe the most impossible thing . ' He left them,male,1.0,tertiary
each other,49,1,0,1,each other,unknown,0.0,tertiary
The women,48,1,0,1,The women,female,1.0,tertiary
No man,46,1,0,1,No man,male,1.0,tertiary
the old man,41,1,0,1,the old man,male,1.0,tertiary
The girl/the girl--my dove,76,1,0,1,The girl's dove,unknown,0.0,tertiary
the horses,17,1,0,1,the horses,unknown,0.0,tertiary
a farmer,5,1,0,1,a farmer,unknown,0.0,tertiary
the only daughter of a farmer,4,1,0,1,the only daughter of a farmer,unknown,0.0,tertiary
a wife,3,1,0,1,a wife,female,1.0,tertiary
other three people,82,1,0,1,other three people,unknown,0.0,tertiary
