sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There was once a rich old man who had two sons, and as his wife was dead, the elder lived with him, and helped him to look after his property. ",helped,BEFORE," the young man got up very early in the morning, and worked hard all day, and at the end of every week his father counted up the money they had made, and rubbed his hands with delight, as he saw how big the pile of gold in the strong iron chest was becoming. ",worked,0,2,4,1
" the young man got up very early in the morning, and worked hard all day, and at the end of every week his father counted up the money they had made, and rubbed his hands with delight, as he saw how big the pile of gold in the strong iron chest was becoming. ",worked,BEFORE,"'It will soon be full now, and I shall have to buy a larger one,' he said to himself, and so busy was he with the thought of his money, that he did not notice how bright his son's face had grown, nor how he sometimes started when he was spoken to, as if his mind was far away. ",buy,2,3,1,4
"'It will soon be full now, and I shall have to buy a larger one,' he said to himself, and so busy was he with the thought of his money, that he did not notice how bright his son's face had grown, nor how he sometimes started when he was spoken to, as if his mind was far away. ",buy,AFTER,"One day, however, the old man went to the city on business, which he had not done for three years at least. ",done,3,4,4,2
"One day, however, the old man went to the city on business, which he had not done for three years at least. ",done,BEFORE,"It was market day, and he met with many people he knew, and it was getting quite late when he turned into the inn yard, and bade an ostler saddle his horse, and bring it round directly. ",turned,4,5,2,5
"It was market day, and he met with many people he knew, and it was getting quite late when he turned into the inn yard, and bade an ostler saddle his horse, and bring it round directly. ",turned,BEFORE,"While he was waiting in the hall, the landlady came up for a gossip, and after a few remarks about the weather and the vineyards she asked him how he liked his new daughter-in-law, and whether he had been surprised at the marriage. ",asked,5,6,5,3
"While he was waiting in the hall, the landlady came up for a gossip, and after a few remarks about the weather and the vineyards she asked him how he liked his new daughter-in-law, and whether he had been surprised at the marriage. ",asked,BEFORE,The old man stared as he listened to her. ,listened,6,7,3,1
The old man stared as he listened to her. ,listened,BEFORE,said he. ,said,7,10,1,0
said he. ,said,AFTER,'I don't know what you are talking about! ,know,10,11,0,1
'I don't know what you are talking about! ,know,AFTER,"I've got no daughter-in-law, and nobody has been married lately, that I ever heard of.' ",got,11,12,1,1
"I've got no daughter-in-law, and nobody has been married lately, that I ever heard of.' ",got,BEFORE,"Now this was exactly what the landlady, who was very curious, wanted to find out; ",wanted,12,13,1,2
"Now this was exactly what the landlady, who was very curious, wanted to find out; ",wanted,BEFORE," but she put on a look of great alarm, and exclaimed: 'Oh, dear! ",exclaimed,13,14,2,1
" but she put on a look of great alarm, and exclaimed: 'Oh, dear! ",exclaimed,BEFORE,I hope I have not made mischief. ,hope,14,15,1,0
I hope I have not made mischief. ,hope,AFTER,"I had no idea--or, of course, I would not have spoken--but'--and here she stopped and fumbled with her apron, as if she was greatly embarrassed. ",spoken,15,16,0,3
"I had no idea--or, of course, I would not have spoken--but'--and here she stopped and fumbled with her apron, as if she was greatly embarrassed. ",spoken,AFTER,"'As you have said so much you will have to say a little more,' retorted the old man, a suspicion of what she meant darting across him; ",meant,16,17,3,6
"'As you have said so much you will have to say a little more,' retorted the old man, a suspicion of what she meant darting across him; ",meant,BEFORE," and the woman, nothing loth, answered as before. ",answered,17,18,6,0
" and the woman, nothing loth, answered as before. ",answered,AFTER,"'Ah, it was not all for buying or selling that your handsome son has been coming to town every week these many months past. ",buying,18,19,0,1
"'Ah, it was not all for buying or selling that your handsome son has been coming to town every week these many months past. ",buying,AFTER,"No, it was over the river he rode, and across the hill and past the cottage of Miguel the vine-keeper, whose daughter, they say, is the prettiest girl in the whole country side, though she is too white for my taste,' and then the landlady paused again, and glanced up at the farmer, to see how he was taking it. ",rode,19,21,1,1
"No, it was over the river he rode, and across the hill and past the cottage of Miguel the vine-keeper, whose daughter, they say, is the prettiest girl in the whole country side, though she is too white for my taste,' and then the landlady paused again, and glanced up at the farmer, to see how he was taking it. ",rode,BEFORE,She did not learn much. ,learn,21,22,1,1
She did not learn much. ,learn,AFTER,"He was looking straight before him, his teeth set. ",looking,22,23,1,1
"He was looking straight before him, his teeth set. ",looking,BEFORE,"But as she ceased to talk, he said quietly, 'Go on.' ",said,23,24,1,2
"But as she ceased to talk, he said quietly, 'Go on.' ",said,BEFORE,"'There is not much more to tell,' replied the landlady, for she suddenly remembered that she must prepare supper for the hungry men who always stopped at the inn on market days, before starting for home, 'but one fine morning they both went to the little church on top of the hill, and were married. ",replied,24,25,2,2
"'There is not much more to tell,' replied the landlady, for she suddenly remembered that she must prepare supper for the hungry men who always stopped at the inn on market days, before starting for home, 'but one fine morning they both went to the little church on top of the hill, and were married. ",replied,BEFORE,"My cousin is servant to the priest, and she found out about it and told me. ",told,25,26,2,2
"My cousin is servant to the priest, and she found out about it and told me. ",told,AFTER,"It was lucky that the horse was sure-footed and knew the road, for his bridle hung loose on his neck, and his master took no heed of the way he was going. ",took,26,29,2,4
"It was lucky that the horse was sure-footed and knew the road, for his bridle hung loose on his neck, and his master took no heed of the way he was going. ",took,BEFORE,"When the farm-house was reached, the man led the animal to the stable, and then went to look for his son. ",went,29,30,4,3
"When the farm-house was reached, the man led the animal to the stable, and then went to look for his son. ",went,BEFORE,"Get out of my sight at once--I have done with you,' he stammered, choking with passion as he came up to the young man, who was cutting a stick in front of the door, whistling gaily the while. ",stammered,30,32,3,3
"Get out of my sight at once--I have done with you,' he stammered, choking with passion as he came up to the young man, who was cutting a stick in front of the door, whistling gaily the while. ",stammered,BEFORE,"Begone, or it will be the worse for you,' and as he spoke he lifted up his whip. ",spoke,32,35,3,2
"Begone, or it will be the worse for you,' and as he spoke he lifted up his whip. ",spoke,BEFORE,The young man shrank back. ,shrank,35,36,2,0
The young man shrank back. ,shrank,BEFORE,"He feared lest his father should fall down in a fit, his face was so red and his eyes seemed bursting from his head. ",feared,36,37,0,0
"He feared lest his father should fall down in a fit, his face was so red and his eyes seemed bursting from his head. ",feared,BEFORE,"But it was no use staying: perhaps next morning the old man might listen to reason, though in his heart the son felt that he would never take back his words. ",listen,37,38,0,3
"But it was no use staying: perhaps next morning the old man might listen to reason, though in his heart the son felt that he would never take back his words. ",listen,AFTER,"So he turned slowly away, and walked heavily along a path which ended in a cave on the side of his hill, and there he sat through the night, thinking of what had happened. ",turned,38,39,3,0
