coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
3,a rich old man,a rich old man,0,15,29,0
3,a rich old man,his,0,55,58,1
3,a rich old man,him,0,95,98,0
3,a rich old man,him,0,111,114,0
3,a rich old man,his,0,129,132,0
4,two sons,two sons,0,38,46,0
5,his wife,his wife,83,122,130,1
5,his wife,his wife,89,68,76,0
5,his wife,her,41,173,176,0
5,his wife,his wife,111,101,109,0
5,his wife,his wife,41,114,122,0
5,his wife,his wife,0,55,63,0
5,his wife,her,41,147,150,0
5,his wife,his wife,50,7,15,0
6,the elder,the elder,53,31,40,0
6,the elder,he,53,73,75,0
6,the elder,the elder,57,96,105,0
6,the elder,the elder,0,74,83,0
8,the young man,he,43,89,91,0
8,the young man,he,44,5,7,0
8,the young man,him,44,61,64,0
8,the young man,he,44,70,72,0
8,the young man,his,44,81,84,1
8,the young man,his,44,118,121,0
8,the young man,he,44,148,150,0
8,the young man,his,2,103,106,1
8,the young man,he,41,55,57,0
8,the young man,his,41,26,29,1
8,the young man,He,41,0,2,0
8,the young man,he,40,56,58,0
8,the young man,he,40,5,7,0
8,the young man,his,39,95,98,0
8,the young man,he,39,115,117,0
8,the young man,he,42,4,6,0
8,the young man,his,38,147,150,0
8,the young man,he,38,122,124,0
8,the young man,his,38,94,97,0
8,the young man,the young man,2,1,14,0
8,the young man,The young man,36,0,13,0
8,the young man,he,39,3,5,0
8,the young man,his,37,15,18,1
8,the young man,He,37,0,2,0
9,his father,his father,132,74,84,0
9,his father,his father,2,103,113,0
9,his father,his,2,161,164,0
9,his father,his,37,77,80,0
9,his father,his father,41,26,36,0
9,his father,his,37,107,110,0
9,his father,his,37,53,56,0
9,his father,his father,37,15,25,0
9,his father,he,3,141,143,0
9,his father,he,2,188,190,0
9,his father,his,3,125,128,0
9,his father,his father,50,153,163,0
9,his father,himself,3,77,84,0
9,his father,his,3,254,257,0
9,his father,he,3,230,232,0
9,his father,he,3,66,68,0
9,his father,his,3,170,173,1
9,his father,I,3,31,32,0
9,his father,he,3,204,206,0
9,his father,he,3,102,104,0
11,his son,his son,3,170,177,0
11,his son,his son,30,97,104,0
12,the old man,the old man,38,48,59,0
12,the old man,he,51,77,79,0
12,the old man,he,51,32,34,0
12,the old man,himself,51,23,30,0
12,the old man,his,50,153,156,1
12,the old man,He,50,0,2,0
12,the old man,he,49,24,26,1
12,the old man,he,51,181,183,0
12,the old man,his,51,209,212,0
12,the old man,his,51,228,231,1
12,the old man,he,48,140,142,0
12,the old man,he,47,130,132,0
12,the old man,the old man,47,84,95,0
12,the old man,the old man,41,93,104,0
12,the old man,his,41,114,117,1
12,the old man,he,41,124,126,0
12,the old man,his,50,7,10,1
12,the old man,his,51,104,107,1
12,the old man,his,51,160,163,0
12,the old man,he,7,22,24,0
12,the old man,him,17,130,133,0
12,the old man,I,12,70,71,0
12,the old man,I,12,0,1,0
12,the old man,I,11,1,2,0
12,the old man,he,10,5,7,0
12,the old man,The old man,7,0,11,0
12,the old man,he,6,193,195,0
12,the old man,his,6,156,159,1
12,the old man,he,6,147,149,0
12,the old man,him,6,139,142,0
12,the old man,the old man,17,72,83,0
12,the old man,he,4,66,68,0
12,the old man,he,6,6,8,0
12,the old man,his,5,146,149,0
12,the old man,he,5,91,93,0
12,the old man,the old man,4,18,29,0
12,the old man,he,5,47,49,1
12,the old man,he,5,23,25,0
14,many people he knew,many people he knew,5,35,54,0
16,an ostler,an ostler,5,129,138,0
18,the landlady,she,16,116,119,0
18,the landlady,her,16,99,102,0
18,the landlady,she,16,70,73,0
18,the landlady,I,16,30,31,0
18,the landlady,I,16,0,1,0
18,the landlady,I,15,7,8,0
18,the landlady,the landlady,6,34,46,0
18,the landlady,she,25,60,63,0
18,the landlady,the landlady,13,26,38,0
18,the landlady,she,6,129,132,0
18,the landlady,you,11,19,22,0
18,the landlady,her,7,37,40,0
18,the landlady,you,17,4,7,0
18,the landlady,I,15,0,1,0
18,the landlady,she,25,89,92,0
18,the landlady,she,14,5,8,0
18,the landlady,she,17,105,108,0
18,the landlady,your,19,47,51,1
18,the landlady,the landlady,25,42,54,0
18,the landlady,the landlady,21,226,238,0
18,the landlady,she,24,7,10,0
18,the landlady,you,17,26,29,0
18,the landlady,She,22,0,3,0
19,his new daughter - in - law,his new daughter-in-law,6,156,179,0
77,Daughter - in - law,Daughter-in-law,8,1,16,0
78,no daughter - in - law,no daughter-in-law,12,9,27,0
79,nobody,nobody,12,33,39,0
80,dear,dear,14,59,63,0
82,the woman,the woman,18,5,14,0
22,your handsome son,your handsome son,19,47,64,0
22,your handsome son,he,21,26,28,0
27,the vine - keeper,the vine-keeper,21,86,101,0
29,the prettiest girl in the whole country side,the prettiest girl in the whole country side,21,132,176,0
29,the prettiest girl in the whole country side,she,21,185,188,0
84,the farmer,the farmer,21,271,281,0
84,the farmer,he,21,294,296,0
84,the farmer,He,23,0,2,0
84,the farmer,him,23,31,34,0
84,the farmer,his,23,36,39,0
84,the farmer,he,24,27,29,0
84,the farmer,the farmer,139,52,62,0
84,the farmer,his,101,160,163,1
84,the farmer,his,102,130,133,0
84,the farmer,his,102,163,166,0
84,the farmer,he,102,179,181,0
84,the farmer,he,105,91,93,0
84,the farmer,his,105,127,130,0
84,the farmer,the farmer,129,119,129,0
84,the farmer,the farmer,105,234,244,0
84,the farmer,the farmer,140,94,104,0
84,the farmer,his,100,213,216,0
84,the farmer,himself,97,203,210,0
84,the farmer,the farmer,44,16,26,0
84,the farmer,he,85,105,107,0
84,the farmer,the farmer,95,90,100,0
84,the farmer,the farmer,85,57,67,0
84,the farmer,his,100,185,188,0
84,the farmer,The farmer,87,0,10,1
84,the farmer,the farmer,97,40,50,0
84,the farmer,the farmer,89,18,28,0
84,the farmer,he,99,94,96,0
84,the farmer,his,99,104,107,1
84,the farmer,him,99,140,143,0
84,the farmer,his,100,139,142,0
84,the farmer,he,100,154,156,0
84,the farmer,he,97,152,154,0
86,"the hungry men who always stopped at the inn on market days , before starting for home","the hungry men who always stopped at the inn on market days, before starting for home",25,117,202,0
34,My cousin,My cousin,26,0,9,0
34,My cousin,she,26,40,43,0
35,servant to the priest,servant to the priest,26,13,34,0
36,the priest,the priest,26,24,34,1
38,sir,sir,27,21,24,0
90,his master,his master,29,106,116,0
90,his master,his master,99,104,114,0
90,his master,his master,101,160,170,0
92,the man,his,35,71,74,0
92,the man,he,96,34,36,0
92,the man,he,94,29,31,0
92,the man,him,96,21,24,0
92,the man,him,96,92,95,0
92,the man,the man,94,4,11,0
92,the man,he,35,58,60,0
92,the man,he,32,90,92,0
92,the man,he,35,49,51,0
92,the man,the man,30,33,40,0
92,the man,he,32,52,54,0
92,the man,his,30,97,100,1
95,"the young man , who was cutting a stick in front of the door , whistling gaily the while","the young man, who was cutting a stick in front of the door, whistling gaily the while",32,104,190,0
40,father--,father--,33,6,14,0
41,no son of mine,no son of mine,33,25,39,0
2,Begone,Begone,35,0,6,0
99,the son,the son,38,104,111,0
99,the son,the son,43,3,10,0
105,the father,the father,43,48,58,0
107,the younger brother,the younger brother,137,34,53,0
107,the younger brother,the younger brother,130,52,71,0
107,the younger brother,the younger brother,43,155,174,0
107,the younger brother,him,86,100,103,0
107,the younger brother,the younger brother,95,27,46,0
107,the younger brother,the younger brother,57,4,23,0
107,the younger brother,his,86,77,80,0
107,the younger brother,the younger brother,86,38,57,0
109,his only heir,his only heir,44,81,94,0
112,a rich man,a rich man,45,52,62,0
113,the brothers,the brothers,45,68,80,0
114,each other,each other,52,90,100,0
114,each other,each other,148,24,34,0
114,each other,each other,45,106,116,0
115,the younger,himself,46,25,32,0
115,the younger,him,46,100,103,0
115,the younger,he,46,14,16,0
115,the younger,he,45,173,175,0
115,the younger,he,45,161,163,0
115,the younger,the younger,45,118,129,0
115,the younger,the younger,48,124,135,0
115,the younger,his,46,81,84,1
118,his brother,his brother,77,50,61,0
118,his brother,his brother,51,228,239,0
118,his brother,his brother,132,90,101,0
118,his brother,his brother,71,162,173,0
118,his brother,his brother,133,80,91,0
118,his brother,his brother,46,81,92,0
118,his brother,his brother,129,88,99,0
118,his brother,his brother,70,125,136,0
122,the elder son,his,48,103,106,0
122,the elder son,his,48,46,49,0
122,the elder son,the elder son,48,6,19,0
122,the elder son,his,48,161,164,0
122,the elder son,his,48,183,186,0
122,the elder son,he,48,21,23,0
124,the son whom he had disinherited,the son whom he had disinherited,49,11,43,0
128,his children,his children,51,104,116,0
132,the two men,the two men,52,36,47,0
132,the two men,they,52,75,79,0
42,Brother,you,54,1,4,0
42,Brother,Brother,53,83,90,0
42,Brother,you,53,129,132,0
42,Brother,yourself,54,22,30,0
42,Brother,you,55,53,56,0
42,Brother,yours,55,97,102,0
42,Brother,you,56,29,32,0
42,Brother,him,57,44,47,0
42,Brother,him,57,58,61,0
42,Brother,he,57,78,80,0
45,my wife,my wife,55,157,164,0
46,children,children,55,169,177,0
46,children,children,111,114,122,0
138,the rich brother,the rich brother,58,53,69,0
138,the rich brother,himself,58,107,114,0
138,the rich brother,he,58,120,122,0
138,the rich brother,him,58,162,165,0
138,the rich brother,he,59,9,11,1
139,The wife he chose,her,64,59,62,0
