sentence_id,text,start,end
0,"There was once a rich old man who had two sons, and as his wife was dead, the elder lived with him, and helped him to look after his property. ",0,143
1,For a long time all went well; ,143,174
2," the young man got up very early in the morning, and worked hard all day, and at the end of every week his father counted up the money they had made, and rubbed his hands with delight, as he saw how big the pile of gold in the strong iron chest was becoming. ",173,432
3,"'It will soon be full now, and I shall have to buy a larger one,' he said to himself, and so busy was he with the thought of his money, that he did not notice how bright his son's face had grown, nor how he sometimes started when he was spoken to, as if his mind was far away. ",432,709
4,"One day, however, the old man went to the city on business, which he had not done for three years at least. ",709,817
5,"It was market day, and he met with many people he knew, and it was getting quite late when he turned into the inn yard, and bade an ostler saddle his horse, and bring it round directly. ",817,1003
6,"While he was waiting in the hall, the landlady came up for a gossip, and after a few remarks about the weather and the vineyards she asked him how he liked his new daughter-in-law, and whether he had been surprised at the marriage. ",1003,1235
7,The old man stared as he listened to her. ,1235,1277
8,'Daughter-in-law? ,1277,1295
9,Marriage?' ,1295,1306
10,said he. ,1306,1315
11,'I don't know what you are talking about! ,1315,1357
12,"I've got no daughter-in-law, and nobody has been married lately, that I ever heard of.' ",1357,1445
13,"Now this was exactly what the landlady, who was very curious, wanted to find out; ",1445,1527
14," but she put on a look of great alarm, and exclaimed: 'Oh, dear! ",1526,1591
15,I hope I have not made mischief. ,1591,1624
16,"I had no idea--or, of course, I would not have spoken--but'--and here she stopped and fumbled with her apron, as if she was greatly embarrassed. ",1624,1769
17,"'As you have said so much you will have to say a little more,' retorted the old man, a suspicion of what she meant darting across him; ",1769,1904
18," and the woman, nothing loth, answered as before. ",1903,1953
19,"'Ah, it was not all for buying or selling that your handsome son has been coming to town every week these many months past. ",1953,2077
20,"And not by the shortest way, either! ",2077,2114
21,"No, it was over the river he rode, and across the hill and past the cottage of Miguel the vine-keeper, whose daughter, they say, is the prettiest girl in the whole country side, though she is too white for my taste,' and then the landlady paused again, and glanced up at the farmer, to see how he was taking it. ",2114,2426
22,She did not learn much. ,2426,2450
23,"He was looking straight before him, his teeth set. ",2450,2501
24,"But as she ceased to talk, he said quietly, 'Go on.' ",2501,2554
25,"'There is not much more to tell,' replied the landlady, for she suddenly remembered that she must prepare supper for the hungry men who always stopped at the inn on market days, before starting for home, 'but one fine morning they both went to the little church on top of the hill, and were married. ",2554,2854
26,"My cousin is servant to the priest, and she found out about it and told me. ",2854,2930
27,"But good-day to you, sir; ",2930,2956
28," here is your horse, and I must hurry off to the kitchen.' ",2955,3014
29,"It was lucky that the horse was sure-footed and knew the road, for his bridle hung loose on his neck, and his master took no heed of the way he was going. ",3014,3169
30,"When the farm-house was reached, the man led the animal to the stable, and then went to look for his son. ",3169,3275
31,'I know everything--you have deceived me. ,3275,3317
32,"Get out of my sight at once--I have done with you,' he stammered, choking with passion as he came up to the young man, who was cutting a stick in front of the door, whistling gaily the while. ",3317,3509
33,"'But, father--' 'You are no son of mine; ",3509,3550
34, I have only one now. ,3549,3571
35,"Begone, or it will be the worse for you,' and as he spoke he lifted up his whip. ",3571,3652
36,The young man shrank back. ,3652,3679
37,"He feared lest his father should fall down in a fit, his face was so red and his eyes seemed bursting from his head. ",3679,3796
38,"But it was no use staying: perhaps next morning the old man might listen to reason, though in his heart the son felt that he would never take back his words. ",3796,3954
39,"So he turned slowly away, and walked heavily along a path which ended in a cave on the side of his hill, and there he sat through the night, thinking of what had happened. ",3954,4126
40,"Yes, he had been wrong, there was no doubt of that, and he did not quite know how it had come about. ",4126,4227
41,"He had meant to have told his father all about it, and he was sure, quite sure, that if once the old man had seen his wife, he would have forgiven her poverty on account of her great beauty and goodness. ",4227,4431
42,"But he had put it off from day to day, hoping always for a better opportunity, and now this was the end! ",4431,4536
43,"If the son had no sleep that night, no more had the father, and as soon as the sun rose, he sent a messenger into the great city with orders to bring back the younger brother. ",4536,4712
44,"When he arrived the farmer did not waste words, but informed him that he was now his only heir, and would inherit all his lands and money, and that he was to come and live at home, and to help manage the property. ",4712,4926
45,"Though very pleased at the thought of becoming such a rich man--for the brothers had never cared much for each other--the younger would rather have stayed where he was, for he soon got tired of the country, and longed for a town life. ",4926,5161
46,"However, this he kept to himself, and made the best of things, working hard like his brother before him. ",5161,5266
47,"In this way the years went on, but the crops were not so good as they had been, and the old man gave orders that some fine houses he was building in the city should be left unfinished, for it would take all the savings to complete them. ",5266,5503
48,"As to the elder son, he would never even hear his name mentioned, and died at last without ever seeing his face, leaving to the younger, as he had promised, all his lands, as well as his money. ",5503,5697
49,"Meanwhile, the son whom he had disinherited had grown poorer and poorer. ",5697,5770
50,"He and his wife were always looking out for something to do, and never spent a penny that they could help, but luck was against them, and at the time of his father's death they had hardly bread to eat or clothes to cover them. ",5770,5997
51,"If there had been only himself, he would have managed to get on somehow, but he could not bear to watch his children becoming weaker day by day, and swallowing his pride, at length he crossed the mountains to his old home where his brother was living. ",5997,6249
52,"It was the first time for long that the two men had come face to face, and they looked at each other in silence. ",6249,6362
53,"Then tears rose in the eyes of the elder, but winking them hastily away, he said: 'Brother, it is not needful that I should tell you how poor I am; ",6362,6510
54, you can see that for yourself. ,6509,6541
55,"I have not come to beg for money, but only to ask if you will give me those unfinished houses of yours in the city, and I will make them watertight, so that my wife and children can live in them, and that will save our rent. ",6541,6766
56,"For as they are, they profit you nothing.' ",6766,6809
57,"And the younger brother listened and pitied him, and gave him the houses that he asked for, and the elder went away happy. ",6809,6932
58,"For some years things went on as they were, and then the rich brother began to feel lonely, and thought to himself that he was getting older, and it was time for him to be married. ",6932,7113
59,"The wife he chose was very wealthy, but she was also very greedy, and however much she had, she always wanted more. ",7113,7229
60,"She was, besides, one of those unfortunate people who invariably fancy that the possessions of other people must be better than their own. ",7229,7368
61,"Many a time her poor husband regretted the day that he had first seen her, and often her meanness and shabby ways put him to shame. ",7368,7500
62,"But he had not the courage to rule her, and she only got worse and worse. ",7500,7574
63,After she had been married a few months the bride wanted to go into the city and buy herself some new dresses. ,7574,7685
64,"She had never been there before, and when she had finished her shopping, she thought she would pay a visit to her unknown sister-in-law, and rest for a bit. ",7685,7842
65,"The house she was seeking was in a broad street, and ought to have been very magnificent, but the carved stone portico enclosed a mean little door of rough wood, while a row of beautiful pillars led to nothing. ",7842,8053
66,"The dwelling on each side were in the same unfinished condition, and water trickled down the walls. ",8053,8153
67,"Most people would have considered it a wretched place, and turned their backs on it as soon as they could, but this lady saw that by spending some money the houses could be made as splendid as they were originally intended to be, and she instantly resolved to get them for herself. ",8153,8435
68,"Full of this idea she walked up the marble staircase, and entered the little room where her sister-in-law sat, making clothes for her children. ",8435,8579
69,"The bride seemed full of interest in the houses, and asked a great many questions about them, so that her new relations liked her much better than they expected, and hoped they might be good friends. ",8579,8779
70,"However, as soon as she reached home, she went straight to her husband, and told him that he must get back those houses from his brother, as they would exactly suit her, and she could easily make them into a palace as fine as the king's. ",8779,9017
71,"But her husband only told her that she might buy houses in some other part of the town, for she could not have those, as he had long since made a gift of them to his brother, who had lived there for many years past. ",9017,9233
72,At this answer the wife grew very angry. ,9233,9274
73,"She began to cry, and made such a noise that all the neighbours heard her and put their heads out of the windows, to see what was the matter. ",9274,9416
74,"'It was absurd,' she sobbed out, 'quite unjust. ",9416,9464
75,"Indeed, if you came to think of it, the gift was worth nothing, as when her husband made it he was a bachelor, and since then he had been married, and she had never given her consent to any such thing.' ",9464,9667
76,"And so she lamented all day and all night, till the poor man was nearly worried to death; ",9667,9757
77," and at last he did what she wished, and summoned his brother in a court of law to give up the houses which, he said, had only been lent to him. ",9756,9901
78,"But when the evidence on both sides had been heard, the judge decided in favour of the poor man, which made the rich lady more furious than ever, and she determined not to rest until she had gained the day. ",9901,10108
79,"If one judge would not give her the houses another should, and so time after time the case was tried over again, till at last it came before the highest judge of all, in the city of Evora. ",10108,10297
80,"Her husband was heartily tired and ashamed of the whole affair, but his weakness in not putting a stop to it in the beginning had got him into this difficulty, and now he was forced to go on. ",10297,10489
81,"On the same day the two brothers set out on their journey to the city, the rich one on horseback, with plenty of food in his knapsack, the poor one on foot with nothing but a piece of bread and four onions to eat on the way. ",10489,10714
82,"The road was hilly and neither could go very fast, and when night fell, they were both glad to see some lights in a window a little distance in front of them. ",10714,10873
83,"The lights turned out to have been placed there by a farmer, who had planned to have a particularly good supper as it was his wife's birthday, and bade the rich man enter and sit down, while he himself took the horse to the stable. ",10873,11105
84,"The poor man asked timidly if he might spend the night in a corner, adding that he had brought his own supper with him. ",11105,11225
85,"Another time permission might have been refused him, for the farmer was no lover of humble folk, but now he gave the elder brother leave to come in, pointing out a wooden chair where he could sit. ",11225,11422
86,"Supper was soon served, and very glad the younger brother was to eat it, for his long ride had made him very hungry. ",11422,11539
87,"The farmer's wife, however, would touch nothing, and at last declared that the only supper she wanted was one of the onions the poor man was cooking at the fire. ",11539,11701
88,"Of course he gave it to her, though he would gladly have eaten it himself, as three onions are not much at the end of a long day's walk, and soon after they all went to sleep, the poor man making himself as comfortable as he could in his corner. ",11701,11947
89,A few hours later the farmer was aroused by the cries and groans of his wife. ,11947,12025
90,"'Oh, I feel so ill, I'm sure I'm going to die,' wept she. ",12025,12083
91,"'It was that onion, I know it was. ",12083,12118
92,I wish I had never eaten it. ,12118,12147
93,It must have been poisoned.' ,12147,12176
94,"'If the man has poisoned you he shall pay for it,' said her husband, and seizing a thick stick he ran downstairs and began to beat the poor man, who had been sound asleep, and had nothing to defend himself with. ",12176,12388
95,"Luckily, the noise aroused the younger brother, who jumped up and snatched the stick from the farmer's hand, saying: 'We are both going to Evora to try a law-suit. ",12388,12552
96,"Come too, and accuse him there if he has attempted to rob you or murder you, but don't kill him now, or you will get yourself into trouble.' ",12552,12693
97,"'Well, perhaps you are right,' answered the farmer, 'but the sooner that fellow has his deserts, the better I shall be pleased,' and without more words he went to the stables and brought out a horse for himself and also the black Andalusian mare ridden by the rich man, while the poor brother, fearing more ill-treatment, started at once on foot. ",12693,13040
98,"Now all that night it had rained heavily, and did not seem likely to stop, and in some places the road was so thick with mud that it was almost impossible to get across it. ",13040,13213
99,"In one spot it was so very bad that a mule laden with baggage had got stuck in it, and tug as he might, his master was quite unable to pull him out. ",13213,13362
100,"The muleteer in despair appealed to the two horseman, who were carefully skirting the swamp at some distance off, but they paid no heed to his cries, and he began to talk cheerfully to his mule, hoping to keep up his spirits, declaring that if the poor beast would only have a little patience help was sure to come. ",13362,13678
101,"And so it did, for very soon the poor brother reached the place, bespattered with mud from head to foot, but ready to do all he could to help with the mule and his master. ",13678,13850
102,"First they set about finding some stout logs of wood to lay down on the marsh so that they could reach the mule, for by this time his frantic struggles had broken his bridle, and he was deeper in than ever. ",13850,14057
103,"Stepping cautiously along the wood, the poor man contrived to lay hold of the animal's tale, and with a desperate effort the mule managed to regain his footing on dry ground, but at the cost of leaving his tail in the poor man's hand. ",14057,14292
104,"When he saw this the muleteer's anger knew no bounds, and forgetting that without the help given him he would have lost his mule altogether, he began to abuse the poor man, declaring that he had ruined his beast, and the law would make him pay for it. ",14292,14544
105,"Then, jumping on the back of the mule, which was so glad to be out of the choking mud that he did not seem to mind the loss of his tail, the ungrateful wretch rode on, and that evening reached the inn at Evora, where the rich man and the farmer had already arrived for the night. ",14544,14824
106,"Meanwhile the poor brother walked wearily along, wondering what other dreadful adventures were in store for him. ",14824,14937
107,"'I shall certainly be condemned for one or other of them,' thought he sadly; ",14937,15014
108," 'and after all, if I have to die, I would rather choose my own death than leave it to my enemies,' and as soon as he entered Evora he looked about for a place suitable for carrying out the plan he had made. ",15013,15221
109,"At length he found what he sought, but as it was too late and too dark for him to make sure of success, he curled himself up under a doorway, and slept till morning. ",15221,15387
110,"Although it was winter, the sun rose in a clear sky, and its rays felt almost warm when the poor man got up and shook himself. ",15387,15514
111,"He intended it to be the day of his death, but in spite of that, and of the fact that he was leaving his wife and children behind him, he felt almost cheerful. ",15514,15674
112,"He had struggled so long, and was so very, very tired; ",15674,15729
