sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,4,helped,104,110,104,110,6,74.0,83.0,74.0,83.0,,,,,verb.social,True,0,subject,the elder,3,1,4,male,1.0,tertiary
2,1,worked,53,59,226,232,8,1.0,14.0,174.0,187.0,,,,,verb.social,True,1,subject,the young man,2,22,24,male,1.0,secondary
3,4,buy,47,50,479,482,9,31.0,32.0,463.0,464.0,,,,,verb.possession,True,3,subject,the young man's father,5,15,20,male,1.0,tertiary
4,2,done,77,81,786,790,12,50.0,58.0,759.0,767.0,,,,,verb.social,True,2,subject,The old man,6,32,38,male,1.0,secondary
5,5,turned,94,100,911,917,12,91.0,93.0,908.0,910.0,,,,,verb.motion,True,4,subject,The old man,6,32,38,male,1.0,secondary
6,3,asked,133,138,1136,1141,18,129.0,132.0,1132.0,1135.0,,,,,verb.communication,True,5,subject,the landlady,4,19,23,female,1.0,tertiary
7,1,listened,25,33,1260,1268,12,22.0,24.0,1257.0,1259.0,,,,,verb.perception,True,6,subject,The old man,6,32,38,male,1.0,secondary
11,1,know,9,13,1324,1328,12,1.0,2.0,1316.0,1317.0,,,,,verb.cognition,True,8,subject,The old man,6,32,38,male,1.0,secondary
12,1,got,5,8,1362,1365,12,0.0,1.0,1357.0,1358.0,,,,,verb.possession,True,7,subject,The old man,6,32,38,male,1.0,secondary
13,2,wanted,62,68,1507,1513,18,26.0,60.0,1471.0,1505.0,,,,,verb.emotion,True,10,subject,the landlady,4,19,23,female,1.0,tertiary
14,1,exclaimed,43,52,1569,1578,18,5.0,8.0,1531.0,1534.0,,,,,verb.communication,True,11,subject,the landlady,4,19,23,female,1.0,tertiary
15,0,hope,2,6,1593,1597,18,0.0,1.0,1591.0,1592.0,,,,,verb.emotion,True,14,subject,the landlady,4,19,23,female,1.0,tertiary
16,3,spoken,47,53,1671,1677,18,30.0,31.0,1654.0,1655.0,,,,,verb.communication,True,13,subject,the landlady,4,19,23,female,1.0,tertiary
17,6,meant,109,114,1878,1883,18,100.0,104.0,1869.0,1873.0,123.0,133.0,1892.0,1902.0,verb.cognition,True,12,subject,the landlady,4,19,23,female,1.0,tertiary
18,0,answered,30,38,1933,1941,82,5.0,28.0,1908.0,1931.0,,,,,verb.communication,True,17,subject,the woman,1,0,1,female,1.0,tertiary
21,1,rode,29,33,2143,2147,22,26.0,28.0,2140.0,2142.0,,,,,verb.motion,True,15,subject,the landlady's handsome son,1,1,2,male,1.0,tertiary
22,1,learn,12,17,2438,2443,18,0.0,3.0,2426.0,2429.0,,,,,verb.cognition,True,19,subject,the landlady,4,19,23,female,1.0,tertiary
23,1,looking,7,14,2457,2464,84,0.0,2.0,2450.0,2452.0,36.0,49.0,2486.0,2499.0,verb.perception,True,18,subject,the farmer,11,21,32,male,1.0,secondary
24,2,said,30,34,2531,2535,84,27.0,29.0,2528.0,2530.0,,,,,verb.communication,True,20,subject,the farmer,11,21,32,male,1.0,secondary
26,2,told,67,71,2921,2925,34,40.0,43.0,2894.0,2897.0,,,,,verb.communication,True,23,subject,My cousin,1,1,2,female,1.0,tertiary
29,4,took,117,121,3131,3135,90,106.0,116.0,3120.0,3130.0,,,,,verb.cognition,True,22,subject,the farmer's master,3,0,3,unknown,0.0,tertiary
30,3,went,80,84,3249,3253,92,33.0,40.0,3202.0,3209.0,,,,,verb.motion,True,24,subject,the man,2,10,12,male,1.0,tertiary
