clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The poor man/the poor man,174,17,56,73,The poor man,male,1.0,primary
The old man/the old man,12,6,32,38,The old man,male,1.0,secondary
the poor brother,225,2,34,36,the poor brother,male,1.0,secondary
the rich brother--The wife he chose,139,1,34,35,the rich brother's wife he chose,female,1.0,secondary
the farmer/The farmer,84,11,21,32,the farmer,male,1.0,secondary
the young man/The young man,8,2,22,24,the young man,male,1.0,secondary
the landlady,18,4,19,23,the landlady,female,1.0,tertiary
the young man/The young man--his father,9,5,15,20,the young man's father,male,1.0,tertiary
The judge/the judge,178,9,9,18,The judge,male,1.0,tertiary
the rich brother's wife he chose--Her husband/her husband,162,5,8,13,the rich brother's wife he chose's husband,male,0.6538461538461539,tertiary
the man,92,2,10,12,the man,male,1.0,tertiary
the wife,172,2,9,11,the wife,female,1.0,tertiary
Brother,42,1,9,10,Brother,male,1.0,tertiary
the younger--his brother,118,8,0,8,the younger's brother,male,1.0,tertiary
the younger,115,2,6,8,the younger,male,1.0,tertiary
a rich old man--his wife,5,6,2,8,a rich old man's wife,female,1.0,tertiary
the younger brother,107,6,2,8,the younger brother,male,1.0,tertiary
the wretch who killed our father,66,1,5,6,the wretch who killed our father,male,1.0,tertiary
the elder son,122,1,5,6,the elder son,male,1.0,tertiary
the rich brother,138,1,4,5,the rich brother,male,1.0,tertiary
a rich old man,3,1,4,5,a rich old man,male,1.0,tertiary
The rich man/the rich man,193,4,1,5,The rich man,male,1.0,tertiary
"a farmer , who had planned to have a particularly good supper as it was his wife 's birthday--a farmer , who had planned to have a particularly good supper as it was his wife 's birthday",191,1,3,4,"a farmer , who had planned to have a particularly good supper as it was his wife 's birthday's farmer , who had planned to have a particularly good supper as it was his wife 's birthday",female,1.0,tertiary
the rich brother's wife he chose--her poor husband,143,1,3,4,the rich brother's wife he chose's poor husband,male,0.6363636363636364,tertiary
The muleteer/the muleteer,221,4,0,4,The muleteer,unknown,0.0,tertiary
the mule,227,2,2,4,the mule,male,1.0,tertiary
the sons of the dead man,70,1,3,4,the sons of the dead man,male,1.0,tertiary
the elder,6,3,1,4,the elder,male,1.0,tertiary
the two brothers,186,1,3,4,the two brothers,male,1.0,tertiary
each other,114,3,0,3,each other,unknown,0.0,tertiary
the rich brother's wife he chose--her new relations,159,1,2,3,the rich brother's wife he chose's new relations,female,1.0,tertiary
Most people,151,1,2,3,Most people,group/nonbinary,1.0,tertiary
The farmer 's wife,202,1,2,3,The farmer 's wife,female,1.0,tertiary
the poor brother--his friends,247,1,2,3,the poor brother's friends,group/nonbinary,1.0,tertiary
The poor man/the poor man--his family,76,1,2,3,The poor man's family,group/nonbinary,1.0,tertiary
the farmer/The farmer--his master,90,3,0,3,the farmer's master,unknown,0.0,tertiary
the rich one,188,1,1,2,the rich one,male,1.0,tertiary
Your father,60,1,1,2,Your father,male,1.0,tertiary
the landlady--your handsome son,22,1,1,2,the landlady's handsome son,male,1.0,tertiary
"the poor man , who had been sound asleep",211,1,1,2,"the poor man , who had been sound asleep",male,1.0,tertiary
that fellow,54,1,1,2,that fellow,male,1.0,tertiary
the prettiest girl in the whole country side,29,1,1,2,the prettiest girl in the whole country side,female,1.0,tertiary
all the neighbours,173,1,1,2,all the neighbours,group/nonbinary,1.0,tertiary
My cousin,34,1,1,2,My cousin,female,1.0,tertiary
the poor brother--his enemies,243,1,1,2,the poor brother's enemies,group/nonbinary,1.0,tertiary
our father,58,2,0,2,our father,male,1.0,tertiary
the bride/The bride,144,2,0,2,the bride,unknown,0.0,tertiary
other people,142,1,1,2,other people,group/nonbinary,1.0,tertiary
the elder brother,199,1,1,2,the elder brother,male,1.0,tertiary
the accused,283,2,0,2,the accused,unknown,0.0,tertiary
children,46,2,0,2,children,unknown,0.0,tertiary
The young men,287,1,1,2,The young men,male,1.0,tertiary
the son,99,2,0,2,the son,unknown,0.0,tertiary
the two men,132,1,1,2,the two men,male,1.0,tertiary
the young man's father--his son,11,2,0,2,the young man's father's son,unknown,0.0,tertiary
their owner,266,1,0,1,their owner,unknown,0.0,tertiary
dear,80,1,0,1,dear,unknown,0.0,tertiary
the dead man,71,1,0,1,the dead man,male,1.0,tertiary
the black Andalusian mare ridden by the rich man,216,1,0,1,the black Andalusian mare ridden by the rich man,male,1.0,tertiary
"the poor brother , fearing more ill - treatment",218,1,0,1,"the poor brother , fearing more ill - treatment",male,1.0,tertiary
no daughter - in - law,78,1,0,1,no daughter - in - law,unknown,0.0,tertiary
the poor beast,224,1,0,1,the poor beast,unknown,0.0,tertiary
Daughter - in - law,77,1,0,1,Daughter - in - law,unknown,0.0,tertiary
The old man/the old man--his new daughter - in - law,19,1,0,1,The old man's new daughter - in - law,unknown,0.0,tertiary
The old man/the old man--many people he knew,14,1,0,1,The old man's people he knew,unknown,0.0,tertiary
the man to whom they were given,62,1,0,1,the man to whom they were given,male,1.0,tertiary
the ungrateful wretch,235,1,0,1,the ungrateful wretch,unknown,0.0,tertiary
my enemies,55,1,0,1,my enemies,unknown,0.0,tertiary
an old sick man who lived near by had begged to be carried out and to be laid at the foot of the wall so that the beams of the rising sun,246,1,0,1,an old sick man who lived near by had begged to be carried out and to be laid at the foot of the wall so that the beams of the rising sun,male,1.0,tertiary
an ostler,16,1,0,1,an ostler,unknown,0.0,tertiary
a man who was taking his last look at the same sun,248,1,0,1,a man who was taking his last look at the same sun,male,1.0,tertiary
humble folk,198,1,0,1,humble folk,unknown,0.0,tertiary
the sick man,281,1,0,1,the sick man,male,1.0,tertiary
two young men,251,1,0,1,two young men,male,1.0,tertiary
the two sons of the sick man,280,1,0,1,the two sons of the sick man,male,1.0,tertiary
your brother,65,1,0,1,your brother,male,1.0,tertiary
"the sick man , who rolled over and died without a groan",250,1,0,1,"the sick man , who rolled over and died without a groan",male,1.0,tertiary
a rich man,112,1,0,1,a rich man,male,1.0,tertiary
no lover of humble folk,197,1,0,1,no lover of humble folk,unknown,0.0,tertiary
this lady,152,1,0,1,this lady,female,1.0,tertiary
the young man/The young man--his only heir,109,1,0,1,the young man's only heir,unknown,0.0,tertiary
the father,105,1,0,1,the father,male,1.0,tertiary
Begone,2,1,0,1,Begone,unknown,0.0,tertiary
The old man/the old man--the son whom he had disinherited,124,1,0,1,The old man's son whom he had disinherited,unknown,0.0,tertiary
The old man/the old man--his children,128,1,0,1,The old man's children,unknown,0.0,tertiary
no son of mine,41,1,0,1,no son of mine,unknown,0.0,tertiary
my wife,45,1,0,1,my wife,female,1.0,tertiary
father--,40,1,0,1,father--,unknown,0.0,tertiary
"the young man , who was cutting a stick in front of the door , whistling gaily the while",95,1,0,1,"the young man , who was cutting a stick in front of the door , whistling gaily the while",male,1.0,tertiary
one of those unfortunate people who invariably fancy that the possessions of other people must be better than their own,140,1,0,1,one of those unfortunate people who invariably fancy that the possessions of other people must be better than their own,unknown,0.0,tertiary
those unfortunate people who invariably fancy that the possessions of other people,141,1,0,1,those unfortunate people who invariably fancy that the possessions of other people,unknown,0.0,tertiary
two sons,4,1,0,1,two sons,unknown,0.0,tertiary
sir,38,1,0,1,sir,unknown,0.0,tertiary
the rich brother's wife he chose--her sister - in - law,155,1,0,1,the rich brother's wife he chose's sister - in - law,female,1.0,tertiary
the woman,82,1,0,1,the woman,female,1.0,tertiary
the rich brother's wife he chose--her children,156,1,0,1,the rich brother's wife he chose's children,female,1.0,tertiary
the priest,36,1,0,1,the priest,unknown,0.0,tertiary
good friends,160,1,0,1,good friends,unknown,0.0,tertiary
servant to the priest,35,1,0,1,servant to the priest,unknown,0.0,tertiary
the king,166,1,0,1,the king,male,1.0,tertiary
a bachelor,51,1,0,1,a bachelor,unknown,0.0,tertiary
"the hungry men who always stopped at the inn on market days , before starting for home",86,1,0,1,"the hungry men who always stopped at the inn on market days , before starting for home",male,1.0,tertiary
