sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
The people of the vicinity have erected a temple there for the Dragon Princess. ,erected,AFTER,"West of Gingdschou, two hundred miles away, is another lake, whose god is named Tschauna, and who performs many miracles. ",named,4,6,1,2
"West of Gingdschou, two hundred miles away, is another lake, whose god is named Tschauna, and who performs many miracles. ",named,BEFORE,"Dschou Bau took the blame upon himself, and prayed to the heavens that his people might be pardoned. ",took,6,11,2,0
"Dschou Bau took the blame upon himself, and prayed to the heavens that his people might be pardoned. ",took,BEFORE,"Dschou Bau took the blame upon himself, and prayed to the heavens that his people might be pardoned. ",prayed,11,11,0,1
"Dschou Bau took the blame upon himself, and prayed to the heavens that his people might be pardoned. ",prayed,BEFORE,"Dschou Bau took the blame upon himself, and prayed to the heavens that his people might be pardoned. ",pardoned,11,11,1,4
"Dschou Bau took the blame upon himself, and prayed to the heavens that his people might be pardoned. ",pardoned,AFTER,On the fifth day of the sixth month he sat in his hall of audience and gave judgment; ,sat,11,12,4,0
On the fifth day of the sixth month he sat in his hall of audience and gave judgment; ,sat,BEFORE,On the fifth day of the sixth month he sat in his hall of audience and gave judgment; ,gave,12,12,0,1
On the fifth day of the sixth month he sat in his hall of audience and gave judgment; ,gave,BEFORE, and suddenly he felt quite weary and sleepy. ,felt,12,13,1,0
 and suddenly he felt quite weary and sleepy. ,felt,AFTER,"No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" ",closed,13,15,0,1
"No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" ",closed,BEFORE,"No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" ",saw,15,15,1,2
"No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" ",saw,AFTER,"No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" ",standing,15,15,2,3
"No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" ",standing,BEFORE,"No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" ",announced,15,15,3,5
"No sooner had he closed his eyes than he saw a warrior in helmet and armor, with a halberd in his hand, standing on the steps leading to the hall, who announced: ""A lady is waiting outside who wishes to enter!"" ",announced,BEFORE,"Dschou Bau asked him: ""Who are you?"" ",asked,15,16,5,0
"Dschou Bau asked him: ""Who are you?"" ",asked,AFTER,"In the invisible world I already have been performing this duty for many years."" ",performing,16,18,0,2
"In the invisible world I already have been performing this duty for many years."" ",performing,BEFORE,"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",came,18,19,2,1
"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",came,BEFORE,"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",knelt,19,19,1,2
"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",knelt,BEFORE,"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",said,19,19,2,3
"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",said,AFTER,"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",come,19,19,3,5
"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",come,BEFORE,"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",visit,19,19,5,6
"Meanwhile two figures clad in green came up the steps, knelt before him and said: ""Our mistress has come to visit you!"" ",visit,BEFORE,Dschou Bau rose. ,rose,19,20,6,0
Dschou Bau rose. ,rose,AFTER,"He beheld lovely clouds, from which fell a fine rain, and strange fragrances enchanted him. ",beheld,20,21,0,0
"He beheld lovely clouds, from which fell a fine rain, and strange fragrances enchanted him. ",beheld,BEFORE,"He beheld lovely clouds, from which fell a fine rain, and strange fragrances enchanted him. ",enchanted,21,21,0,2
"He beheld lovely clouds, from which fell a fine rain, and strange fragrances enchanted him. ",enchanted,BEFORE,"Suddenly he saw a lady clad in a simple gown, but of surpassing beauty, float down from on high, with a retinue of many female servants. ",saw,21,22,2,0
"Suddenly he saw a lady clad in a simple gown, but of surpassing beauty, float down from on high, with a retinue of many female servants. ",saw,AFTER,"Suddenly he saw a lady clad in a simple gown, but of surpassing beauty, float down from on high, with a retinue of many female servants. ",float,22,22,0,3
"Suddenly he saw a lady clad in a simple gown, but of surpassing beauty, float down from on high, with a retinue of many female servants. ",float,BEFORE,When the latter entered the hall she raised her arms in greeting. ,entered,22,24,3,0
When the latter entered the hall she raised her arms in greeting. ,entered,BEFORE,When the latter entered the hall she raised her arms in greeting. ,raised,24,24,0,1
When the latter entered the hall she raised her arms in greeting. ,raised,BEFORE,Dschou Bau came forward to meet her and invited her to be seated. ,meet,24,25,1,1
Dschou Bau came forward to meet her and invited her to be seated. ,meet,BEFORE,Dschou Bau came forward to meet her and invited her to be seated. ,invited,25,25,1,2
Dschou Bau came forward to meet her and invited her to be seated. ,invited,AFTER,Dschou Bau had wine and food brought and entertained them all in the most splendid way. ,had,25,27,2,0
Dschou Bau had wine and food brought and entertained them all in the most splendid way. ,had,BEFORE,Dschou Bau had wine and food brought and entertained them all in the most splendid way. ,entertained,27,27,0,2
Dschou Bau had wine and food brought and entertained them all in the most splendid way. ,entertained,BEFORE,"But the goddess sat staring straight before her with wrinkled brows, and seemed to feel very sad. ",sat,27,28,2,0
"But the goddess sat staring straight before her with wrinkled brows, and seemed to feel very sad. ",sat,AFTER,"But the goddess sat staring straight before her with wrinkled brows, and seemed to feel very sad. ",staring,28,28,0,1
"But the goddess sat staring straight before her with wrinkled brows, and seemed to feel very sad. ",staring,BEFORE,"But the goddess sat staring straight before her with wrinkled brows, and seemed to feel very sad. ",feel,28,28,1,4
"But the goddess sat staring straight before her with wrinkled brows, and seemed to feel very sad. ",feel,BEFORE,"Then she rose and said with a blush: ""I have been living in this neighborhood for many years. ",rose,28,29,4,0
"Then she rose and said with a blush: ""I have been living in this neighborhood for many years. ",rose,BEFORE,"Then she rose and said with a blush: ""I have been living in this neighborhood for many years. ",said,29,29,0,1
"Then she rose and said with a blush: ""I have been living in this neighborhood for many years. ",said,AFTER,"A wrong which has been done me, permits me to pass the bounds of what is fitting, and encourages me to ask a favor of you. ",done,29,30,1,2
"A wrong which has been done me, permits me to pass the bounds of what is fitting, and encourages me to ask a favor of you. ",done,BEFORE,"A wrong which has been done me, permits me to pass the bounds of what is fitting, and encourages me to ask a favor of you. ",permits,30,30,2,3
