sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
3,0,had,3,6,286,289,5,0.0,2.0,283.0,285.0,23.0,90.0,306.0,373.0,verb.possession,True,2,subject,an elderly man,1,15,16,male,1.0,primary
4,3,tested,43,49,418,424,5,0.0,23.0,375.0,398.0,,,,,verb.social,True,1,subject,an elderly man,1,15,16,male,1.0,primary
5,2,explained,58,67,577,586,5,55.0,57.0,574.0,576.0,,,,,verb.communication,True,4,subject,an elderly man,1,15,16,male,1.0,primary
6,2,said,50,54,660,664,5,0.0,44.0,610.0,654.0,,,,,verb.communication,True,6,subject,an elderly man,1,15,16,male,1.0,primary
8,0,entered,60,67,876,883,18,13.0,58.0,829.0,874.0,,,,,verb.motion,True,5,subject,"a person in black , of student - like appearance",1,3,4,male,1.0,tertiary
8,0,entered,60,67,876,883,19,13.0,58.0,829.0,874.0,,,,,verb.motion,True,5,subject,student - like appearance,1,0,1,unknown,0.0,tertiary
9,1,applauded,44,53,952,961,18,0.0,2.0,908.0,910.0,,,,,verb.emotion,True,7,subject,"a person in black , of student - like appearance",1,3,4,male,1.0,tertiary
12,4,consult,110,117,1319,1326,26,90.0,99.0,1299.0,1308.0,,,,,verb.communication,True,10,subject,a manager,1,0,1,unknown,0.0,tertiary
13,0,commenced,30,39,1388,1397,28,17.0,29.0,1375.0,1387.0,,,,,verb.change,True,11,subject,the lecturer,4,14,18,male,1.0,primary
15,4,acquire,94,101,1609,1616,31,83.0,89.0,1598.0,1604.0,,,,,verb.possession,True,12,subject,men,2,0,2,male,1.0,tertiary
17,3,placed,66,72,1950,1956,34,39.0,49.0,1923.0,1933.0,,,,,verb.contact,True,13,subject,such a man,1,1,2,male,1.0,tertiary
18,2,burnt,36,41,2021,2026,35,20.0,24.0,2005.0,2009.0,,,,,verb.contact,True,15,subject,the sages of the land,1,1,2,group/nonbinary,1.0,tertiary
21,2,act,47,50,2237,2240,38,37.0,39.0,2227.0,2229.0,,,,,verb.body,True,14,subject,"an actor , who , when he had to act the part of a lover's actor , who , when he had to act the part of a lover",1,2,3,male,1.0,tertiary
22,0,played,8,14,2325,2331,38,0.0,2.0,2317.0,2319.0,,,,,verb.creation,True,16,subject,"an actor , who , when he had to act the part of a lover's actor , who , when he had to act the part of a lover",1,2,3,male,1.0,tertiary
23,2,invited,101,108,2567,2574,42,76.0,100.0,2542.0,2566.0,126.0,149.0,2592.0,2615.0,verb.communication,True,17,subject,the Polytechnic lecturer,3,6,9,male,1.0,secondary
24,0,talked,3,9,2620,2626,42,0.0,2.0,2617.0,2619.0,,,,,verb.communication,True,18,subject,the Polytechnic lecturer,3,6,9,male,1.0,secondary
25,4,explain,85,92,2794,2801,42,40.0,44.0,2749.0,2753.0,,,,,verb.communication,True,19,subject,the Polytechnic lecturer,3,6,9,male,1.0,secondary
41,1,said,20,24,4001,4005,28,1.0,14.0,3982.0,3995.0,,,,,verb.communication,True,26,subject,the lecturer,4,14,18,male,1.0,primary
51,3,paid,106,110,4695,4699,65,41.0,49.0,4630.0,4638.0,,,,,verb.communication,True,24,subject,the gods,1,1,2,group/nonbinary,1.0,tertiary
52,1,smiled,25,31,4744,4750,28,22.0,24.0,4741.0,4743.0,,,,,verb.body,True,27,subject,the lecturer,4,14,18,male,1.0,primary
58,0,packed,8,14,5148,5154,28,5.0,7.0,5145.0,5147.0,,,,,verb.contact,True,29,subject,the lecturer,4,14,18,male,1.0,primary
61,0,sprang,27,33,5362,5368,73,9.0,26.0,5344.0,5361.0,,,,,verb.motion,True,31,subject,the whole company,2,0,2,unknown,0.0,tertiary
63,2,said,63,67,5479,5483,74,58.0,62.0,5474.0,5478.0,,,,,verb.communication,True,32,subject,The puppets,1,3,4,group/nonbinary,1.0,tertiary
64,2,speak,92,97,5614,5619,73,50.0,67.0,5572.0,5589.0,,,,,verb.social,True,33,subject,the whole company,2,0,2,unknown,0.0,tertiary
65,4,stood,66,71,5720,5725,78,62.0,65.0,5716.0,5719.0,,,,,verb.contact,True,34,subject,The dancing lady,1,6,7,female,1.0,secondary
66,3,treated,45,52,5783,5790,78,4.0,7.0,5742.0,5745.0,,,,,verb.social,True,35,subject,The dancing lady,1,6,7,female,1.0,secondary
67,4,said,120,124,5920,5924,78,116.0,119.0,5916.0,5919.0,,,,,verb.communication,True,37,subject,The dancing lady,1,6,7,female,1.0,secondary
68,2,gave,46,50,6003,6007,84,0.0,45.0,5957.0,6002.0,,,,,verb.possession,True,36,subject,The man whose duty it was to deliver a letter,1,3,4,male,1.0,tertiary
69,0,declared,3,11,6085,6093,84,0.0,2.0,6082.0,6084.0,,,,,verb.communication,True,38,subject,The man whose duty it was to deliver a letter,1,3,4,male,1.0,tertiary
71,1,act,29,32,6364,6367,128,0.0,17.0,6335.0,6352.0,,,,,verb.creation,True,39,subject,The ' prima donna,1,0,1,unknown,0.0,tertiary
80,3,know,94,98,7053,7057,96,79.0,81.0,7038.0,7040.0,,,,,verb.cognition,True,43,subject,the Polytechnic professor,3,2,5,male,1.0,secondary
87,1,cured,36,41,7575,7580,96,0.0,25.0,7539.0,7564.0,,,,,verb.body,True,42,subject,the Polytechnic professor,3,2,5,male,1.0,secondary
91,1,disappeared,11,22,7882,7893,96,4.0,6.0,7875.0,7877.0,,,,,verb.change,True,44,subject,the Polytechnic professor,3,2,5,male,1.0,secondary
101,1,like,41,45,8620,8624,115,36.0,40.0,8615.0,8619.0,,,,,verb.emotion,True,49,subject,the youngsters,1,2,3,group/nonbinary,1.0,tertiary
0,0,met,26,29,26,29,5,30.0,44.0,30.0,44.0,,,,,verb.perception,True,0,direct_object,an elderly man,1,15,16,male,1.0,primary
1,1,heard,39,44,204,209,5,45.0,47.0,210.0,212.0,,,,,verb.perception,True,3,direct_object,an elderly man,1,15,16,male,1.0,primary
3,0,had,3,6,286,289,5,7.0,22.0,290.0,305.0,23.0,90.0,306.0,373.0,verb.possession,True,2,direct_object,an elderly man,1,15,16,male,1.0,primary
4,3,tested,43,49,418,424,11,50.0,92.0,425.0,467.0,,,,,verb.social,True,1,direct_object,a member of the Polytechnic Institution,2,0,2,unknown,0.0,tertiary
10,1,felt,48,52,1036,1040,18,53.0,79.0,1041.0,1067.0,,,,,verb.emotion,True,9,direct_object,"a person in black , of student - like appearance",1,3,4,male,1.0,tertiary
11,5,lecture,100,107,1169,1176,23,108.0,138.0,1177.0,1207.0,,,,,verb.communication,True,8,direct_object,the people in the provinces,1,0,1,unknown,0.0,tertiary
12,4,consult,110,117,1319,1326,27,118.0,147.0,1327.0,1356.0,,,,,verb.communication,True,10,direct_object,the public,2,1,3,group/nonbinary,1.0,tertiary
13,0,commenced,30,39,1388,1397,28,40.0,71.0,1398.0,1429.0,,,,,verb.change,True,11,direct_object,the lecturer,4,14,18,male,1.0,primary
17,3,placed,66,72,1950,1956,35,73.0,100.0,1957.0,1984.0,,,,,verb.contact,True,13,direct_object,the sages of the land,1,1,2,group/nonbinary,1.0,tertiary
18,2,burnt,36,41,2021,2026,34,42.0,45.0,2027.0,2030.0,,,,,verb.contact,True,15,direct_object,such a man,1,1,2,male,1.0,tertiary
21,2,act,47,50,2237,2240,39,51.0,70.0,2241.0,2260.0,,,,,verb.body,True,14,direct_object,a lover,1,0,1,unknown,0.0,tertiary
22,0,played,8,14,2325,2331,40,15.0,22.0,2332.0,2339.0,,,,,verb.creation,True,16,direct_object,one particular lady in the audience,1,1,2,female,1.0,tertiary
23,2,invited,101,108,2567,2574,42,109.0,111.0,2575.0,2577.0,126.0,149.0,2592.0,2615.0,verb.communication,True,17,direct_object,the Polytechnic lecturer,3,6,9,male,1.0,secondary
24,0,talked,3,9,2620,2626,42,10.0,46.0,2627.0,2663.0,,,,,verb.communication,True,18,direct_object,the Polytechnic lecturer,3,6,9,male,1.0,secondary
