sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,1,did,verb.social,6,11
1,1,did,verb.social,6,6
1,2,liked,verb.emotion,9,6
4,5,run,verb.motion,24,24
5,3,knew,verb.cognition,26,27
6,1,gave,verb.communication,29,28
8,3,said,verb.communication,33,34
8,3,said,verb.communication,33,33
9,1,walk,verb.motion,35,35
10,8,find,verb.perception,39,39
11,5,visit,verb.social,24,3
15,2,gathering,verb.cognition,24,24
16,0,found,verb.perception,24,24
19,2,thinking,verb.cognition,24,24
19,2,thinking,verb.cognition,24,54
19,2,thinking,verb.cognition,24,55
19,2,thinking,verb.cognition,24,56
22,1,see,verb.cognition,61,63
24,3,thought,verb.cognition,61,61
26,0,bided,verb.emotion,24,24
27,0,noticed,verb.perception,3,24
27,3,expected,verb.cognition,24,3
27,7,see,verb.perception,3,24
27,8,invited,verb.communication,3,24
30,4,push,verb.motion,3,24
30,5,saying,verb.communication,3,24
31,1,stand,verb.contact,24,3
32,0,knew,verb.cognition,24,24
34,1,drink,verb.consumption,24,3
37,1,sprang,verb.motion,24,24
40,2,knew,verb.cognition,61,24
40,2,knew,verb.cognition,61,74
40,3,overtook,verb.motion,74,24
41,4,gained,verb.possession,76,24
43,3,taken,verb.social,77,78
43,6,want,verb.emotion,77,79
45,1,heard,verb.perception,80,24
45,1,heard,verb.perception,80,80
45,1,heard,verb.perception,80,3
45,6,touch,verb.contact,3,24
47,2,felt,verb.body,24,24
48,2,lay,verb.contact,84,24
48,6,knew,verb.cognition,24,24
50,3,trained,verb.cognition,89,24
50,3,trained,verb.cognition,89,90
50,4,follow,verb.social,90,24
