sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,did,46,49,120,123,6,0.0,2.0,74.0,76.0,",11,6",50.0,60.0,124.0,134.0,61.0,168.0,135.0,242.0,verb.social,1
1,2,liked,98,103,172,177,9,88.0,97.0,162.0,171.0,6,104.0,107.0,178.0,181.0,,,,,verb.emotion,1
1,4,ran,209,212,283,286,6,173.0,191.0,247.0,265.0,,,,,,,,,,verb.motion,1
2,9,bathe,338,343,626,631,17,265.0,281.0,553.0,569.0,,,,,,,,,,verb.consumption,1
4,3,done,78,82,904,908,24,65.0,73.0,891.0,899.0,,,,,,,,,,verb.social,1
4,5,run,102,105,928,931,24,93.0,95.0,919.0,921.0,24,106.0,131.0,932.0,957.0,133.0,233.0,959.0,1059.0,verb.motion,1
4,6,liked,126,131,952,957,24,123.0,125.0,949.0,951.0,,,,,,,,,,verb.emotion,1
5,3,knew,65,69,1126,1130,26,62.0,64.0,1123.0,1125.0,27,70.0,149.0,1131.0,1210.0,,,,,verb.cognition,1
5,5,have,115,119,1176,1180,27,91.0,111.0,1152.0,1172.0,,120.0,133.0,1181.0,1194.0,134.0,149.0,1195.0,1210.0,verb.perception,1
6,1,gave,47,51,1259,1263,29,28.0,39.0,1240.0,1251.0,28,52.0,55.0,1264.0,1267.0,,,,,verb.communication,1
8,0,spoke,23,28,1415,1420,29,0.0,10.0,1392.0,1402.0,,,,,,,,,,verb.communication,1
8,3,said,129,133,1521,1525,33,124.0,128.0,1516.0,1520.0,"34,33",134.0,223.0,1526.0,1615.0,,,,,verb.communication,1
8,6,punish,178,184,1570,1576,,146.0,166.0,1538.0,1558.0,"34,33",185.0,223.0,1577.0,1615.0,,,,,verb.social,1
8,7,came,205,209,1597,1601,,185.0,200.0,1577.0,1592.0,33,210.0,223.0,1602.0,1615.0,,,,,verb.motion,1
9,1,walk,45,49,1662,1666,35,20.0,38.0,1637.0,1655.0,35,50.0,83.0,1667.0,1700.0,85.0,225.0,1702.0,1842.0,verb.motion,1
10,1,cross,31,36,1875,1880,35,13.0,17.0,1857.0,1861.0,,37.0,45.0,1881.0,1889.0,46.0,233.0,1890.0,2077.0,verb.motion,1
10,2,knows,67,72,1911,1916,,58.0,66.0,1902.0,1910.0,3,73.0,113.0,1917.0,1957.0,,,,,verb.cognition,1
10,3,come,86,90,1930,1934,3,78.0,85.0,1922.0,1929.0,,91.0,113.0,1935.0,1957.0,,,,,verb.motion,1
10,8,find,214,218,2058,2062,39,167.0,209.0,2011.0,2053.0,39,219.0,226.0,2063.0,2070.0,227.0,233.0,2071.0,2077.0,verb.perception,1
11,2,frightened,72,82,2151,2161,,,,,,3,83.0,97.0,2162.0,2176.0,,,,,verb.emotion,1
11,4,see,122,125,2201,2204,,,,,,3,126.0,130.0,2205.0,2209.0,,,,,verb.perception,1
11,5,visit,139,144,2218,2223,24,99.0,101.0,2178.0,2180.0,3,145.0,156.0,2224.0,2235.0,158.0,191.0,2237.0,2270.0,verb.social,1
12,1,crept,48,53,2320,2325,24,45.0,47.0,2317.0,2319.0,,,,,,,,,,verb.motion,1
12,2,stole,104,109,2376,2381,24,45.0,47.0,2317.0,2319.0,,115.0,178.0,2387.0,2450.0,,,,,verb.motion,1
12,3,went,184,188,2456,2460,24,45.0,47.0,2317.0,2319.0,,189.0,216.0,2461.0,2488.0,,,,,verb.motion,1
13,0,found,18,23,2508,2513,24,15.0,17.0,2505.0,2507.0,,24.0,56.0,2514.0,2546.0,,,,,verb.cognition,1
15,1,beating,14,21,2673,2680,24,0.0,9.0,2659.0,2668.0,,,,,,,,,,verb.motion,1
15,2,gathering,49,58,2708,2717,24,0.0,9.0,2659.0,2668.0,24,59.0,70.0,2718.0,2729.0,,,,,verb.cognition,1
15,4,slipped,92,99,2751,2758,24,72.0,74.0,2731.0,2733.0,,100.0,116.0,2759.0,2775.0,,,,,verb.motion,1
16,0,found,3,8,2780,2785,24,0.0,2.0,2777.0,2779.0,24,9.0,16.0,2786.0,2793.0,17.0,197.0,2794.0,2974.0,verb.perception,1
16,4,dressed,169,176,2946,2953,"52,4,51,3",112.0,167.0,2889.0,2944.0,,177.0,185.0,2954.0,2962.0,,,,,verb.body,1
19,0,stood,3,8,3071,3076,24,0.0,2.0,3068.0,3070.0,,9.0,25.0,3077.0,3093.0,26.0,291.0,3094.0,3359.0,verb.contact,1
19,1,watching,26,34,3094,3102,24,0.0,2.0,3068.0,3070.0,,35.0,59.0,3103.0,3127.0,,,,,verb.perception,1
19,2,thinking,61,69,3129,3137,24,0.0,2.0,3068.0,3070.0,"24,54,55,56",70.0,291.0,3138.0,3359.0,,,,,verb.cognition,1
19,8,tell,261,265,3329,3333,24,248.0,250.0,3316.0,3318.0,,266.0,276.0,3334.0,3344.0,,,,,verb.cognition,1
19,10,gave,278,282,3346,3350,56,239.0,246.0,3307.0,3314.0,,283.0,291.0,3351.0,3359.0,,,,,verb.communication,1
20,1,cried,17,22,3378,3383,,,,,,57,23.0,53.0,3384.0,3414.0,,,,,verb.communication,1
20,3,darted,124,130,3485,3491,58,69.0,122.0,3430.0,3483.0,,,,,,,,,,verb.motion,1
20,4,returned,182,190,3543,3551,58,69.0,122.0,3430.0,3483.0,,,,,,,,,,verb.motion,1
20,5,staggering,191,201,3552,3562,58,69.0,122.0,3430.0,3483.0,,,,,,,,,,verb.motion,1
21,0,placed,3,9,3659,3665,24,0.0,2.0,3656.0,3658.0,,10.0,12.0,3666.0,3668.0,,,,,verb.contact,1
21,2,drink,113,118,3769,3774,60,88.0,103.0,3744.0,3759.0,,,,,,,,,,verb.consumption,1
22,1,see,19,22,3813,3816,61,4.0,12.0,3798.0,3806.0,63,45.0,262.0,3839.0,4056.0,,,,,verb.cognition,1
22,2,stood,38,43,3832,3837,24,29.0,34.0,3823.0,3828.0,,,,,,,,,,verb.contact,1
22,7,grasped,198,205,3992,3999,63,195.0,197.0,3989.0,3991.0,,206.0,214.0,4000.0,4008.0,,,,,verb.contact,1
22,9,loved,244,249,4038,4043,63,227.0,235.0,4021.0,4029.0,,,,,,,,,,verb.emotion,1
24,2,take,35,39,4129,4133,61,27.0,28.0,4121.0,4122.0,,40.0,48.0,4134.0,4142.0,49.0,61.0,4143.0,4155.0,verb.possession,1
24,3,thought,64,71,4158,4165,61,1.0,61.0,4095.0,4155.0,61,72.0,80.0,4166.0,4174.0,,,,,verb.cognition,1
25,1,believe,13,20,4189,4196,,1.0,7.0,4177.0,4183.0,61,21.0,42.0,4197.0,4218.0,,,,,verb.cognition,1
25,4,have,52,56,4228,4232,61,50.0,51.0,4226.0,4227.0,,57.0,81.0,4233.0,4257.0,,,,,verb.possession,1
25,5,show,70,74,4246,4250,61,50.0,51.0,4226.0,4227.0,,75.0,78.0,4251.0,4254.0,,,,,verb.perception,1
26,0,bided,6,11,4266,4271,24,3.0,5.0,4263.0,4265.0,24,12.0,20.0,4272.0,4280.0,,,,,verb.emotion,1
26,1,watched,26,33,4286,4293,24,3.0,5.0,4263.0,4265.0,,,,,,,,,,verb.perception,1
27,0,noticed,22,29,4317,4324,3,10.0,21.0,4305.0,4316.0,24,30.0,33.0,4325.0,4328.0,,,,,verb.perception,1
27,2,entering,82,90,4377,4385,,,,,,3,91.0,102.0,4386.0,4397.0,,,,,verb.motion,1
