sentence_id,text,start,end
0,"There was once a little page-boy, who was in service in a stately Castle. ",0,74
1,"He was a very good-natured little fellow, and did his duties so willingly and well that everybody liked him, from the great Earl whom he served every day on bended knee, to the fat old butler whose errands he ran. ",74,288
2,"Now the Castle stood on the edge of a cliff overlooking the sea, and although the walls at that side were very thick, in them there was a little postern door, which opened on to a narrow flight of steps that led down the face of the cliff to the sea shore, so that anyone who liked could go down there in the pleasant summer mornings and bathe in the shimmering sea. ",288,655
3,"On the other side of the Castle were gardens and pleasure grounds, opening on to a long stretch of heather-covered moorland, which, at last, met a distant range of hills. ",655,826
4,"The little page-boy was very fond of going out on this moor when his work was done, for then he could run about as much as he liked, chasing bumble-bees, and catching butterflies, and looking for birds' nests when it was nesting time. ",826,1061
5,"And the old butler was very pleased that he should do so, for he knew that it was good for a healthy little lad to have plenty of fun in the open air. ",1061,1212
6,But before the boy went out the old man always gave him one warning. ,1212,1281
7,"""Now, mind my words, laddie, and keep far away from the Fairy Knowe, for the Little Folk are not to trust to."" ",1281,1392
8,"This Knowe of which he spoke was a little green hillock, which stood on the moor not twenty yards from the garden gate, and folk said that it was the abode of Fairies, who would punish any rash mortal who came too near them. ",1392,1617
9,"And because of this the country people would walk a good half-mile out of their way, even in broad daylight, rather than run the risk of going too near the Fairy Knowe and bringing down the Little Folks' displeasure upon them. ",1617,1844
10,"And at night they would hardly cross the moor at all, for everyone knows that Fairies come abroad in the darkness, and the door of their dwelling stands open, so that any luckless mortal who does not take care may find himself inside. ",1844,2079
11,"Now, the little page-boy was an adventurous wight, and instead of being frightened of the Fairies, he was very anxious to see them, and to visit their abode, just to find out what it was like. ",2079,2272
12,"So one night, when everyone else was asleep, he crept out of the Castle by the little postern door, and stole down the stone steps, and along the sea shore, and up on to the moor, and went straight to the Fairy Knowe. ",2272,2490
13,To his delight he found that what everyone said was true. ,2490,2548
14,"The top of the Knowe was tipped up, and from the opening that was thus made, rays of light came streaming out. ",2548,2659
15,"His heart was beating fast with excitement, but, gathering his courage, he stooped down and slipped inside the Knowe. ",2659,2777
16,"He found himself in a large room lit by numberless tiny candles, and there, seated round a polished table, were scores of the Tiny Folk, Fairies, and Elves, and Gnomes, dressed in green, and yellow, and pink; ",2777,2986
17," blue, and lilac, and scarlet; ",2985,3016
18," in all the colours, in fact, that you can think of. ",3015,3068
19,"He stood in a dark corner watching the busy scene in wonder, thinking how strange it was that there should be such a number of these tiny beings living their own lives all unknown to men, at such a little distance from them, when suddenly someone--he could not tell who it was--gave an order. ",3068,3361
20,"""Fetch the Cup,"" cried the owner of the unknown voice, and instantly two little Fairy pages, dressed all in scarlet livery, darted from the table to a tiny cupboard in the rock, and returned staggering under the weight of a most beautiful silver cup, richly embossed and lined inside with gold. ",3361,3656
21,"He placed it in the middle of the table, and, amid clapping of hands and shouts of joy, all the Fairies began to drink out of it in turn. ",3656,3794
22,"And the page could see, from where he stood, that no one poured wine into it, and yet it was always full, and that the wine that was in it was not always the same kind, but that each Fairy, when he grasped its stem, wished for the wine that he loved best, and lo! ",3794,4058
23,in a moment the cup was full of it. ,4058,4094
24,"""Twould be a fine thing if I could take that cup home with me,"" thought the page. ",4094,4176
25,"""No one will believe that I have been here except I have something to show for it."" ",4176,4260
26,"So he bided his time, and watched. ",4260,4295
27,"Presently the Fairies noticed him, and, instead of being angry at his boldness in entering their abode, as he expected that they would be, they seemed very pleased to see him, and invited him to a seat at the table. ",4295,4511
28,"But by and by they grew rude and insolent, and jeered at him for being content to serve mere mortals, telling him that they saw everything that went on at the Castle, and making fun of the old butler, whom the page loved with all his heart. ",4511,4752
29,"And they laughed at the food he ate, saying that it was only fit for animals; ",4752,4830
30," and when any fresh dainty was set on the table by the scarlet-clad pages, they would push the dish across to him, saying: ""Taste it, for you will not have the chance of tasting such things at the Castle."" ",4829,5035
31,At last he could stand their teasing remarks no longer; ,5035,5091
32," besides, he knew that if he wanted to secure the cup he must lose no time in doing so. ",5090,5178
33,"So he suddenly stood up, and grasped the stem of it tightly in his hand. ",5178,5251
34,"""I'll drink to you all in water,"" he cried, and instantly the ruby wine was turned to clear cold water. ",5251,5355
35,"He raised the cup to his lips, but he did not drink from it. ",5355,5416
36,"With a sudden jerk he threw the water over the candles, and instantly the room was in darkness. ",5416,5512
37,"Then, clasping the precious cup tightly in his arms, he sprang to the opening of the Knowe, through which he could see the stars glimmering clearly. ",5512,5661
38,"He was just in time, for it fell to with a crash behind him; ",5661,5722
39," and soon he was speeding along the wet, dew-spangled moor, with the whole troop of Fairies at his heels. ",5721,5827
40,"They were wild with rage, and from the shrill shouts of fury which they uttered, the page knew well that, if they overtook him, he need expect no mercy at their hands. ",5827,5995
41,"And his heart began to sink, for, fleet of foot though he was, he was no match for the Fairy Folk, who gained on him steadily. ",5995,6122
42,"All seemed lost, when a mysterious voice sounded out of the darkness: ""If you would gain the Castle door, Keep to the black stones on the shore."" ",6122,6268
43,"It was the voice of some poor mortal, who, for some reason or other, had been taken prisoner by the Fairies--who were really very malicious Little Folk--and who did not want a like fate to befall the adventurous page-boy; ",6268,6490
