sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,had,43,46,43,46,0,27.0,37.0,27.0,37.0,1,47.0,59.0,47.0,59.0,,,,,verb.possession,1,True
1,2,want,52,56,112,116,0,41.0,43.0,101.0,103.0,,57.0,79.0,117.0,139.0,,,,,verb.emotion,1,True
2,5,knows,110,115,251,256,252,99.0,109.0,240.0,250.0,3,116.0,119.0,257.0,260.0,,,,,verb.cognition,1,True
3,1,knocking,12,20,295,303,3,6.0,8.0,289.0,291.0,,21.0,26.0,304.0,309.0,27.0,39.0,310.0,322.0,verb.motion,1,True
4,0,took,6,10,376,380,2,3.0,5.0,373.0,375.0,"2,3",11.0,18.0,381.0,388.0,,,,,verb.motion,1,True
5,1,have,18,22,500,504,,5.0,11.0,487.0,493.0,3,23.0,26.0,505.0,508.0,,,,,verb.possession,1,True
6,4,turned,91,97,601,607,8,88.0,90.0,598.0,600.0,,98.0,112.0,608.0,622.0,120.0,180.0,630.0,690.0,verb.motion,1,True
7,3,work,62,66,754,758,8,52.0,54.0,744.0,746.0,,,,,,,,,,verb.social,1,True
8,2,buy,95,98,879,882,"9,11",35.0,45.0,819.0,829.0,11,99.0,121.0,883.0,905.0,,,,,verb.possession,1,True
9,1,receive,23,30,1028,1035,9,4.0,12.0,1009.0,1017.0,,,,,,,,,,verb.possession,1,True
10,1,did,45,48,1102,1105,9,3.0,12.0,1060.0,1069.0,,,,,,,,,,verb.social,1,True
12,1,let,58,61,1244,1247,11,55.0,57.0,1241.0,1243.0,"9,11",62.0,187.0,1248.0,1373.0,,,,,verb.social,1,True
13,1,go,27,29,1402,1404,"9,11",9.0,19.0,1384.0,1394.0,,,,,,,,,,verb.motion,1,True
