sentence_id,text,start,end
0,There was to be a great battle between all the creatures of the earth and the birds of the air. ,0,96
1,"News of it went abroad, and the son of the king of Tethertown said that when the battle was fought he would be there to see it, and would bring back word who was to be king. ",96,270
2,"But in spite of that, he was almost too late, and every fight had been fought save the last, which was between a snake and a great black raven. ",270,414
3,"Both struck hard, but in the end the snake proved the stronger, and would have twisted himself round the neck of the raven till he died had not the king's son drawn his sword, and cut off the head of the snake at a single blow. ",414,642
4,"And when the raven beheld that his enemy was dead, he was grateful, and said: 'For thy kindness to me this day, I will show thee a sight. ",642,780
5,So come up now on the root of my two wings.' ,780,825
6,"The king's son did as he was bid, and before the raven stopped flying, they had passed over seven bens and seven glens and seven mountain moors. ",825,970
7,'Do you see that house yonder?' ,970,1002
8,said the raven at last. ,1002,1026
9,"'Go straight for it, for a sister of mine dwells there, and she will make you right welcome. ",1026,1119
10,"And if she asks, ""Wert thou at the battle of the birds?"" ",1119,1176
11,"answer that thou wert, and if she asks, ""Didst thou see my likeness?"" ",1176,1246
12,"answer that thou sawest it, but be sure thou meetest me in the morning at this place.' ",1246,1333
13,"The king's son followed what the raven told him and that night he had meat of each meat, and drink of each drink, warm water for his feet, and a soft bed to lie in. ",1333,1498
14,"Thus it happened the next day, and the next, but on the fourth meeting, instead of meeting the raven, in his place the king's son found waiting for him the handsomest youth that ever was seen, with a bundle in his hand. ",1498,1718
15,'Is there a raven hereabouts?' ,1718,1749
16,"asked the king's son, and the youth answered: 'I am that raven, and I was delivered by thee from the spells that bound me, and in reward thou wilt get this bundle. ",1749,1913
17,"Go back by the road thou camest, and lie as before, a night in each house, but be careful not to unloose the bundle till thou art in the place wherein thou wouldst most wish to dwell.' ",1913,2098
18,"Then the king's son set out, and thus it happened as it had happened before, till he entered a thick wood near his father's house. ",2098,2229
19,He had walked a long way and suddenly the bundle seemed to grow heavier; ,2229,2302
20," first he put it down under a tree, and next he thought he would look at it. ",2301,2378
21,"The string was easy to untie, and the king's son soon unfastened the bundle. ",2378,2455
22,What was it he saw there? ,2455,2481
23,"Why, a great castle with an orchard all about it, and in the orchard fruit and flowers and birds of very kind. ",2481,2592
