sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"News of it went abroad, and the son of the king of Tethertown said that when the battle was fought he would be there to see it, and would bring back word who was to be king. ",bring,AFTER,"Both struck hard, but in the end the snake proved the stronger, and would have twisted himself round the neck of the raven till he died had not the king's son drawn his sword, and cut off the head of the snake at a single blow. ",struck,1,3,8,0
"Both struck hard, but in the end the snake proved the stronger, and would have twisted himself round the neck of the raven till he died had not the king's son drawn his sword, and cut off the head of the snake at a single blow. ",struck,BEFORE,"And when the raven beheld that his enemy was dead, he was grateful, and said: 'For thy kindness to me this day, I will show thee a sight. ",said,3,4,0,2
"And when the raven beheld that his enemy was dead, he was grateful, and said: 'For thy kindness to me this day, I will show thee a sight. ",said,AFTER,'Do you see that house yonder?' ,see,4,7,2,1
'Do you see that house yonder?' ,see,BEFORE,said the raven at last. ,said,7,8,1,0
said the raven at last. ,said,BEFORE,"'Go straight for it, for a sister of mine dwells there, and she will make you right welcome. ",make,8,9,0,3
"'Go straight for it, for a sister of mine dwells there, and she will make you right welcome. ",make,BEFORE,"And if she asks, ""Wert thou at the battle of the birds?"" ",asks,9,10,3,0
"And if she asks, ""Wert thou at the battle of the birds?"" ",asks,BEFORE,"answer that thou wert, and if she asks, ""Didst thou see my likeness?"" ",asks,10,11,0,1
"answer that thou wert, and if she asks, ""Didst thou see my likeness?"" ",asks,AFTER,"The king's son followed what the raven told him and that night he had meat of each meat, and drink of each drink, warm water for his feet, and a soft bed to lie in. ",told,11,13,1,1
"The king's son followed what the raven told him and that night he had meat of each meat, and drink of each drink, warm water for his feet, and a soft bed to lie in. ",told,BEFORE,"Thus it happened the next day, and the next, but on the fourth meeting, instead of meeting the raven, in his place the king's son found waiting for him the handsomest youth that ever was seen, with a bundle in his hand. ",waiting,13,14,1,3
"Thus it happened the next day, and the next, but on the fourth meeting, instead of meeting the raven, in his place the king's son found waiting for him the handsomest youth that ever was seen, with a bundle in his hand. ",waiting,BEFORE,"asked the king's son, and the youth answered: 'I am that raven, and I was delivered by thee from the spells that bound me, and in reward thou wilt get this bundle. ",answered,14,16,3,1
"asked the king's son, and the youth answered: 'I am that raven, and I was delivered by thee from the spells that bound me, and in reward thou wilt get this bundle. ",answered,BEFORE,"Go back by the road thou camest, and lie as before, a night in each house, but be careful not to unloose the bundle till thou art in the place wherein thou wouldst most wish to dwell.' ",Go,16,17,1,0
"Go back by the road thou camest, and lie as before, a night in each house, but be careful not to unloose the bundle till thou art in the place wherein thou wouldst most wish to dwell.' ",Go,BEFORE,"Then the king's son set out, and thus it happened as it had happened before, till he entered a thick wood near his father's house. ",entered,17,18,0,4
"Then the king's son set out, and thus it happened as it had happened before, till he entered a thick wood near his father's house. ",entered,AFTER,He had walked a long way and suddenly the bundle seemed to grow heavier; ,walked,18,19,4,1
He had walked a long way and suddenly the bundle seemed to grow heavier; ,walked,BEFORE," first he put it down under a tree, and next he thought he would look at it. ",thought,19,20,1,1
" first he put it down under a tree, and next he thought he would look at it. ",thought,BEFORE,"The string was easy to untie, and the king's son soon unfastened the bundle. ",unfastened,20,21,1,2
"The string was easy to untie, and the king's son soon unfastened the bundle. ",unfastened,AFTER,What was it he saw there? ,saw,21,22,2,1
What was it he saw there? ,saw,BEFORE,"It was all ready for him to dwell in, but instead of being in the midst of the forest, he did wish he had left the bundle unloosed till he had reached the green valley close to his father's palace. ",wish,22,24,1,4
"It was all ready for him to dwell in, but instead of being in the midst of the forest, he did wish he had left the bundle unloosed till he had reached the green valley close to his father's palace. ",wish,BEFORE,"Well, it was no use wishing, and with a sigh he glanced up, and beheld a huge giant coming towards him. ",glanced,24,25,4,2
"Well, it was no use wishing, and with a sigh he glanced up, and beheld a huge giant coming towards him. ",glanced,BEFORE,"'Bad is the place where thou hast built thy house, king's son,' said the giant. ",said,25,26,2,2
"'Bad is the place where thou hast built thy house, king's son,' said the giant. ",said,BEFORE," it is not here that I wish to be,' answered the king's son. ",answered,26,28,2,3
" it is not here that I wish to be,' answered the king's son. ",answered,BEFORE,'What reward wilt thou give me if I put it back in the bundle?' ,give,28,29,3,0
'What reward wilt thou give me if I put it back in the bundle?' ,give,AFTER,asked the giant. ,asked,29,30,0,0
asked the giant. ,asked,BEFORE,"'The first boy thou hast when he is seven years old,' said the giant. ",said,30,33,0,1
"'The first boy thou hast when he is seven years old,' said the giant. ",said,BEFORE,"'If I have a boy thou shalt get him,' answered the king's son, and as he spoke the castle and the orchard were tied up in the bundle again. ",answered,33,34,1,2
"'If I have a boy thou shalt get him,' answered the king's son, and as he spoke the castle and the orchard were tied up in the bundle again. ",answered,BEFORE,"'Now take thy road, and I will take mine,' said the giant. ",said,34,35,2,3
"'Now take thy road, and I will take mine,' said the giant. ",said,BEFORE,"'And if thou forgettest thy promise, I will remember it.' ",remember,35,36,3,1
"'And if thou forgettest thy promise, I will remember it.' ",remember,AFTER,"Light of heart the king's son went on his road, till he came to the green valley near his father's palace. ",came,36,37,1,1
"Light of heart the king's son went on his road, till he came to the green valley near his father's palace. ",came,BEFORE,"Slowly he unloosed the bundle, fearing lest he should find nothing but a heap of stones or rags. ",unloosed,37,38,1,0
"Slowly he unloosed the bundle, fearing lest he should find nothing but a heap of stones or rags. ",unloosed,BEFORE,"all was as it had been before, and as he opened the castle door there stood within the most beautiful maiden that ever was seen. ",opened,38,40,0,3
"all was as it had been before, and as he opened the castle door there stood within the most beautiful maiden that ever was seen. ",opened,BEFORE,"'Enter, king's son,' said she, 'all is ready, and we will be married at once,' and so they were. ",said,40,41,3,1
"'Enter, king's son,' said she, 'all is ready, and we will be married at once,' and so they were. ",said,BEFORE,"The maiden proved a good wife, and the king's son, now himself a king, was so happy that he forgot all about the giant. ",proved,41,42,1,0
"The maiden proved a good wife, and the king's son, now himself a king, was so happy that he forgot all about the giant. ",proved,BEFORE,"Seven years and a day had gone by, when one morning, while standing on the ramparts, he beheld the giant striding towards the castle. ",beheld,42,43,0,3
"Seven years and a day had gone by, when one morning, while standing on the ramparts, he beheld the giant striding towards the castle. ",beheld,BEFORE,"Then he remembered his promise, and remembered, too, that he had told the queen nothing about it. ",remembered,43,44,3,0
"Then he remembered his promise, and remembered, too, that he had told the queen nothing about it. ",remembered,BEFORE,"Now he must tell her, and perhaps she might help him in his trouble. ",tell,44,45,0,1
"Now he must tell her, and perhaps she might help him in his trouble. ",tell,AFTER,"The queen listened in silence to his tale, and after he had finished, she only said: 'Leave the matter between me and the giant,' and as she spoke, the giant entered the hall and stood before them. ",spoke,45,46,1,5
"The queen listened in silence to his tale, and after he had finished, she only said: 'Leave the matter between me and the giant,' and as she spoke, the giant entered the hall and stood before them. ",spoke,BEFORE,"'Bring out your son,' cried he to the king, 'as you promised me seven years and a day since.' ",cried,46,47,5,1
"'Bring out your son,' cried he to the king, 'as you promised me seven years and a day since.' ",cried,BEFORE,"The king glanced at his wife, who nodded, so he answered: 'Let his mother first put him in order,' and the queen left the hall, and took the cook's son and dressed him in the prince's clothes, and led him up to the giant, who held his hand, and together they went out along the road. ",answered,47,48,1,2
