clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The king 's son/the king 's son,8,24,122,146,The king 's son,male,1.0,primary
the giant,38,38,88,126,the giant,male,1.0,primary
the girl,117,19,40,59,the girl,female,1.0,secondary
the king/The king,7,28,9,37,the king,male,1.0,tertiary
the shoemaker,239,12,23,35,the shoemaker,male,1.0,tertiary
the giant 's daughter,119,4,22,26,the giant 's daughter,female,1.0,tertiary
the boy/The boy,83,5,18,23,the boy,male,1.0,tertiary
the bride,174,2,19,21,the bride,female,1.0,tertiary
the youth,25,4,11,15,the youth,male,1.0,tertiary
the golden pigeon,290,2,11,13,the golden pigeon,male,1.0,tertiary
the queen/The queen,66,4,8,12,the queen,female,1.0,tertiary
the wife of a shoemaker who dwelt near the well,231,1,11,12,the wife of a shoemaker who dwelt near the well,female,1.0,tertiary
the prince,78,4,7,11,the prince,male,1.0,tertiary
king,4,8,3,11,king,male,1.0,tertiary
the bride--her husband,191,3,8,11,the bride's husband,male,1.0,tertiary
the raven,9,2,8,10,the raven,male,1.0,tertiary
the giant 's youngest daughter,135,1,9,10,the giant 's youngest daughter,female,1.0,tertiary
The young man,271,1,8,9,The young man,male,1.0,tertiary
the boy/The boy--My father/my father,316,7,0,7,the boy's father,male,1.0,tertiary
the cook 's son,77,2,5,7,the cook 's son,male,1.0,tertiary
the child,92,2,5,7,the child,male,1.0,tertiary
king 's son,306,7,0,7,king 's son,male,1.0,tertiary
the giant--the young prince to whom he spoke,124,1,5,6,the giant's young prince to whom he spoke,male,1.0,tertiary
The king 's son/the king 's son--his father,27,5,0,5,The king 's son's father,male,1.0,tertiary
the young men,254,2,3,5,the young men,male,1.0,tertiary
the boy/The boy--your father,315,2,2,4,the boy's father,male,1.0,tertiary
the giant--his three daughters,123,2,2,4,the giant's three daughters,group/nonbinary,1.0,tertiary
the raven--a sister of mine,297,1,3,4,the raven's sister of mine,female,1.0,tertiary
the third man,276,1,3,4,the third man,male,1.0,tertiary
a girl sitting by the window,113,1,3,4,a girl sitting by the window,female,1.0,tertiary
the boy/The boy--thy father,324,1,2,3,the boy's father,male,1.0,tertiary
the one whose right hand has no little finger,356,1,2,3,the one whose right hand has no little finger,unknown,0.0,tertiary
the byre,130,3,0,3,the byre,unknown,0.0,tertiary
"the giant , who was striding on so fast",216,1,2,3,"the giant , who was striding on so fast",male,1.0,tertiary
the young men about the court,246,1,2,3,the young men about the court,male,1.0,tertiary
the giant--my daughter/My daughter,364,3,0,3,the giant's daughter,unknown,0.0,tertiary
the son of the king of Tethertown,2,1,2,3,the son of the king of Tethertown,male,1.0,tertiary
the king/The king--his wife,73,2,1,3,the king's wife,female,1.0,tertiary
the raven--his enemy,10,1,2,3,the raven's enemy,unknown,0.0,tertiary
that foolish boy,386,1,1,2,that foolish boy,male,1.0,tertiary
The first boy thou hast when he is seven years old,307,1,1,2,The first boy thou hast when he is seven years old,male,1.0,tertiary
a pretty daughter,383,1,1,2,a pretty daughter,female,1.0,tertiary
the handsomest youth that ever was seen,22,1,1,2,the handsomest youth that ever was seen,male,1.0,tertiary
a boy thou shalt get him,308,1,1,2,a boy thou shalt get him,male,1.0,tertiary
the youngest,342,2,0,2,the youngest,unknown,0.0,tertiary
the king of Tethertown,3,2,0,2,the king of Tethertown,male,1.0,tertiary
the giant's young prince to whom he spoke--one of my two elder daughters,338,1,1,2,the giant's young prince to whom he spoke's of my two elder daughters,male,1.0,tertiary
the boy/The boy--thy mother,321,2,0,2,the boy's mother,female,1.0,tertiary
the cook,76,2,0,2,the cook,unknown,0.0,tertiary
the girl--my two sisters,332,2,0,2,the girl's two sisters,female,1.0,tertiary
the most beautiful maiden that ever was seen,56,1,1,2,the most beautiful maiden that ever was seen,female,1.0,tertiary
the butler/The butler,322,2,0,2,the butler,unknown,0.0,tertiary
the servants,389,1,1,2,the servants,group/nonbinary,1.0,tertiary
a king,62,2,0,2,a king,male,1.0,tertiary
queen,88,1,1,2,queen,female,1.0,tertiary
a shoemaker who dwelt near the well,232,1,0,1,a shoemaker who dwelt near the well,unknown,0.0,tertiary
the king of the country,244,1,0,1,the king of the country,male,1.0,tertiary
the girl in the tree,234,1,0,1,the girl in the tree,female,1.0,tertiary
