clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The princess/the princess,23,41,151,192,The princess,female,1.0,primary
the king/The king,10,44,25,69,the king,male,1.0,secondary
The king 's daughter/the king 's daughter,11,24,35,59,The king 's daughter,male,1.0,tertiary
the queen/The queen,12,18,32,50,the queen,female,1.0,tertiary
The old man/the old man,195,30,20,50,The old man,male,1.0,tertiary
lovely maiden/Lovely maiden,357,9,10,19,lovely maiden,female,1.0,tertiary
The prince/the prince,73,6,10,16,The prince,male,1.0,tertiary
the queen 's daughter,127,3,10,13,the queen 's daughter,female,1.0,tertiary
the old woman,144,5,8,13,the old woman,female,1.0,tertiary
the woman/The woman,34,2,8,10,the woman,female,1.0,tertiary
the little princess--her father,21,6,4,10,the little princess's father,male,1.0,tertiary
The old man/the old man--my father,380,6,2,8,The old man's father,male,1.0,tertiary
the little princess,18,3,5,8,the little princess,female,1.0,tertiary
an old woman,142,1,7,8,an old woman,female,1.0,tertiary
the king 's son,89,1,7,8,the king 's son,male,1.0,tertiary
step - sisters,190,3,4,7,step - sisters,female,1.0,tertiary
the queen/The queen--her daughters,28,6,0,6,the queen's daughters,unknown,0.0,tertiary
the little girl,7,1,5,6,the little girl,female,1.0,tertiary
lovely maiden/Lovely maiden--Your father/your father,364,5,1,6,lovely maiden's father,male,1.0,tertiary
The king 's daughter/the king 's daughter--her step - sister,135,4,1,5,The king 's daughter's step - sister,female,0.6,tertiary
the queen 's daughters/The queen 's daughters,59,3,2,5,the queen 's daughters,female,1.0,tertiary
a king 's son from another country,68,1,3,4,a king 's son from another country,male,1.0,tertiary
the little girl--her parents,8,1,3,4,the little girl's parents,group/nonbinary,1.0,tertiary
a woman who had formerly married and had two daughters,24,1,3,4,a woman who had formerly married and had two daughters,female,1.0,tertiary
the three evil women,304,1,3,4,the three evil women,female,1.0,tertiary
The princess/the princess--her lover,225,3,0,3,The princess's lover,unknown,0.0,tertiary
the step - mother,66,1,2,3,the step - mother,female,1.0,tertiary
The king 's daughter/the king 's daughter--her step - mother,106,2,1,3,The king 's daughter's step - mother,female,0.6,tertiary
the girls,120,1,2,3,the girls,female,1.0,tertiary
the king 's son--his people,92,2,1,3,the king 's son's people,male,1.0,tertiary
The princess/the princess--your step - mother,348,2,1,3,The princess's step - mother,female,1.0,tertiary
The old man/the old man--my step - sisters,404,1,2,3,The old man's step - sisters,female,1.0,tertiary
the king/The king--his whole retinue,309,2,0,2,the king's whole retinue,unknown,0.0,tertiary
the queen/The queen--one of her daughters,110,2,0,2,the queen's of her daughters,unknown,0.0,tertiary
the young prince,319,2,0,2,the young prince,male,1.0,tertiary
the evil step - mother,340,1,1,2,the evil step - mother,female,1.0,tertiary
The princess/the princess--my step - mother,389,2,0,2,The princess's step - mother,female,1.0,tertiary
the young pair,76,1,1,2,the young pair,group/nonbinary,1.0,tertiary
a handsome young man,221,1,1,2,a handsome young man,male,1.0,tertiary
a king,2,1,1,2,a king,male,1.0,tertiary
many youths,61,1,1,2,many youths,group/nonbinary,1.0,tertiary
a number of women who had nothing to do but wait on the princess and carry out her commands,22,1,1,2,a number of women who had nothing to do but wait on the princess and carry out her commands,female,1.0,tertiary
the court lady,52,1,1,2,the court lady,female,1.0,tertiary
the queen/The queen--one of her own daughters,74,1,0,1,the queen's of her own daughters,unknown,0.0,tertiary
people,393,1,0,1,people,unknown,0.0,tertiary
another wife,32,1,0,1,another wife,female,1.0,tertiary
lovely maiden's father--his army,366,1,0,1,lovely maiden's father's army,unknown,0.0,tertiary
The old man/the old man--a number of people coming out of my father 's castle,369,1,0,1,The old man's number of people coming out of my father 's castle,male,1.0,tertiary
lovely maiden/Lovely maiden--your step - mother 's servants,373,1,0,1,lovely maiden's step - mother 's servants,female,1.0,tertiary
others,376,1,0,1,others,unknown,0.0,tertiary
the queen 's servants,252,1,0,1,the queen 's servants,female,1.0,tertiary
the young princess,30,1,0,1,the young princess,female,1.0,tertiary
The princess's step - mother--her people,384,1,0,1,The princess's step - mother's people,unknown,0.0,tertiary
The royal maid,266,1,0,1,The royal maid,unknown,0.0,tertiary
youth,267,1,0,1,youth,unknown,0.0,tertiary
royal princesses,29,1,0,1,royal princesses,female,1.0,tertiary
two daughters,25,1,0,1,two daughters,unknown,0.0,tertiary
The princess/the princess--your evil step - mother,399,1,0,1,The princess's evil step - mother,female,1.0,tertiary
the little old man,229,1,0,1,the little old man,male,1.0,tertiary
the evil queen,302,1,0,1,the evil queen,female,1.0,tertiary
the little girl--her mother,13,1,0,1,the little girl's mother,female,1.0,tertiary
a girl,6,1,0,1,a girl,female,1.0,tertiary
every one,321,1,0,1,every one,unknown,0.0,tertiary
The princess/the princess--her evil step - mother,323,1,0,1,The princess's evil step - mother,female,1.0,tertiary
the old man who had helped them in such a wonderful way,326,1,0,1,the old man who had helped them in such a wonderful way,male,1.0,tertiary
all the able and distinguished people,334,1,0,1,all the able and distinguished people,unknown,0.0,tertiary
the king/The king--his daughter,336,1,0,1,the king's daughter,unknown,0.0,tertiary
a single daughter,5,1,0,1,a single daughter,unknown,0.0,tertiary
lovely maiden/Lovely maiden--a messenger sent on ahead by the king your father . And your father with all his army,363,1,0,1,lovely maiden's messenger sent on ahead by the king your father . And your father with all his army,male,1.0,tertiary
queen,342,1,0,1,queen,female,1.0,tertiary
a wife,36,1,0,1,a wife,female,1.0,tertiary
The princess/the princess--your step - sisters,349,1,0,1,The princess's step - sisters,female,1.0,tertiary
the wooers,67,1,0,1,the wooers,unknown,0.0,tertiary
each other,77,1,0,1,each other,unknown,0.0,tertiary
the enemy,78,1,0,1,the enemy,unknown,0.0,tertiary
the queen 's daughters/The queen 's daughters--their mother,87,1,0,1,the queen 's daughters's mother,female,1.0,tertiary
the lover of the princess,90,1,0,1,the lover of the princess,female,1.0,tertiary
a queen,4,1,0,1,a queen,female,1.0,tertiary
the most beautiful maiden to be found far and wide . The queen 's daughters,57,1,0,1,the most beautiful maiden to be found far and wide . The queen 's daughters,female,1.0,tertiary
the court lady--her queen of the whole country,53,1,0,1,the court lady's queen of the whole country,female,1.0,tertiary
the step - daughters,112,1,0,1,the step - daughters,unknown,0.0,tertiary
Each,113,1,0,1,Each,unknown,0.0,tertiary
"The king 's daughter/the king 's daughter--her lover , for whom she longed , and who was now no longer there",125,1,0,1,"The king 's daughter's lover , for whom she longed , and who was now no longer there",male,1.0,tertiary
the false court lady,47,1,0,1,the false court lady,female,1.0,tertiary
the queen/The queen--her own daughters,75,1,0,1,the queen's own daughters,unknown,0.0,tertiary
a princess,351,1,0,1,a princess,female,1.0,tertiary
the good court lady,44,1,0,1,the good court lady,female,1.0,tertiary
motherkin,353,1,0,1,motherkin,unknown,0.0,tertiary
children,41,1,0,1,children,unknown,0.0,tertiary
