coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
11,The King of Ireland,The King of Ireland,1,0,19,0
12,Conn/Conn the Hundred - Fighter,Conn the Hundred-Fighter,92,7,31,0
12,Conn/Conn the Hundred - Fighter,me,49,74,76,0
12,Conn/Conn the Hundred - Fighter,Conn the Hundred-Fighter,70,96,120,0
12,Conn/Conn the Hundred - Fighter,me,49,123,125,0
12,Conn/Conn the Hundred - Fighter,I,49,127,128,0
12,Conn/Conn the Hundred - Fighter,me,45,51,53,0
12,Conn/Conn the Hundred - Fighter,his,12,125,128,0
12,Conn/Conn the Hundred - Fighter,him,12,62,65,0
12,Conn/Conn the Hundred - Fighter,Conn,12,0,4,0
12,Conn/Conn the Hundred - Fighter,thy,50,34,37,1
12,Conn/Conn the Hundred - Fighter,Conn,117,149,153,0
12,Conn/Conn the Hundred - Fighter,I,42,16,17,0
12,Conn/Conn the Hundred - Fighter,Conn the Hundred-Fighter,41,0,24,0
12,Conn/Conn the Hundred - Fighter,Conn,52,5,9,0
12,Conn/Conn the Hundred - Fighter,his,3,3,6,0
12,Conn/Conn the Hundred - Fighter,his,70,128,131,0
12,Conn/Conn the Hundred - Fighter,Conn,127,0,4,0
12,Conn/Conn the Hundred - Fighter,his,2,4,7,1
12,Conn/Conn the Hundred - Fighter,him,2,40,43,0
12,Conn/Conn the Hundred - Fighter,his,3,22,25,1
12,Conn/Conn the Hundred - Fighter,I,58,44,45,0
12,Conn/Conn the Hundred - Fighter,myself,58,105,111,0
12,Conn/Conn the Hundred - Fighter,I,58,128,129,0
12,Conn/Conn the Hundred - Fighter,his,127,9,12,1
12,Conn/Conn the Hundred - Fighter,Conn,84,34,38,0
12,Conn/Conn the Hundred - Fighter,Conn,1,21,25,0
12,Conn/Conn the Hundred - Fighter,me,58,36,38,0
12,Conn/Conn the Hundred - Fighter,Conn,82,118,122,0
12,Conn/Conn the Hundred - Fighter,Conn,81,235,239,0
12,Conn/Conn the Hundred - Fighter,Conn,80,83,87,1
12,Conn/Conn the Hundred - Fighter,his,1,65,68,0
12,Conn/Conn the Hundred - Fighter,my,58,175,177,0
12,Conn/Conn the Hundred - Fighter,his,70,176,179,1
28,the Hundred - Fighter,the Hundred-Fighter,84,39,58,0
28,the Hundred - Fighter,the Hundred-Fighter,1,27,46,0
28,the Hundred - Fighter,the Hundred-Fighter,81,240,259,0
28,the Hundred - Fighter,the Hundred-Fighter,29,93,112,0
30,All his chiefs,All his chiefs,2,0,14,0
31,mighty men,mighty men,2,19,29,0
32,his only son,his only son,127,9,21,0
32,his only son,his only son,34,136,148,0
32,his only son,his only son,3,22,34,0
13,Art the Solitary/Art,Art,33,53,56,0
13,Art the Solitary/Art,Art the Solitary,18,29,45,0
13,Art the Solitary/Art,Art,18,90,93,1
13,Art the Solitary/Art,Art the Solitary,3,36,52,0
13,Art the Solitary/Art,he,3,72,74,0
33,no brothers,no brothers,3,79,90,0
34,"The sons of Morna , who kept the boy Finn out of his rights and were at the time trying to kill him if they could","The sons of Morna, who kept the boy Finn out of his rights and were at the time trying to kill him if they could",4,0,112,0
34,"The sons of Morna , who kept the boy Finn out of his rights and were at the time trying to kill him if they could",they,4,102,106,1
34,"The sons of Morna , who kept the boy Finn out of his rights and were at the time trying to kill him if they could",them,5,14,18,0
14,Morna/Gaul mac Morna/Gaul,Gaul mac Morna,127,26,40,0
14,Morna/Gaul mac Morna/Gaul,Gaul mac Morna,70,199,213,0
14,Morna/Gaul mac Morna/Gaul,Gaul,6,4,8,1
14,Morna/Gaul mac Morna/Gaul,Gaul mac Morna,68,46,60,0
14,Morna/Gaul mac Morna/Gaul,Gaul mac Morna,58,139,153,0
14,Morna/Gaul mac Morna/Gaul,Gaul mac Morna,133,10,24,0
14,Morna/Gaul mac Morna/Gaul,Gaul,69,0,4,0
14,Morna/Gaul mac Morna/Gaul,Morna,4,12,17,1
14,Morna/Gaul mac Morna/Gaul,Gaul mac Morna,13,0,14,0
14,Morna/Gaul mac Morna/Gaul,Gaul,84,77,81,0
14,Morna/Gaul mac Morna/Gaul,Gaul mac Morna,5,23,37,0
35,the boy,the boy,4,28,35,1
35,the boy,him,6,25,28,0
35,the boy,him,4,95,98,1
15,Finn,Finn,87,0,4,0
15,Finn,his,87,35,38,0
15,Finn,him,88,10,13,0
15,Finn,he,83,23,25,0
15,Finn,his,88,29,32,0
15,Finn,he,82,128,130,0
15,Finn,Finn,134,159,163,0
15,Finn,my,65,15,17,0
15,Finn,his,82,16,19,0
15,Finn,Finn,91,0,4,0
15,Finn,Finn,82,0,4,0
15,Finn,Finn,133,49,53,0
15,Finn,himself,79,26,33,0
15,Finn,Finn,71,4,8,0
15,Finn,his,91,44,47,0
15,Finn,his,71,88,91,0
15,Finn,his,71,101,104,0
15,Finn,he,71,130,132,0
15,Finn,his,71,163,166,0
15,Finn,I,65,28,29,0
15,Finn,his,71,230,233,1
15,Finn,him,72,33,36,0
15,Finn,Finn,78,29,33,0
15,Finn,Finn,66,6,10,0
15,Finn,him,78,62,65,0
15,Finn,he,78,80,82,0
15,Finn,Finn,79,5,9,0
15,Finn,he,71,257,259,0
15,Finn,my,132,111,113,0
15,Finn,his,102,39,42,0
15,Finn,Finn,95,0,4,0
15,Finn,he,119,144,146,0
15,Finn,his,119,163,166,0
15,Finn,his,119,196,199,0
15,Finn,his,119,250,253,0
15,Finn,his,119,286,289,0
15,Finn,his,119,336,339,0
15,Finn,himself,120,14,21,0
15,Finn,he,120,35,37,0
15,Finn,Finn,121,139,143,0
15,Finn,he,121,149,151,0
15,Finn,his,121,163,166,0
15,Finn,Finn,123,32,36,0
15,Finn,I,123,44,45,0
15,Finn,him,125,41,44,0
15,Finn,Finn,126,25,29,0
15,Finn,Finn,130,5,9,0
15,Finn,his,130,21,24,0
15,Finn,his,130,65,68,1
15,Finn,his,130,94,97,0
15,Finn,I,130,144,145,0
15,Finn,Finn,130,149,153,0
15,Finn,I,131,1,2,0
15,Finn,he,131,6,8,0
15,Finn,I,131,80,81,0
15,Finn,I,132,49,50,0
15,Finn,his,119,23,26,0
15,Finn,he,119,4,6,0
15,Finn,himself,118,136,143,0
15,Finn,he,118,115,117,0
15,Finn,He,96,0,2,0
15,Finn,Finn,98,0,4,0
15,Finn,Finn,99,45,49,0
15,Finn,Finn,101,29,33,0
15,Finn,his,101,57,60,1
15,Finn,He,102,0,2,0
15,Finn,his,102,77,80,0
15,Finn,he,102,93,95,0
15,Finn,his,102,128,131,0
15,Finn,Finn,103,0,4,0
15,Finn,he,103,28,30,0
15,Finn,he,104,5,7,0
15,Finn,he,93,3,5,0
15,Finn,he,104,23,25,0
15,Finn,his,105,52,55,0
15,Finn,he,106,26,28,0
15,Finn,Finn,109,0,4,0
15,Finn,he,109,60,62,0
15,Finn,Finn,112,0,4,0
15,Finn,his,112,10,13,0
15,Finn,he,113,5,7,0
15,Finn,he,113,31,33,0
15,Finn,Finn,117,0,4,0
15,Finn,his,117,91,94,0
15,Finn,Finn,118,51,55,0
15,Finn,him,118,102,105,0
15,Finn,he,105,5,7,0
15,Finn,him,102,209,212,1
15,Finn,he,71,78,80,0
15,Finn,him,35,27,30,0
15,Finn,he,35,38,40,0
15,Finn,Finn,28,7,11,0
15,Finn,my,40,178,180,0
15,Finn,I,40,90,91,0
15,Finn,Finn,5,127,131,1
15,Finn,I,39,65,66,0
15,Finn,Finn,4,36,40,1
15,Finn,I,40,4,5,0
15,Finn,him,36,61,64,0
15,Finn,he,35,65,67,0
15,Finn,his,4,48,51,1
15,Finn,he,36,16,18,0
15,Finn,Finn,37,5,9,0
15,Finn,he,37,50,52,0
15,Finn,Finn,50,12,16,0
15,Finn,Finn,34,90,94,0
36,a huge and strong warrior,a huge and strong warrior,5,39,64,0
37,Captain of all the Fians ever since that battle in which Finn 's father had been killed,Captain of all the Fians ever since that battle in which Finn's father had been killed,5,70,156,0
38,the Fians,the Fians,5,85,94,1
38,the Fians,the Fians,13,27,36,1
39,Finn 's father,Finn's father,5,127,140,1
40,Gaul 's men,Gaul's men,6,4,14,0
42,none of these warriors,none of these warriors,9,34,56,0
43,these warriors,they,21,88,92,0
43,these warriors,their,15,12,17,0
43,these warriors,they,16,89,93,0
43,these warriors,they,11,16,20,0
43,these warriors,they,21,19,23,0
43,these warriors,these warriors,9,42,56,1
44,Captain of the Fians,Captain of the Fians,13,16,36,0
46,Every warrior,Every warrior,14,0,13,0
48,the king,his,34,18,21,0
48,the king,I,68,20,21,0
48,the king,his,18,21,24,1
48,the king,The King,18,0,8,0
48,the king,the King,67,28,36,0
48,the king,the King,30,46,54,0
48,the king,my,68,31,33,1
48,the king,the King,37,61,69,0
49,his son,his son,18,21,28,0
50,a certain Druid who sat beside Art,a certain Druid who sat beside Art,18,59,93,0
154,the son of Midna,the son of Midna,115,26,42,0
154,the son of Midna,his,54,67,70,0
154,the son of Midna,his,54,31,34,0
154,the son of Midna,the son of Midna,18,104,120,0
154,the son of Midna,the son of Midna,59,36,52,0
154,the son of Midna,the son of Midna,60,39,55,0
154,the son of Midna,he,60,98,100,0
154,the son of Midna,the son of Midna,81,136,152,0
154,the son of Midna,his,54,86,89,0
154,the son of Midna,the son of Midna,54,5,21,0
16,Midna,Midna,127,175,180,0
16,Midna,Midna,18,115,120,1
16,Midna,Midna,45,26,31,1
16,Midna,his,110,75,78,0
16,Midna,Midna,109,81,86,0
16,Midna,Midna,123,57,62,0
16,Midna,He,110,0,2,0
16,Midna,his,124,10,13,0
16,Midna,Midna,115,37,42,1
51,the Druid,the Druid,19,18,27,0
155,the man who is to conquer Midna,the man who is to conquer Midna,19,40,71,0
53,"someone who wished to enter , then a slight scuffle , and after that a strange figure","someone who wished to enter, then a slight scuffle, and after that a strange figure",21,119,202,0
56,"a boy , smooth on the cheeks and lips","a boy, smooth on the cheeks and lips",24,44,80,0
157,son of Felimy,son of Felimy,29,114,127,0
158,the righteous son of Tuthal,the righteous son of Tuthal,29,129,156,0
17,Tuthal,Tuthal,29,150,156,1
159,"O King of the Kings of Erin , a wronged and disinherited youth , possessing nowhere one rood of his patrimony , a wanderer and an outlaw , a hunter of the wildernesses and mountains , claims hospitality of thee , illustrious prince , on the eve of the great festival of Samhain","O King of the Kings of Erin, a wronged and disinherited youth, possessing nowhere one rood of his patrimony, a wanderer and an outlaw, a hunter of the wildernesses and mountains, claims hospitality of thee, illustrious prince, on the eve of the great festival of Samhain",29,173,443,0
160,the Kings of Erin,the Kings of Erin,29,183,200,1
160,the Kings of Erin,the Kings of Erin,132,30,47,1
161,"a wronged and disinherited youth , possessing nowhere one rood of his patrimony","a wronged and disinherited youth, possessing nowhere one rood of his patrimony",29,202,280,1
162,a wanderer,a wanderer,29,282,292,1
