clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Finn,15,29,77,106,Finn,male,1.0,primary
Conn the Hundred - Fighter/Conn,12,12,21,33,Conn the Hundred - Fighter,male,1.0,tertiary
the captains,91,4,10,14,the captains,group/nonbinary,1.0,tertiary
"a mighty enchanter whose dwelling is in the haunted mountains of Slieve Gullion in the north . His name is Allen , son of Midna",187,1,10,11,"a mighty enchanter whose dwelling is in the haunted mountains of Slieve Gullion in the north . His name is Allen , son of Midna",male,1.0,tertiary
Gaul/Morna/Gaul mac Morna,14,11,0,11,Gaul,unknown,0.0,tertiary
the Fians,20,3,7,10,the Fians,group/nonbinary,1.0,tertiary
the son of Midna,154,6,4,10,the son of Midna,male,1.0,tertiary
The enchanter/the enchanter,94,5,4,9,The enchanter,male,1.0,tertiary
Midna,16,6,3,9,Midna,male,1.0,tertiary
The man,75,2,7,9,The man,male,1.0,tertiary
the King/The King,48,4,4,8,the King,male,1.0,tertiary
Tara,1,8,0,8,Tara,unknown,0.0,tertiary
this man,194,4,3,7,this man,male,1.0,tertiary
the host,92,3,3,6,the host,group/nonbinary,1.0,tertiary
these warriors,43,1,5,6,these warriors,group/nonbinary,1.0,tertiary
Art/Art the Solitary,13,4,1,5,Art,male,1.0,tertiary
Conn the Hundred - Fighter/Conn--thy young warriors,193,1,4,5,Conn the Hundred - Fighter's young warriors,unknown,0.0,tertiary
An attendant,58,1,4,5,An attendant,unknown,0.0,tertiary
the Hundred - Fighter,28,4,0,4,the Hundred - Fighter,unknown,0.0,tertiary
any man,123,1,2,3,any man,male,1.0,tertiary
all the Fians,200,1,2,3,all the Fians,group/nonbinary,1.0,tertiary
a guest,173,1,2,3,a guest,male,1.0,tertiary
the boy,35,1,2,3,the boy,male,1.0,tertiary
"The sons of Morna , who kept the boy Finn out of his rights and were at the time trying to kill him if they could",34,1,2,3,"The sons of Morna , who kept the boy Finn out of his rights and were at the time trying to kill him if they could",male,1.0,tertiary
the captains of the Fianna,65,1,2,3,the captains of the Fianna,group/nonbinary,1.0,tertiary
Conn the Hundred - Fighter/Conn--his only son,32,3,0,3,Conn the Hundred - Fighter's only son,unknown,0.0,tertiary
the Fian leadership of Fail,226,2,0,2,the Fian leadership of Fail,unknown,0.0,tertiary
the King of Ireland,60,1,1,2,the King of Ireland,male,1.0,tertiary
his brothers,137,2,0,2,his brothers,male,1.0,tertiary
the Fians,38,2,0,2,the Fians,unknown,0.0,tertiary
Finn--his father,72,2,0,2,Finn's father,male,1.0,tertiary
the high King,83,2,0,2,the high King,male,1.0,tertiary
the Kings of Erin,160,2,0,2,the Kings of Erin,male,1.0,tertiary
O noble youth,169,2,0,2,O noble youth,unknown,0.0,tertiary
the captains--their deliverer,133,1,1,2,the captains's deliverer,male,1.0,tertiary
O King of the Kings of Erin,224,1,1,2,O King of the Kings of Erin,male,1.0,tertiary
a person,185,1,1,2,a person,male,1.0,tertiary
the merchants,148,1,1,2,the merchants,group/nonbinary,1.0,tertiary
the fallen men,101,1,0,1,the fallen men,male,1.0,tertiary
a drunken man,99,1,0,1,a drunken man,male,1.0,tertiary
