sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
3,2,had,75,78,275,278,13,72.0,74.0,272.0,274.0,33,79.0,90.0,279.0,290.0,,,,,verb.possession,1,True
4,3,kill,90,94,382,386,,19.0,22.0,311.0,314.0,35,95.0,98.0,387.0,390.0,99.0,112.0,391.0,404.0,verb.contact,1,True
5,3,killed,150,156,571,577,"15,39",106.0,117.0,527.0,538.0,,,,,,,,,,verb.social,1,True
9,3,eating,78,84,853,859,"42,43",34.0,56.0,809.0,831.0,,,,,,,,,,verb.consumption,1,True
11,2,expecting,26,35,968,977,43,16.0,20.0,958.0,962.0,,36.0,49.0,978.0,991.0,,,,,verb.cognition,1,True
13,0,sat,38,41,1166,1169,"44,38,14",0.0,36.0,1128.0,1164.0,,42.0,76.0,1170.0,1204.0,,,,,verb.contact,1,True
14,0,wore,14,18,1220,1224,46,0.0,13.0,1206.0,1219.0,,19.0,189.0,1225.0,1395.0,,,,,verb.body,1,True
16,4,heard,105,110,1692,1697,43,89.0,93.0,1676.0,1680.0,,111.0,164.0,1698.0,1751.0,,,,,verb.perception,1,True
18,4,come,121,125,1966,1970,"16,154",104.0,120.0,1949.0,1965.0,,,,,,,,,,verb.motion,1,True
19,1,said,13,17,2002,2006,,,,,,51,18.0,27.0,2007.0,2016.0,,,,,verb.communication,1,True
21,3,repel,99,104,2245,2250,43,88.0,92.0,2234.0,2238.0,,105.0,118.0,2251.0,2264.0,,,,,verb.competition,1,True
29,3,possessing,236,246,3055,3065,160,173.0,234.0,2992.0,3053.0,"162,163,165",247.0,443.0,3066.0,3262.0,,,,,verb.possession,1,True
30,0,answered,37,45,3302,3310,,1.0,9.0,3266.0,3274.0,48,46.0,54.0,3311.0,3319.0,76.0,104.0,3341.0,3369.0,verb.communication,1,True
31,0,think,2,7,3373,3378,58,0.0,1.0,3371.0,3372.0,167,36.0,116.0,3407.0,3487.0,,,,,verb.cognition,1,True
32,0,grant,22,27,3511,3516,168,0.0,21.0,3489.0,3510.0,,28.0,32.0,3517.0,3521.0,,,,,verb.communication,1,True
33,0,Sit,0,3,3582,3585,,,,,,",58,170,13",4.0,8.0,3586.0,3590.0,12.0,23.0,,,verb.motion,1,True
34,0,took,13,17,3674,3678,58,0.0,12.0,3661.0,3673.0,"59,48",18.0,29.0,3679.0,3690.0,,,,,verb.contact,1,True
35,3,drank,68,73,3879,3884,15,50.0,57.0,3861.0,3868.0,,,,,,,,,,verb.consumption,1,True
36,0,entered,19,26,3905,3912,15,16.0,18.0,3902.0,3904.0,15,27.0,64.0,3913.0,3950.0,,,,,verb.motion,1,True
37,3,said,53,57,4005,4009,15,50.0,52.0,4002.0,4004.0,"180,172,178,176,173,177,48",58.0,69.0,4010.0,4021.0,,,,,verb.communication,1,True
39,5,do,71,73,4450,4452,15,65.0,66.0,4444.0,4445.0,,74.0,81.0,4453.0,4460.0,,,,,verb.social,1,True
40,4,restore,96,103,4558,4565,15,90.0,91.0,4552.0,4553.0,185,104.0,107.0,4566.0,4569.0,128.0,190.0,4590.0,4652.0,verb.social,1,True
42,1,tell,22,26,4750,4754,12,16.0,17.0,4744.0,4745.0,,27.0,72.0,4755.0,4800.0,,,,,verb.communication,1,True
47,1,standeth,40,48,5172,5180,187,37.0,39.0,5169.0,5171.0,,54.0,70.0,5186.0,5202.0,125.0,144.0,5257.0,5276.0,verb.motion,1,True
49,3,declared,102,110,5422,5430,192,87.0,101.0,5407.0,5421.0,12,111.0,125.0,5431.0,5445.0,,,,,verb.communication,1,True
