sentence_id,event_id,temporal_rank
1,1,0
2,1,1
3,3,2
4,0,3
4,1,4
5,0,5
5,1,6
6,0,7
6,1,8
7,1,9
7,2,10
8,0,11
8,1,12
9,0,13
9,1,14
10,1,15
10,2,16
10,3,17
11,0,18
12,0,19
13,0,20
13,1,21
14,1,22
14,2,23
15,0,24
15,1,25
16,0,26
15,3,27
17,1,28
17,0,29
17,2,30
18,0,31
18,3,32
18,4,33
18,5,34
19,0,35
19,1,36
22,0,37
20,0,38
22,3,39
22,4,40
24,0,41
24,2,42
25,1,43
24,4,44
26,0,45
27,0,46
29,0,47
30,0,48
30,1,49
31,0,50
31,1,51
31,2,52
31,3,53
32,0,54
33,0,55
32,1,56
33,1,57
34,0,58
34,1,59
34,2,60
36,0,61
37,2,62
