sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"He is the Yellow Lord or Ancient, who created this world together with the other four. ",created,BEFORE,"At various times he has appeared on earth, under various names. ",appeared,1,2,1,1
"At various times he has appeared on earth, under various names. ",appeared,BEFORE,"His most celebrated incarnation, however, is that of Laotsze, ""The Old Child,"" which name he was given because he made his appearance on earth with white hair. ",given,2,3,1,3
"His most celebrated incarnation, however, is that of Laotsze, ""The Old Child,"" which name he was given because he made his appearance on earth with white hair. ",given,BEFORE,He acquired all sorts of magic powers by means of which he extended his life-span. ,acquired,3,4,3,0
He acquired all sorts of magic powers by means of which he extended his life-span. ,acquired,BEFORE,He acquired all sorts of magic powers by means of which he extended his life-span. ,extended,4,4,0,1
He acquired all sorts of magic powers by means of which he extended his life-span. ,extended,BEFORE,Once he hired a servant to do his bidding. ,hired,4,5,1,0
Once he hired a servant to do his bidding. ,hired,BEFORE,Once he hired a servant to do his bidding. ,do,5,5,0,1
Once he hired a servant to do his bidding. ,do,BEFORE,He agreed to give him a hundred pieces of copper daily; ,agreed,5,6,1,0
He agreed to give him a hundred pieces of copper daily; ,agreed,BEFORE,He agreed to give him a hundred pieces of copper daily; ,give,6,6,0,1
He agreed to give him a hundred pieces of copper daily; ,give,BEFORE," yet he did not pay him, and finally he owed him seven million, two hundred thousand pieces of copper. ",pay,6,7,1,1
" yet he did not pay him, and finally he owed him seven million, two hundred thousand pieces of copper. ",pay,BEFORE," yet he did not pay him, and finally he owed him seven million, two hundred thousand pieces of copper. ",owed,7,7,1,2
" yet he did not pay him, and finally he owed him seven million, two hundred thousand pieces of copper. ",owed,BEFORE,Then he mounted a black steer and rode to the West. ,mounted,7,8,2,0
Then he mounted a black steer and rode to the West. ,mounted,BEFORE,Then he mounted a black steer and rode to the West. ,rode,8,8,0,1
Then he mounted a black steer and rode to the West. ,rode,BEFORE,He wanted to take his servant along. ,wanted,8,9,1,0
He wanted to take his servant along. ,wanted,BEFORE,He wanted to take his servant along. ,take,9,9,0,1
He wanted to take his servant along. ,take,BEFORE,"But when they reached the Han-Gu pass, the servant refused to go further, and insisted on being paid. ",refused,9,10,1,1
"But when they reached the Han-Gu pass, the servant refused to go further, and insisted on being paid. ",refused,BEFORE,"But when they reached the Han-Gu pass, the servant refused to go further, and insisted on being paid. ",go,10,10,1,2
"But when they reached the Han-Gu pass, the servant refused to go further, and insisted on being paid. ",go,BEFORE,"But when they reached the Han-Gu pass, the servant refused to go further, and insisted on being paid. ",insisted,10,10,2,3
"But when they reached the Han-Gu pass, the servant refused to go further, and insisted on being paid. ",insisted,BEFORE,Yet Laotsze gave him nothing. ,gave,10,11,3,0
Yet Laotsze gave him nothing. ,gave,BEFORE,"When they came to the house of the guardian of the pass, red clouds appeared in the sky. ",came,11,12,0,0
"When they came to the house of the guardian of the pass, red clouds appeared in the sky. ",came,BEFORE,The guardian understood this sign and knew that a holy man was drawing near. ,understood,12,13,0,0
The guardian understood this sign and knew that a holy man was drawing near. ,understood,BEFORE,The guardian understood this sign and knew that a holy man was drawing near. ,knew,13,13,0,1
The guardian understood this sign and knew that a holy man was drawing near. ,knew,BEFORE,So he went out to meet him and took him into his house. ,meet,13,14,1,1
So he went out to meet him and took him into his house. ,meet,BEFORE,So he went out to meet him and took him into his house. ,took,14,14,1,2
So he went out to meet him and took him into his house. ,took,BEFORE,"He questioned him with regard to hidden knowledge, but Laotsze only stuck out his tongue at him and would not say a word. ",questioned,14,15,2,0
"He questioned him with regard to hidden knowledge, but Laotsze only stuck out his tongue at him and would not say a word. ",questioned,BEFORE,"He questioned him with regard to hidden knowledge, but Laotsze only stuck out his tongue at him and would not say a word. ",stuck,15,15,0,1
"He questioned him with regard to hidden knowledge, but Laotsze only stuck out his tongue at him and would not say a word. ",stuck,BEFORE,"He questioned him with regard to hidden knowledge, but Laotsze only stuck out his tongue at him and would not say a word. ",say,15,15,1,3
"He questioned him with regard to hidden knowledge, but Laotsze only stuck out his tongue at him and would not say a word. ",say,AFTER,"Nevertheless, the guardian of the pass treated him with the greatest respect in his home. ",treated,15,16,3,0
"Nevertheless, the guardian of the pass treated him with the greatest respect in his home. ",treated,BEFORE,"Laotsze's servant told the servant of the guardian that his master owed him a great deal of money, and begged the latter to put in a good word for him. ",told,16,17,0,0
"Laotsze's servant told the servant of the guardian that his master owed him a great deal of money, and begged the latter to put in a good word for him. ",told,AFTER,"Laotsze's servant told the servant of the guardian that his master owed him a great deal of money, and begged the latter to put in a good word for him. ",owed,17,17,0,1
"Laotsze's servant told the servant of the guardian that his master owed him a great deal of money, and begged the latter to put in a good word for him. ",owed,BEFORE,"Laotsze's servant told the servant of the guardian that his master owed him a great deal of money, and begged the latter to put in a good word for him. ",begged,17,17,1,2
"Laotsze's servant told the servant of the guardian that his master owed him a great deal of money, and begged the latter to put in a good word for him. ",begged,BEFORE,"When the guardian's servant heard how large a sum it was, he was tempted to win so wealthy a man for a son-in-law, and he married him to his daughter. ",heard,17,18,2,0
"When the guardian's servant heard how large a sum it was, he was tempted to win so wealthy a man for a son-in-law, and he married him to his daughter. ",heard,BEFORE,"When the guardian's servant heard how large a sum it was, he was tempted to win so wealthy a man for a son-in-law, and he married him to his daughter. ",tempted,18,18,0,3
"When the guardian's servant heard how large a sum it was, he was tempted to win so wealthy a man for a son-in-law, and he married him to his daughter. ",tempted,BEFORE,"When the guardian's servant heard how large a sum it was, he was tempted to win so wealthy a man for a son-in-law, and he married him to his daughter. ",win,18,18,3,4
"When the guardian's servant heard how large a sum it was, he was tempted to win so wealthy a man for a son-in-law, and he married him to his daughter. ",win,BEFORE,"When the guardian's servant heard how large a sum it was, he was tempted to win so wealthy a man for a son-in-law, and he married him to his daughter. ",married,18,18,4,5
