sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,called,7,13,139,145,6,0.0,2.0,132.0,134.0,"10,6",14.0,107.0,146.0,239.0,,,,,verb.communication,1
1,3,possessed,78,87,210,219,6,75.0,77.0,207.0,209.0,,88.0,107.0,220.0,239.0,,,,,verb.possession,1
2,1,meditating,29,39,270,280,11,0.0,8.0,241.0,249.0,,,,,,,,,,verb.social,1
2,2,asking,51,57,292,298,11,0.0,8.0,241.0,249.0,11,58.0,72.0,299.0,313.0,,,,,verb.communication,1
3,1,inquired,31,39,414,422,11,28.0,30.0,411.0,413.0,"11,15,7",40.0,108.0,423.0,491.0,,,,,verb.communication,1
3,2,knew,66,70,449,453,7,62.0,65.0,445.0,448.0,15,71.0,108.0,454.0,491.0,,,,,verb.cognition,1
4,0,replied,4,11,497,504,7,0.0,3.0,493.0,496.0,7,12.0,24.0,505.0,517.0,,,,,verb.communication,1
6,0,heard,14,19,591,596,11,11.0,13.0,588.0,590.0,,20.0,24.0,597.0,601.0,,,,,verb.perception,1
6,1,said,29,33,606,610,11,26.0,28.0,603.0,605.0,"183,11,182,7",34.0,47.0,611.0,624.0,,,,,verb.communication,1
7,0,asked,9,14,694,699,11,6.0,8.0,691.0,693.0,"11,7",15.0,25.0,700.0,710.0,,,,,verb.communication,1
7,1,make,29,33,714,718,"11,7",15.0,25.0,700.0,710.0,11,34.0,64.0,719.0,749.0,,,,,verb.creation,1
8,0,complied,4,12,755,763,7,0.0,3.0,751.0,754.0,11,13.0,29.0,764.0,780.0,,,,,verb.communication,1
9,0,received,19,27,800,808,11,16.0,18.0,797.0,799.0,,28.0,41.0,809.0,822.0,,,,,verb.contact,1
10,0,traveled,3,11,896,904,11,0.0,2.0,893.0,895.0,,12.0,14.0,905.0,907.0,15.0,45.0,908.0,938.0,verb.motion,1
10,1,came,23,27,916,920,11,20.0,22.0,913.0,915.0,,28.0,45.0,921.0,938.0,,,,,verb.motion,1
10,2,looking,54,61,947,954,,,,,,11,62.0,69.0,955.0,962.0,,,,,verb.perception,1
10,3,discovered,73,83,966,976,11,70.0,72.0,963.0,965.0,21,84.0,126.0,977.0,1019.0,,,,,verb.perception,1
10,4,sitting,101,108,994,1001,21,84.0,100.0,977.0,993.0,,115.0,126.0,1008.0,1019.0,,,,,verb.contact,1
11,0,saw,15,18,1036,1039,21,11.0,14.0,1032.0,1035.0,22,19.0,31.0,1040.0,1052.0,,,,,verb.perception,1
11,1,invited,37,44,1058,1065,21,33.0,36.0,1054.0,1057.0,22,45.0,48.0,1066.0,1069.0,,,,,verb.communication,1
11,2,addressed,62,71,1083,1092,21,33.0,36.0,1054.0,1057.0,22,72.0,75.0,1093.0,1096.0,,,,,verb.communication,1
11,3,suppose,100,107,1121,1128,21,98.0,99.0,1119.0,1120.0,"22,187",108.0,205.0,1129.0,1226.0,,,,,verb.cognition,1
11,5,seek,133,137,1154,1158,,123.0,128.0,1144.0,1149.0,187,138.0,205.0,1159.0,1226.0,,,,,verb.social,1
