clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Ko - ko/Ko - koor,5,39,113,152,Ko - ko,male,1.0,primary
Bahmondang/Onwee/Onwee Bahmondang/brave Onwee,2,25,56,81,Bahmondang,male,1.0,secondary
the stranger,22,1,54,55,the stranger,male,1.0,secondary
The angry brother,71,1,33,34,The angry brother,male,1.0,tertiary
"an envious and boastful fellow , who had been once a chief , but coming home always badly whipped , he was put out of office",115,1,25,26,"an envious and boastful fellow , who had been once a chief , but coming home always badly whipped , he was put out of office",male,1.0,tertiary
the brother/The brother,61,3,22,25,the brother,male,1.0,tertiary
This boy,11,1,18,19,This boy,male,1.0,tertiary
the hungry brother,77,2,17,19,the hungry brother,male,1.0,tertiary
The old woman/the old woman,23,11,4,15,The old woman,female,1.0,tertiary
The father/the father,55,3,10,13,The father,male,1.0,tertiary
the wicked father/The wicked father,142,11,1,12,the wicked father,male,1.0,tertiary
that boy who carries the ball on his back--that boy who carries the ball on his back,201,1,10,11,that boy who carries the ball on his back's boy who carries the ball on his back,male,1.0,tertiary
The father/the father--my son,203,1,9,10,The father's son,unknown,0.0,tertiary
a very old woman,21,2,8,10,a very old woman,female,1.0,tertiary
a little boy--his sister,7,6,4,10,a little boy's sister,female,1.0,tertiary
the moccasins/The moccasins,70,3,6,9,the moccasins,group/nonbinary,1.0,tertiary
the fairy daughters,91,1,6,7,the fairy daughters,group/nonbinary,1.0,tertiary
The son,64,1,6,7,The son,male,1.0,tertiary
the Wearer of the Ball/the wearer of the ball,25,6,0,6,the Wearer of the Ball,unknown,0.0,tertiary
these sisters--their father/Their father,53,4,1,5,these sisters's father,male,1.0,tertiary
a little boy,6,1,4,5,a little boy,male,1.0,tertiary
the old man,156,4,1,5,the old man,male,1.0,tertiary
Ko - ko/Ko - koor--several guardian spirits whom he knew of by name,149,1,4,5,Ko - ko's guardian spirits whom he knew of by name,group/nonbinary,1.0,tertiary
The father/the father--his sisters,59,4,0,4,The father's sisters,female,1.0,tertiary
these sisters,51,1,2,3,these sisters,female,1.0,tertiary
the sisters,49,1,2,3,the sisters,female,1.0,tertiary
the Owl,120,3,0,3,the Owl,unknown,0.0,tertiary
good man,225,2,1,3,good man,male,1.0,tertiary
a stranger,93,1,2,3,a stranger,male,1.0,tertiary
the two wicked sisters,42,1,2,3,the two wicked sisters,female,1.0,tertiary
the two young women who lived in the flying lodge,214,1,2,3,the two young women who lived in the flying lodge,female,1.0,tertiary
the stranger--the guardians of those who have gone before you,189,1,2,3,the stranger's guardians of those who have gone before you,group/nonbinary,1.0,tertiary
The father/the father--his daughters,57,2,0,2,The father's daughters,unknown,0.0,tertiary
travellers,213,1,1,2,travellers,group/nonbinary,1.0,tertiary
the brother/The brother--my sisters,202,2,0,2,the brother's sisters,female,1.0,tertiary
A party of hunters passing that way after several days,176,1,1,2,A party of hunters passing that way after several days,group/nonbinary,1.0,tertiary
an old chief,124,1,1,2,an old chief,male,1.0,tertiary
two daughters,193,2,0,2,two daughters,unknown,0.0,tertiary
the young man,24,2,0,2,the young man,male,1.0,tertiary
Bahmondang/Onwee/Onwee Bahmondang/brave Onwee--The one on his left hand,44,1,1,2,Bahmondang's one on his left hand,unknown,0.0,tertiary
a brother,52,1,1,2,a brother,male,1.0,tertiary
the two wicked women,50,2,0,2,the two wicked women,female,1.0,tertiary
a great crowd of people,109,1,0,1,a great crowd of people,unknown,0.0,tertiary
the brother of the two wicked women,106,1,0,1,the brother of the two wicked women,female,0.5,tertiary
the slumbering brother,104,1,0,1,the slumbering brother,male,1.0,tertiary
all the people,113,1,0,1,all the people,unknown,0.0,tertiary
This man,119,1,0,1,This man,male,1.0,tertiary
a chief,116,1,0,1,a chief,unknown,0.0,tertiary
the wigwam,129,1,0,1,the wigwam,unknown,0.0,tertiary
an old chief--his brother,125,1,0,1,an old chief's brother,male,1.0,tertiary
a brave man,126,1,0,1,a brave man,male,1.0,tertiary
the false brother,101,1,0,1,the false brother,male,1.0,tertiary
"the wicked young women in it , who slay travellers and steal their trappings , "" answered Ko - ko",212,1,0,1,"the wicked young women in it , who slay travellers and steal their trappings , "" answered Ko - ko",female,1.0,tertiary
any member of the wicked family,143,1,0,1,any member of the wicked family,unknown,0.0,tertiary
the wicked family,144,1,0,1,the wicked family,unknown,0.0,tertiary
somebody,145,1,0,1,somebody,unknown,0.0,tertiary
"the same heavy - limbed , big - headed , be - clubbed",150,1,0,1,"the same heavy - limbed , big - headed , be - clubbed",unknown,0.0,tertiary
a gophir,151,1,0,1,a gophir,unknown,0.0,tertiary
a bear,152,1,0,1,a bear,unknown,0.0,tertiary
The guardian spirits,153,1,0,1,The guardian spirits,unknown,0.0,tertiary
Ko - ko/Ko - koor--any one of all the guardians who should have helped him,159,1,0,1,Ko - ko's one of all the guardians who should have helped him,unknown,0.0,tertiary
that dull fellow,224,1,0,1,that dull fellow,unknown,0.0,tertiary
a coward,226,1,0,1,a coward,unknown,0.0,tertiary
the two fairy daughters,102,1,0,1,the two fairy daughters,unknown,0.0,tertiary
that boy who carries the ball on his back's boy who carries the ball on his back--a strong spirit who has put him on to do this injury to us,205,1,0,1,that boy who carries the ball on his back's boy who carries the ball on his back's strong spirit who has put him on to do this injury to us,male,1.0,tertiary
the hungry brother--his father,99,1,0,1,the hungry brother's father,male,1.0,tertiary
Azhabee,3,1,0,1,Azhabee,unknown,0.0,tertiary
a little boy--the Boy that carries the Ball on his Back,10,1,0,1,a little boy's Boy that carries the Ball on his Back,male,1.0,tertiary
any human beings beside themselves,15,1,0,1,any human beings beside themselves,unknown,0.0,tertiary
a young man,182,1,0,1,a young man,male,1.0,tertiary
a companion,183,1,0,1,a companion,unknown,0.0,tertiary
a very old woman--My poor grandchild,184,1,0,1,a very old woman's poor grandchild,unknown,0.0,tertiary
"one of those who seek for the distant village , from which no person has ever yet returned . Unless your guardian is more powerful than the guardians of those who have gone before you , you will share a similar fate to theirs",185,1,0,1,"one of those who seek for the distant village , from which no person has ever yet returned . Unless your guardian is more powerful than the guardians of those who have gone before you , you will share a similar fate to theirs",unknown,0.0,tertiary
no person,187,1,0,1,no person,unknown,0.0,tertiary
the stranger--your guardian,188,1,0,1,the stranger's guardian,unknown,0.0,tertiary
"the chief of the village , who has two daughters",191,1,0,1,"the chief of the village , who has two daughters",unknown,0.0,tertiary
these two false daughters,195,1,0,1,these two false daughters,unknown,0.0,tertiary
the stranger--your two elder brothers,197,1,0,1,the stranger's two elder brothers,male,1.0,tertiary
a very old woman--my grandchild,198,1,0,1,a very old woman's grandchild,unknown,0.0,tertiary
the stranger--his guardian,31,1,0,1,the stranger's guardian,unknown,0.0,tertiary
each other,43,1,0,1,each other,unknown,0.0,tertiary
the one on the right,45,1,0,1,the one on the right,unknown,0.0,tertiary
these sisters's father--my children,210,1,0,1,these sisters's father's children,unknown,0.0,tertiary
Negahnabee,4,1,0,1,Negahnabee,unknown,0.0,tertiary
the one,46,1,0,1,the one,unknown,0.0,tertiary
Bahmondang/Onwee/Onwee Bahmondang/brave Onwee--my brethren,199,1,0,1,Bahmondang's brethren,male,1.0,tertiary
the wicked sisters,54,1,0,1,the wicked sisters,female,1.0,tertiary
The father/the father--his son,58,1,0,1,The father's son,unknown,0.0,tertiary
The person who has done this,200,1,0,1,The person who has done this,unknown,0.0,tertiary
no more travelers to strip,62,1,0,1,no more travelers to strip,unknown,0.0,tertiary
a cunning youth,204,1,0,1,a cunning youth,unknown,0.0,tertiary
the brother of the two wicked sisters,65,1,0,1,the brother of the two wicked sisters,female,0.5,tertiary
Bahmondang/Onwee/Onwee Bahmondang/brave Onwee--his pursuer,66,1,0,1,Bahmondang's pursuer,unknown,0.0,tertiary
Bahmondang/Onwee/Onwee Bahmondang/brave Onwee--his enemy,67,1,0,1,Bahmondang's enemy,unknown,0.0,tertiary
the moccasins/The moccasins--their owner,74,1,0,1,the moccasins's owner,unknown,0.0,tertiary
a very old man,78,1,0,1,a very old man,male,1.0,tertiary
a mere child,84,1,0,1,a mere child,unknown,0.0,tertiary
hunters,177,1,0,1,hunters,unknown,0.0,tertiary
