clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the farmer - boy,12,1,15,16,the farmer - boy,male,1.0,primary
a strong young farmer who came home late one evening from market,0,1,12,13,a strong young farmer who came home late one evening from market,male,1.0,primary
the fox,10,1,5,6,the fox,male,1.0,secondary
the man,18,1,3,4,the man,male,1.0,tertiary
the farmer,9,2,1,3,the farmer,male,1.0,tertiary
people,14,1,2,3,people,group/nonbinary,1.0,tertiary
a wealthy gentleman,4,1,0,1,a wealthy gentleman,male,1.0,tertiary
not a human being in sight,8,1,0,1,not a human being in sight,unknown,0.0,tertiary
the spirit - world,13,1,0,1,the spirit - world,unknown,0.0,tertiary
a poor farmer - lad,19,1,0,1,a poor farmer - lad,unknown,0.0,tertiary
a wealthy man,20,1,0,1,a wealthy man,male,1.0,tertiary
