sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
1,0,led,8,11,101,104,0,0.0,7.0,93.0,100.0,"4,0",12.0,15.0,105.0,108.0,,,,,verb.motion,1,True
2,0,saw,12,15,205,208,0,9.0,11.0,202.0,204.0,,16.0,119.0,209.0,312.0,,,,,verb.perception,1,True
3,2,climbed,23,30,337,344,0,0.0,2.0,314.0,316.0,,31.0,39.0,345.0,353.0,40.0,58.0,354.0,372.0,verb.motion,1,True
4,0,saw,8,11,423,426,0,1.0,4.0,416.0,419.0,,,,,,,,,,verb.perception,1,True
8,0,realized,16,24,746,754,9,5.0,15.0,735.0,745.0,,25.0,80.0,755.0,810.0,,,,,verb.cognition,1,True
9,0,hid,3,6,815,818,0,0.0,2.0,812.0,814.0,,,,,,,,,,verb.contact,1,True
10,2,swallowed,72,81,992,1001,0,5.0,7.0,925.0,927.0,,82.0,84.0,1002.0,1004.0,,,,,verb.consumption,1,True
11,1,feel,13,17,1019,1023,0,4.0,6.0,1010.0,1012.0,,18.0,25.0,1024.0,1031.0,26.0,71.0,1032.0,1077.0,verb.perception,1,True
12,0,saw,13,16,1092,1095,10,5.0,12.0,1084.0,1091.0,,17.0,34.0,1096.0,1113.0,,,,,verb.cognition,1,True
13,0,looked,3,9,1132,1138,10,0.0,2.0,1129.0,1131.0,9,20.0,33.0,1149.0,1162.0,,,,,verb.perception,1,True
14,2,attack,32,38,1221,1227,10,16.0,18.0,1205.0,1207.0,9,39.0,42.0,1228.0,1231.0,,,,,verb.competition,1,True
15,1,make,39,43,1301,1305,,18.0,21.0,1280.0,1283.0,12,44.0,61.0,1306.0,1323.0,,,,,verb.creation,1,True
16,4,committed,103,112,1506,1515,15,90.0,98.0,1493.0,1501.0,"14,12",113.0,142.0,1516.0,1545.0,,,,,verb.communication,1,True
17,0,earned,3,9,1550,1556,12,0.0,2.0,1547.0,1549.0,,10.0,41.0,1557.0,1588.0,,,,,verb.possession,1,True
18,3,exercise,83,91,1673,1681,12,35.0,37.0,1625.0,1627.0,12,92.0,100.0,1682.0,1690.0,,,,,verb.consumption,1,True
19,2,enjoying,52,60,1744,1752,12,19.0,21.0,1711.0,1713.0,,61.0,73.0,1753.0,1765.0,,,,,verb.consumption,1,True
20,0,drank,15,20,1782,1787,12,12.0,14.0,1779.0,1781.0,,21.0,48.0,1788.0,1815.0,,,,,verb.consumption,1,True
21,0,awoke,12,17,1869,1874,12,9.0,11.0,1866.0,1868.0,,,,,,,,,,verb.body,1,True
22,2,patting,34,41,1923,1930,15,20.0,28.0,1909.0,1917.0,12,42.0,45.0,1931.0,1934.0,46.0,57.0,1935.0,1946.0,verb.contact,1,True
23,4,grown,137,142,2157,2162,",18",105.0,109.0,2125.0,2129.0,,151.0,162.0,2171.0,2182.0,,,,,verb.change,1,True
24,2,like,33,37,2217,2221,15,25.0,26.0,2209.0,2210.0,15,38.0,69.0,2222.0,2253.0,,,,,verb.emotion,1,True
25,0,knew,13,17,2269,2273,18,5.0,12.0,2261.0,2268.0,,18.0,35.0,2274.0,2291.0,,,,,verb.cognition,1,True
