coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
5,two peasants,two peasants,0,29,41,0
5,two peasants,two peasants,0,91,103,0
9,the women,the women,1,39,48,0
9,the women,they,1,82,86,0
9,the women,the women,3,34,43,1
11,One Christmas,One Christmas,2,0,13,0
12,the two women,the two women,2,14,27,0
12,the two women,they,2,40,44,0
12,the two women,them,2,102,106,1
13,whichever one of them,whichever one of them,2,85,106,0
14,the other,her,10,124,127,0
14,the other,her,10,110,113,0
14,the other,the other,10,82,91,0
14,the other,she,11,48,51,0
14,the other,her,11,97,100,0
14,the other,I,11,6,7,0
14,the other,the other,11,28,37,0
14,the other,the other,2,145,154,0
15,one of the women,herself,4,33,40,0
15,one of the women,she,5,37,40,0
15,one of the women,her,5,89,92,0
15,one of the women,one of the women,3,27,43,0
15,one of the women,she,3,52,55,0
15,one of the women,I,3,97,98,0
15,one of the women,She,4,0,3,0
15,one of the women,she,4,50,53,0
17,the other woman,the other woman,4,81,96,0
18,the woman,yourself,19,182,190,0
18,the woman,you,19,95,98,0
18,the woman,you,19,86,89,0
18,the woman,her,19,29,32,0
18,the woman,she,19,3,6,0
18,the woman,her,18,17,20,0
18,the woman,you,19,144,147,0
18,the woman,you,19,137,140,0
18,the woman,she,24,4,7,0
18,the woman,she,20,5,8,0
18,the woman,she,21,5,8,0
18,the woman,her,21,49,52,0
18,the woman,she,21,63,66,0
18,the woman,She,23,0,3,0
18,the woman,she,17,13,16,0
18,the woman,her,24,27,30,0
18,the woman,she,26,3,6,0
18,the woman,her,27,58,61,0
18,the woman,you,19,227,230,0
18,the woman,her,17,3,6,0
18,the woman,her,15,13,16,0
18,the woman,her,8,48,51,1
18,the woman,the woman,7,33,42,0
18,the woman,her,7,59,62,0
18,the woman,her,14,47,50,0
18,the woman,She,8,0,3,0
18,the woman,she,8,20,23,0
18,the woman,the woman,14,29,38,0
18,the woman,she,14,19,22,0
18,the woman,the woman,10,3,12,0
18,the woman,The woman,12,0,9,0
18,the woman,her,12,48,51,1
19,her friend,her friend,8,48,58,0
19,her friend,her,8,83,86,0
25,two witch trolls,two witch trolls,9,153,169,0
28,the witch trolls,the witch trolls,10,51,67,0
32,her neighbor,her neighbor,12,48,60,0
38,people,people,22,14,20,0
38,people,them,16,12,16,0
38,people,people,15,50,56,0
39,"the priest , in full canonicals but without a head","the priest, in full canonicals but without a head",16,55,104,0
40,some one,I,19,116,117,0
40,some one,I,19,57,58,0
40,some one,some one,19,38,46,0
42,a great crowd of people,a great crowd of people,21,86,109,0
45,the specters,they,30,45,49,0
45,the specters,they,30,10,14,0
45,the specters,They,29,0,4,0
45,the specters,they,33,60,64,0
45,the specters,they,27,29,33,0
45,the specters,the specters,23,41,53,0
48,the people there,the people there,24,110,126,0
51,a man,his,33,12,15,1
51,a man,a man,28,28,33,0
51,a man,his,28,38,41,1
52,"his wife who lived in a hut known as Ingas , below Mosled","his wife who lived in a hut known as Ingas, below Mosled",28,38,94,0
56,the dead,the dead,31,66,74,0
57,those who shortly before had been worshiping,those who shortly before had been worshiping,32,106,150,0
58,The man,The man,33,0,7,0
59,his wife,his wife,33,12,20,0
