sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Once upon a time there lived two peasants on a homestead called Vaderas, just as there are two peasants living on it now. ",called,AFTER,"In those days the roads were good, and the women were in the habit of riding when they wanted to go to church. ",wanted,0,1,1,2
"In those days the roads were good, and the women were in the habit of riding when they wanted to go to church. ",wanted,BEFORE,"One Christmas the two women agreed that they would ride to Christmas night mass, and whichever one of them woke up at the right time was to call the other, for in those days there was no such thing as a watch. ",ride,1,2,2,2
"One Christmas the two women agreed that they would ride to Christmas night mass, and whichever one of them woke up at the right time was to call the other, for in those days there was no such thing as a watch. ",ride,BEFORE,"It was about midnight when one of the women thought she heard a voice from the window, calling: ""I am going to set out now."" ",thought,2,3,2,1
"It was about midnight when one of the women thought she heard a voice from the window, calling: ""I am going to set out now."" ",thought,BEFORE,"She got up hurriedly and dressed herself, so that she might be able to ride with the other woman; ",ride,3,4,1,4
"She got up hurriedly and dressed herself, so that she might be able to ride with the other woman; ",ride,AFTER," but since there was no time to eat, she took a piece of bread from the table along with her. ",took,4,5,4,2
" but since there was no time to eat, she took a piece of bread from the table along with her. ",took,BEFORE,"It was a piece of this kind that the woman took and put in her pocket, in order to eat it underway. ",took,5,7,2,1
"It was a piece of this kind that the woman took and put in her pocket, in order to eat it underway. ",took,BEFORE,"She rode as fast as she could, to catch up with her friend, but could not overtake her. ",overtake,7,8,1,4
"She rode as fast as she could, to catch up with her friend, but could not overtake her. ",overtake,AFTER,"The way led over a little stream which flows into Vidostern Lake, and across the stream was a bridge, known as the Earth Bridge, and on the bridge stood two witch trolls, busy washing. ",stood,8,9,4,4
"The way led over a little stream which flows into Vidostern Lake, and across the stream was a bridge, known as the Earth Bridge, and on the bridge stood two witch trolls, busy washing. ",stood,BEFORE,"As the woman came riding across the bridge, one of the witch trolls called out to the other, ""Hurry, and tear her head from her shoulders!"" ",riding,9,10,4,1
"As the woman came riding across the bridge, one of the witch trolls called out to the other, ""Hurry, and tear her head from her shoulders!"" ",riding,BEFORE,"""That I cannot do"" returned the other, ""because she has a bit of bread in the form of a cross in her pocket."" ",returned,10,11,1,2
"""That I cannot do"" returned the other, ""because she has a bit of bread in the form of a cross in her pocket."" ",returned,BEFORE,"The woman, who had been unable to catch up with her neighbor, reached the church at Hanger alone. ",reached,11,12,2,3
"The woman, who had been unable to catch up with her neighbor, reached the church at Hanger alone. ",reached,BEFORE,"As quickly as ever she could the woman tied up her horse, and hurriedly entered the church. ",entered,12,14,3,2
"As quickly as ever she could the woman tied up her horse, and hurriedly entered the church. ",entered,AFTER,It seemed to her that the church was crowded with people; ,seemed,14,15,2,0
It seemed to her that the church was crowded with people; ,seemed,BEFORE,In her haste she did not at once see how things were; ,see,15,17,0,1
In her haste she did not at once see how things were; ,see,AFTER,"As she sat down it seemed to her that some one said: ""If I had not stood godfather to you when you were christened, I would do away with you as you sit there, and now hurry and make yourself scarce, or it will be the worse for you!"" ",christened,17,19,1,6
"As she sat down it seemed to her that some one said: ""If I had not stood godfather to you when you were christened, I would do away with you as you sit there, and now hurry and make yourself scarce, or it will be the worse for you!"" ",christened,BEFORE,"Then she realized that things were not as they should be, and ran out hastily. ",realized,19,20,6,0
"Then she realized that things were not as they should be, and ran out hastily. ",realized,BEFORE,"When she came into the church-yard, it seemed to her as though she were surrounded by a great crowd of people. ",came,20,21,0,0
"When she came into the church-yard, it seemed to her as though she were surrounded by a great crowd of people. ",came,AFTER,"In those days people wore broad mantles of unbleached wool, woven at home, and white in color. ",wore,21,22,0,0
"In those days people wore broad mantles of unbleached wool, woven at home, and white in color. ",wore,BEFORE,She was wearing one of these mantles and the specters seized it. ,wearing,22,23,0,1
She was wearing one of these mantles and the specters seized it. ,wearing,BEFORE,"But she flung it away from her and managed to escape from the church-yard, and run to the poor-house and wake the people there. ",wake,23,24,1,4
"But she flung it away from her and managed to escape from the church-yard, and run to the poor-house and wake the people there. ",wake,BEFORE,So she sat and waited for the early mass at four o'clock in the morning. ,sat,24,26,4,0
So she sat and waited for the early mass at four o'clock in the morning. ,sat,BEFORE,"And when day finally dawned, they found a little piece of her mantle on every grave in the church-yard. ",found,26,27,0,1
"And when day finally dawned, they found a little piece of her mantle on every grave in the church-yard. ",found,AFTER,"A similar experience befell a man and his wife who lived in a hut known as Ingas, below Mosled. ",befell,27,28,1,0
"A similar experience befell a man and his wife who lived in a hut known as Ingas, below Mosled. ",befell,BEFORE," but when they reached the church at Hanger, they thought the service had already begun, and wanted to enter at once; ",enter,28,30,0,5
" but when they reached the church at Hanger, they thought the service had already begun, and wanted to enter at once; ",enter,BEFORE," but the church was barred and bolted, and the phantom service of the dead was nearing its end. ",nearing,30,31,5,4
" but the church was barred and bolted, and the phantom service of the dead was nearing its end. ",nearing,BEFORE,"And when the actual mass began, there was found lying at every place some of the earth from the graves of those who shortly before had been worshiping. ",lying,31,32,4,3
"And when the actual mass began, there was found lying at every place some of the earth from the graves of those who shortly before had been worshiping. ",lying,BEFORE,"The man and his wife thereupon fell grievously ill, because they had disturbed the dead.",disturbed,32,33,3,2
