sentence_id,text,start,end
0,"THERE lived in a certain village a poor old woman who had collected a mess of beans, and was going to cook them. ",0,113
1,So she made a fire on her hearth. ,113,147
2,"In order to make it burn better, she put in a handful of straw. ",147,211
3,"When the beans began to bubble in the pot, one of them fell out and lay, never noticed, near a straw which was already there. ",211,337
4,Soon a red-hot coal jumped out of the fire and joined the pair. ,337,401
5,"The straw began first, and said, ""Dear friends, how do you come here?"" ",401,472
6,"The coal answered, ""I jumped out of the fire by great good luck, or I should certainly have met with my death. ",472,583
7,"I should have been burned to ashes."" ",583,620
8,"The bean said, ""I too have come out of it with a whole skin. ",620,681
9,"If the old woman had kept me in the pot I should have been cooked into a soft mass like my comrades."" ",681,783
10,"""Nor should I have met with a better fate,"" said the straw. ",783,843
11,"""The old woman has turned my brothers into fire and smoke, sixty of them she took up at once and deprived of life. ",843,958
12,"Very luckily I managed to slip through her fingers."" ",958,1011
13,"""What had we better do now?"" ",1011,1040
14,said the coal. ,1040,1055
15,"""I think,"" answered the bean, ""that as we have been so lucky as to escape with our lives, we will join in good fellowship together. ",1055,1187
16,"Lest any more bad fortune should happen to us here, we will go abroad into foreign lands."" ",1187,1278
17,"The proposal pleased the two others, and forthwith they started on their travels. ",1278,1360
18,"Soon they came to a little brook, and as there was no stepping-stone, and no bridge, they could not tell how they were to get to the other side. ",1360,1505
19,"The straw was struck with a good idea, and said, ""I will lay myself across, so that you can go over me as if I were a bridge!"" ",1505,1632
20,"So the straw stretched himself from one bank to the other, and the coal, who was of an ardent nature, quickly trotted up to go over the new-made bridge. ",1632,1785
21,"When, however, she reached the middle, and heard the water rushing past beneath her, she was struck with terror, and stopped, and could get no farther. ",1785,1937
22,"So the straw began to get burnt, broke in two pieces, and fell in the brook. ",1937,2014
23,"The coal slipped down, hissing as she touched the water, and gave up the ghost. ",2014,2094
24,"The bean, who had prudently remained behind on the bank, could not help laughing at the sight. ",2094,2189
25,"Not being able to contain herself, she went on laughing so excessively that she burst. ",2189,2276
26,"And now would she certainly have been undone for ever, if a tailor on his travels had not by good luck stopped to rest himself by the brook. ",2276,2417
27,"As he had a compassionate heart, he took out needle and thread and stitched her together again. ",2417,2513
28,"The bean thanked him in the most elegant manner, but as he had sewn her up with black stitches, all beans since then have a black seam.",2513,2649
