sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
So she made a fire on her hearth. ,made,BEFORE,"In order to make it burn better, she put in a handful of straw. ",make,1,2,0,0
"In order to make it burn better, she put in a handful of straw. ",make,BEFORE,Soon a red-hot coal jumped out of the fire and joined the pair. ,joined,2,4,0,1
Soon a red-hot coal jumped out of the fire and joined the pair. ,joined,BEFORE,"The straw began first, and said, ""Dear friends, how do you come here?"" ",come,4,5,1,3
"The straw began first, and said, ""Dear friends, how do you come here?"" ",come,BEFORE,"The coal answered, ""I jumped out of the fire by great good luck, or I should certainly have met with my death. ",met,5,6,3,4
"The coal answered, ""I jumped out of the fire by great good luck, or I should certainly have met with my death. ",met,BEFORE,"I should have been burned to ashes."" ",burned,6,7,4,3
"I should have been burned to ashes."" ",burned,BEFORE,"The bean said, ""I too have come out of it with a whole skin. ",said,7,8,3,0
"The bean said, ""I too have come out of it with a whole skin. ",said,AFTER,"If the old woman had kept me in the pot I should have been cooked into a soft mass like my comrades."" ",cooked,8,9,0,5
"If the old woman had kept me in the pot I should have been cooked into a soft mass like my comrades."" ",cooked,BEFORE,"""Nor should I have met with a better fate,"" said the straw. ",said,9,10,5,3
"""Nor should I have met with a better fate,"" said the straw. ",said,AFTER,"""The old woman has turned my brothers into fire and smoke, sixty of them she took up at once and deprived of life. ",deprived,10,11,3,3
"""The old woman has turned my brothers into fire and smoke, sixty of them she took up at once and deprived of life. ",deprived,BEFORE,"Very luckily I managed to slip through her fingers."" ",slip,11,12,3,1
"Very luckily I managed to slip through her fingers."" ",slip,BEFORE,"""I think,"" answered the bean, ""that as we have been so lucky as to escape with our lives, we will join in good fellowship together. ",join,12,15,1,6
"""I think,"" answered the bean, ""that as we have been so lucky as to escape with our lives, we will join in good fellowship together. ",join,BEFORE,"Lest any more bad fortune should happen to us here, we will go abroad into foreign lands."" ",happen,15,16,6,1
"Lest any more bad fortune should happen to us here, we will go abroad into foreign lands."" ",happen,BEFORE,"The proposal pleased the two others, and forthwith they started on their travels. ",started,16,17,1,1
"The proposal pleased the two others, and forthwith they started on their travels. ",started,BEFORE,"Soon they came to a little brook, and as there was no stepping-stone, and no bridge, they could not tell how they were to get to the other side. ",tell,17,18,1,3
"Soon they came to a little brook, and as there was no stepping-stone, and no bridge, they could not tell how they were to get to the other side. ",tell,BEFORE,"The straw was struck with a good idea, and said, ""I will lay myself across, so that you can go over me as if I were a bridge!"" ",lay,18,19,3,4
"The straw was struck with a good idea, and said, ""I will lay myself across, so that you can go over me as if I were a bridge!"" ",lay,BEFORE,"When, however, she reached the middle, and heard the water rushing past beneath her, she was struck with terror, and stopped, and could get no farther. ",struck,19,21,4,4
"When, however, she reached the middle, and heard the water rushing past beneath her, she was struck with terror, and stopped, and could get no farther. ",struck,BEFORE,"The coal slipped down, hissing as she touched the water, and gave up the ghost. ",touched,21,23,4,2
"The coal slipped down, hissing as she touched the water, and gave up the ghost. ",touched,BEFORE,"The bean, who had prudently remained behind on the bank, could not help laughing at the sight. ",laughing,23,24,2,4
"The bean, who had prudently remained behind on the bank, could not help laughing at the sight. ",laughing,BEFORE,"Not being able to contain herself, she went on laughing so excessively that she burst. ",laughing,24,25,4,3
"Not being able to contain herself, she went on laughing so excessively that she burst. ",laughing,BEFORE,"And now would she certainly have been undone for ever, if a tailor on his travels had not by good luck stopped to rest himself by the brook. ",stopped,25,26,3,5
"And now would she certainly have been undone for ever, if a tailor on his travels had not by good luck stopped to rest himself by the brook. ",stopped,BEFORE,"As he had a compassionate heart, he took out needle and thread and stitched her together again. ",stitched,26,27,5,2
"As he had a compassionate heart, he took out needle and thread and stitched her together again. ",stitched,AFTER,"The bean thanked him in the most elegant manner, but as he had sewn her up with black stitches, all beans since then have a black seam.",sewn,27,28,2,2
