clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Boots,3,52,113,165,Boots,male,1.0,primary
the king,17,37,31,68,the king,male,1.0,secondary
the high - councillor,93,9,16,25,the high - councillor,male,1.0,tertiary
The princess/the princess,14,15,10,25,The princess,female,1.0,tertiary
Peter,1,8,16,24,Peter,male,1.0,tertiary
the councillor,119,10,11,21,the councillor,male,1.0,tertiary
Paul,2,6,5,11,Paul,male,1.0,tertiary
an old woman with a great load of earthenware pots and crocks on her shoulders--an old woman with a great load of earthenware pots and crocks on her shoulders,66,1,6,7,an old woman with a great load of earthenware pots and crocks on her shoulders's old woman with a great load of earthenware pots and crocks on her shoulders,female,1.0,tertiary
the old king,13,1,5,6,the old king,male,1.0,tertiary
a Jack,183,1,5,6,a Jack,male,1.0,tertiary
the old woman,67,2,3,5,the old woman,female,1.0,tertiary
the youngest son,33,1,4,5,the youngest son,male,1.0,tertiary
three sons,27,1,3,4,three sons,group/nonbinary,1.0,tertiary
son,186,1,2,3,son,unknown,0.0,tertiary
Peter--his father/His father,39,3,0,3,Peter's father,male,1.0,tertiary
a king who was the wisest in all of the world,5,1,2,3,a king who was the wisest in all of the world,male,1.0,tertiary
a daughter who was as pretty as a ripe apple--the lads who came asking to marry her,11,1,2,3,a daughter who was as pretty as a ripe apple's lads who came asking to marry her,group/nonbinary,1.0,tertiary
Many,172,1,2,3,Many,group/nonbinary,1.0,tertiary
the serving maid,115,1,1,2,the serving maid,unknown,0.0,tertiary
a daughter who was as pretty as a ripe apple,10,1,1,2,a daughter who was as pretty as a ripe apple,female,1.0,tertiary
somebody,194,2,0,2,somebody,unknown,0.0,tertiary
the fellow,196,1,1,2,the fellow,male,1.0,tertiary
eighty - and - one maidens,169,1,1,2,eighty - and - one maidens,female,1.0,tertiary
the clever rogue,130,1,0,1,the clever rogue,unknown,0.0,tertiary
the wisest man in all of the world,94,1,0,1,the wisest man in all of the world,male,1.0,tertiary
a clever rogue,103,1,0,1,a clever rogue,unknown,0.0,tertiary
the high - councillor--all of his servants,105,1,0,1,the high - councillor's of his servants,unknown,0.0,tertiary
the high - councillor--his servants,106,1,0,1,the high - councillor's servants,unknown,0.0,tertiary
the maid servants,112,1,0,1,the maid servants,unknown,0.0,tertiary
eighty others,161,1,0,1,eighty others,unknown,0.0,tertiary
the wise man,132,1,0,1,the wise man,male,1.0,tertiary
The princess/the princess--fourscore other maids just like her,157,1,0,1,The princess's other maids just like her,unknown,0.0,tertiary
a drake,199,1,0,1,a drake,unknown,0.0,tertiary
"the clever scamp who had fooled the king yesterday was coming with seventeen tall men to take the high - councillor , willy - nilly , to the castle that morning",122,1,0,1,"the clever scamp who had fooled the king yesterday was coming with seventeen tall men to take the high - councillor , willy - nilly , to the castle that morning",male,1.0,tertiary
seventeen tall men,124,1,0,1,seventeen tall men,male,1.0,tertiary
anybody who met them,140,1,0,1,anybody who met them,unknown,0.0,tertiary
"the high - councillor , willy - nilly",125,1,0,1,"the high - councillor , willy - nilly",unknown,0.0,tertiary
this clever scamp,200,1,0,1,this clever scamp,unknown,0.0,tertiary
councillor,137,1,0,1,councillor,unknown,0.0,tertiary
the wise man in the sack,128,1,0,1,the wise man in the sack,male,1.0,tertiary
anybody else,81,1,0,1,anybody else,unknown,0.0,tertiary
mother,185,1,0,1,mother,female,1.0,tertiary
Hui,4,1,0,1,Hui,unknown,0.0,tertiary
that old body,195,1,0,1,that old body,unknown,0.0,tertiary
the old king--a wise man indeed who could trick him,16,1,0,1,the old king's wise man indeed who could trick him,male,1.0,tertiary
all foolish fellows,18,1,0,1,all foolish fellows,unknown,0.0,tertiary
no lack of lads who came to have a try for her and half of the kingdom,20,1,0,1,no lack of lads who came to have a try for her and half of the kingdom,unknown,0.0,tertiary
lads,21,1,0,1,lads,unknown,0.0,tertiary
every one of these,24,1,0,1,every one of these,unknown,0.0,tertiary
"a man who was well off in the world , and who had three sons",25,1,0,1,"a man who was well off in the world , and who had three sons",male,1.0,tertiary
the first,28,1,0,1,the first,unknown,0.0,tertiary
the second,29,1,0,1,the second,unknown,0.0,tertiary
three sons--their father,32,1,0,1,three sons's father,male,1.0,tertiary
a princess,37,1,0,1,a princess,female,1.0,tertiary
the family,38,1,0,1,the family,unknown,0.0,tertiary
the lad,42,1,0,1,the lad,unknown,0.0,tertiary
"the first one who had been there that morning , early as it was",47,1,0,1,"the first one who had been there that morning , early as it was",unknown,0.0,tertiary
the two,53,1,0,1,the two,unknown,0.0,tertiary
the pretty princess,184,1,0,1,the pretty princess,female,1.0,tertiary
Boots--his clever brothers,60,1,0,1,Boots's clever brothers,male,1.0,tertiary
nobody with good wits,63,1,0,1,nobody with good wits,unknown,0.0,tertiary
Boots--The first body whom he met,65,1,0,1,Boots's first body whom he met,unknown,0.0,tertiary
this king,9,1,0,1,this king,male,1.0,tertiary
everybody,189,1,0,1,everybody,unknown,0.0,tertiary
A fooling cap,193,1,0,1,A fooling cap,unknown,0.0,tertiary
Many--only one of them,173,1,0,1,Many's one of them,unknown,0.0,tertiary
