sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"In the day-time she changed herself into a cat or a night-owl, but in the evening she became like an ordinary woman again. ",changed,BEFORE,"In the day-time she changed herself into a cat or a night-owl, but in the evening she became like an ordinary woman again. ",became,1,1,0,1
"In the day-time she changed herself into a cat or a night-owl, but in the evening she became like an ordinary woman again. ",became,BEFORE,"She could entice animals and birds to come to her, and then she would kill and cook them. ",entice,1,2,1,1
"She could entice animals and birds to come to her, and then she would kill and cook them. ",entice,BEFORE,"She could entice animals and birds to come to her, and then she would kill and cook them. ",come,2,2,1,2
"She could entice animals and birds to come to her, and then she would kill and cook them. ",come,BEFORE,"She could entice animals and birds to come to her, and then she would kill and cook them. ",kill,2,2,2,4
"She could entice animals and birds to come to her, and then she would kill and cook them. ",kill,BEFORE,"She could entice animals and birds to come to her, and then she would kill and cook them. ",cook,2,2,4,5
"She could entice animals and birds to come to her, and then she would kill and cook them. ",cook,AFTER,"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",came,2,3,5,0
"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",came,BEFORE,"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",obliged,3,3,0,2
"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",obliged,BEFORE,"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",stir,3,3,2,5
"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",stir,BEFORE,"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",set,3,3,5,6
"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",set,AFTER," but if a pretty girl came within this boundary, the old enchantress changed her into a bird, and shut her up in a wicker cage, which she put in one of the rooms in the castle. ",came,3,4,6,0
" but if a pretty girl came within this boundary, the old enchantress changed her into a bird, and shut her up in a wicker cage, which she put in one of the rooms in the castle. ",came,BEFORE," but if a pretty girl came within this boundary, the old enchantress changed her into a bird, and shut her up in a wicker cage, which she put in one of the rooms in the castle. ",changed,4,4,0,1
" but if a pretty girl came within this boundary, the old enchantress changed her into a bird, and shut her up in a wicker cage, which she put in one of the rooms in the castle. ",changed,BEFORE," but if a pretty girl came within this boundary, the old enchantress changed her into a bird, and shut her up in a wicker cage, which she put in one of the rooms in the castle. ",shut,4,4,1,2
" but if a pretty girl came within this boundary, the old enchantress changed her into a bird, and shut her up in a wicker cage, which she put in one of the rooms in the castle. ",shut,AFTER,She had quite seven thousand of such cages in the castle with very rare birds in them. ,had,4,5,2,0
She had quite seven thousand of such cages in the castle with very rare birds in them. ,had,BEFORE,"Now, there was once a maiden called Jorinde, who was more beautiful than other maidens. ",called,5,6,0,1
"Now, there was once a maiden called Jorinde, who was more beautiful than other maidens. ",called,BEFORE,"She and a youth named Joringel, who was just as good-looking as she was, were betrothed to one another. ",named,6,7,1,0
"She and a youth named Joringel, who was just as good-looking as she was, were betrothed to one another. ",named,AFTER,"She and a youth named Joringel, who was just as good-looking as she was, were betrothed to one another. ",betrothed,7,7,0,5
"She and a youth named Joringel, who was just as good-looking as she was, were betrothed to one another. ",betrothed,BEFORE,"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",wept,7,12,5,0
"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",wept,BEFORE,"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",sat,12,12,0,1
"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",sat,BEFORE,"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",lamented,12,12,1,2
"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",lamented,BEFORE,"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",lamented,12,12,2,3
"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",lamented,BEFORE,Half the sun was still above the mountain and half was behind it when Joringel looked through the trees and saw the old wall of the castle quite near them. ,looked,12,15,3,2
Half the sun was still above the mountain and half was behind it when Joringel looked through the trees and saw the old wall of the castle quite near them. ,looked,BEFORE,Half the sun was still above the mountain and half was behind it when Joringel looked through the trees and saw the old wall of the castle quite near them. ,saw,15,15,2,3
Half the sun was still above the mountain and half was behind it when Joringel looked through the trees and saw the old wall of the castle quite near them. ,saw,BEFORE,"Jorinde sang: 'My little bird with throat so red Sings sorrow, sorrow, sorrow; ",sang,15,17,3,0
"Jorinde sang: 'My little bird with throat so red Sings sorrow, sorrow, sorrow; ",sang,BEFORE," He sings to the little dove that's dead, Sings sorrow, sor--jug, jug, jug.' ",sings,17,18,0,0
" He sings to the little dove that's dead, Sings sorrow, sor--jug, jug, jug.' ",sings,BEFORE,Joringel looked up at Jorinde. ,looked,18,19,0,0
Joringel looked up at Jorinde. ,looked,AFTER,"She had been changed into a nightingale, who was singing 'jug, jug.' ",changed,19,20,0,2
"She had been changed into a nightingale, who was singing 'jug, jug.' ",changed,BEFORE,"She had been changed into a nightingale, who was singing 'jug, jug.' ",singing,20,20,2,4
"She had been changed into a nightingale, who was singing 'jug, jug.' ",singing,BEFORE,"A night-owl with glowing eyes flew three times round her, and screeched three times 'tu-whit, tu-whit, tu-whoo.' ",flew,20,21,4,1
"A night-owl with glowing eyes flew three times round her, and screeched three times 'tu-whit, tu-whit, tu-whoo.' ",flew,BEFORE,"A night-owl with glowing eyes flew three times round her, and screeched three times 'tu-whit, tu-whit, tu-whoo.' ",screeched,21,21,1,3
"A night-owl with glowing eyes flew three times round her, and screeched three times 'tu-whit, tu-whit, tu-whoo.' ",screeched,BEFORE,Joringel could not stir; ,stir,21,22,3,1
Joringel could not stir; ,stir,AFTER, he stood there like a stone; ,stood,22,23,1,0
 he stood there like a stone; ,stood,BEFORE," he could not weep, or speak, or move hand or foot. ",weep,23,24,0,1
" he could not weep, or speak, or move hand or foot. ",weep,BEFORE," he could not weep, or speak, or move hand or foot. ",speak,24,24,1,2
" he could not weep, or speak, or move hand or foot. ",speak,BEFORE," he could not weep, or speak, or move hand or foot. ",move,24,24,2,3
" he could not weep, or speak, or move hand or foot. ",move,BEFORE," she was yellow-skinned and thin, and had large red eyes and a hooked nose, which met her chin. ",met,24,27,3,2
" she was yellow-skinned and thin, and had large red eyes and a hooked nose, which met her chin. ",met,BEFORE,"She muttered to herself, caught the nightingale, and carried her away in her hand. ",muttered,27,28,2,0
"She muttered to herself, caught the nightingale, and carried her away in her hand. ",muttered,BEFORE,"She muttered to herself, caught the nightingale, and carried her away in her hand. ",caught,28,28,0,1
"She muttered to herself, caught the nightingale, and carried her away in her hand. ",caught,BEFORE,"She muttered to herself, caught the nightingale, and carried her away in her hand. ",carried,28,28,1,2
"She muttered to herself, caught the nightingale, and carried her away in her hand. ",carried,BEFORE,Joringel could say nothing; ,say,28,29,2,1
Joringel could say nothing; ,say,AFTER," he could not move from the spot, and the nightingale was gone. ",move,29,30,1,1
" he could not move from the spot, and the nightingale was gone. ",move,BEFORE,"At last the woman came back again, and said in a gruff voice, 'Good evening, Zachiel; ",said,30,31,1,1
"At last the woman came back again, and said in a gruff voice, 'Good evening, Zachiel; ",said,AFTER," when the young moon shines in the basket, you are freed early, Zachiel.' ",freed,31,32,1,2
" when the young moon shines in the basket, you are freed early, Zachiel.' ",freed,BEFORE,"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",fell,32,34,2,0
"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",fell,BEFORE,"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",implored,34,34,0,1
"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",implored,BEFORE,"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",give,34,34,1,2
"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",give,AFTER,"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",said,34,34,2,3
