sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"In the day-time she changed herself into a cat or a night-owl, but in the evening she became like an ordinary woman again. ",changed,BEFORE,"She could entice animals and birds to come to her, and then she would kill and cook them. ",entice,1,2,0,1
"She could entice animals and birds to come to her, and then she would kill and cook them. ",entice,BEFORE,"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",stir,2,3,1,5
"If any youth came within a hundred paces of the castle, he was obliged to stand still, and could not stir from the spot till she set him free; ",stir,BEFORE," but if a pretty girl came within this boundary, the old enchantress changed her into a bird, and shut her up in a wicker cage, which she put in one of the rooms in the castle. ",changed,3,4,5,1
" but if a pretty girl came within this boundary, the old enchantress changed her into a bird, and shut her up in a wicker cage, which she put in one of the rooms in the castle. ",changed,AFTER,She had quite seven thousand of such cages in the castle with very rare birds in them. ,had,4,5,1,0
She had quite seven thousand of such cages in the castle with very rare birds in them. ,had,BEFORE,"Now, there was once a maiden called Jorinde, who was more beautiful than other maidens. ",called,5,6,0,1
"Now, there was once a maiden called Jorinde, who was more beautiful than other maidens. ",called,BEFORE,"She and a youth named Joringel, who was just as good-looking as she was, were betrothed to one another. ",betrothed,6,7,1,5
"She and a youth named Joringel, who was just as good-looking as she was, were betrothed to one another. ",betrothed,BEFORE,"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",lamented,7,12,5,2
"Jorinde wept from time to time, and she sat herself down in the sunshine and lamented, and Joringel lamented too. ",lamented,BEFORE,Half the sun was still above the mountain and half was behind it when Joringel looked through the trees and saw the old wall of the castle quite near them. ,looked,12,15,2,2
Half the sun was still above the mountain and half was behind it when Joringel looked through the trees and saw the old wall of the castle quite near them. ,looked,BEFORE,"Jorinde sang: 'My little bird with throat so red Sings sorrow, sorrow, sorrow; ",sang,15,17,2,0
"Jorinde sang: 'My little bird with throat so red Sings sorrow, sorrow, sorrow; ",sang,BEFORE," He sings to the little dove that's dead, Sings sorrow, sor--jug, jug, jug.' ",sings,17,18,0,0
" He sings to the little dove that's dead, Sings sorrow, sor--jug, jug, jug.' ",sings,BEFORE,Joringel looked up at Jorinde. ,looked,18,19,0,0
Joringel looked up at Jorinde. ,looked,AFTER,"She had been changed into a nightingale, who was singing 'jug, jug.' ",singing,19,20,0,4
"She had been changed into a nightingale, who was singing 'jug, jug.' ",singing,BEFORE,"A night-owl with glowing eyes flew three times round her, and screeched three times 'tu-whit, tu-whit, tu-whoo.' ",screeched,20,21,4,3
"A night-owl with glowing eyes flew three times round her, and screeched three times 'tu-whit, tu-whit, tu-whoo.' ",screeched,BEFORE,Joringel could not stir; ,stir,21,22,3,1
Joringel could not stir; ,stir,AFTER, he stood there like a stone; ,stood,22,23,1,0
 he stood there like a stone; ,stood,BEFORE," he could not weep, or speak, or move hand or foot. ",weep,23,24,0,1
" he could not weep, or speak, or move hand or foot. ",weep,BEFORE," she was yellow-skinned and thin, and had large red eyes and a hooked nose, which met her chin. ",met,24,27,1,2
" she was yellow-skinned and thin, and had large red eyes and a hooked nose, which met her chin. ",met,BEFORE,"She muttered to herself, caught the nightingale, and carried her away in her hand. ",muttered,27,28,2,0
"She muttered to herself, caught the nightingale, and carried her away in her hand. ",muttered,BEFORE,Joringel could say nothing; ,say,28,29,0,1
Joringel could say nothing; ,say,AFTER," he could not move from the spot, and the nightingale was gone. ",move,29,30,1,1
" he could not move from the spot, and the nightingale was gone. ",move,BEFORE,"At last the woman came back again, and said in a gruff voice, 'Good evening, Zachiel; ",said,30,31,1,1
"At last the woman came back again, and said in a gruff voice, 'Good evening, Zachiel; ",said,AFTER," when the young moon shines in the basket, you are freed early, Zachiel.' ",freed,31,32,1,2
" when the young moon shines in the basket, you are freed early, Zachiel.' ",freed,BEFORE,"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",implored,32,34,2,1
"He fell on his knees before the old woman and implored her to give him back his Jorinde, but she said he should never have her again, and then went away. ",implored,BEFORE,"He called after her, he wept and lamented, but all in vain. ",lamented,34,35,1,2
"He called after her, he wept and lamented, but all in vain. ",lamented,BEFORE,he thought. ,thought,35,37,2,0
he thought. ,thought,BEFORE,"Then he went away, and came at last to a strange village, where he kept sheep for a long time. ",came,37,38,0,1
"Then he went away, and came at last to a strange village, where he kept sheep for a long time. ",came,AFTER,"He often went round the castle while he was there, but never too close. ",went,38,39,1,0
"He often went round the castle while he was there, but never too close. ",went,BEFORE,"At last he dreamt one night that he had found a blood-red flower, which had in its centre a beautiful large pearl. ",dreamt,39,40,0,0
"At last he dreamt one night that he had found a blood-red flower, which had in its centre a beautiful large pearl. ",dreamt,BEFORE,He plucked this flower and went with it to the castle; ,went,40,41,0,1
He plucked this flower and went with it to the castle; ,went,AFTER," and there everything which he touched with the flower was freed from the enchantment, and he got his Jorinde back again through it. ",touched,41,42,1,0
" and there everything which he touched with the flower was freed from the enchantment, and he got his Jorinde back again through it. ",touched,BEFORE,When he awoke in the morning he began to seek mountain and valley to find such a flower. ,awoke,42,43,0,0
When he awoke in the morning he began to seek mountain and valley to find such a flower. ,awoke,BEFORE,"He sought it for eight days, and on the ninth early in the morning he found the blood-red flower. ",sought,43,44,0,0
"He sought it for eight days, and on the ninth early in the morning he found the blood-red flower. ",sought,BEFORE,He travelled day and night with this flower till he arrived at the castle. ,travelled,44,46,0,0
He travelled day and night with this flower till he arrived at the castle. ,travelled,BEFORE,"When he came within a hundred paces of it he did not cease to be able to move, but he went on till he reached the gate. ",came,46,47,0,0
"When he came within a hundred paces of it he did not cease to be able to move, but he went on till he reached the gate. ",came,BEFORE,"He was delighted at his success, touched the great gate with the flower, and it sprung open. ",touched,47,48,0,1
"He was delighted at his success, touched the great gate with the flower, and it sprung open. ",touched,BEFORE,"He entered, passed through the courtyard, and then stopped to listen for the singing of the birds; ",listen,48,49,1,3
"He entered, passed through the courtyard, and then stopped to listen for the singing of the birds; ",listen,BEFORE, at last he heard it. ,heard,49,50,3,0
 at last he heard it. ,heard,BEFORE,"He went in and found the hall in which was the enchantress, and with her seven thousand birds in their wicker cages. ",found,50,51,0,1
