sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,0,changed,verb.change,5,5
1,1,became,verb.change,5,7
2,1,entice,verb.emotion,5,5
3,6,set,verb.contact,5,9
4,1,changed,verb.change,12,11
4,2,shut,verb.contact,12,11
4,2,shut,verb.contact,12,12
7,5,betrothed,verb.social,1,19
7,5,betrothed,verb.social,18,19
7,5,betrothed,verb.social,0,19
12,1,sat,verb.body,0,0
17,0,sang,verb.communication,0,0
19,0,looked,verb.perception,1,0
20,2,changed,verb.change,0,51
28,1,caught,verb.contact,27,28
28,2,carried,verb.contact,27,28
31,1,said,verb.communication,30,2
34,1,implored,verb.communication,1,1
34,1,implored,verb.communication,1,31
34,2,give,verb.possession,31,1
34,3,said,verb.communication,31,1
34,3,said,verb.communication,31,31
34,5,have,verb.possession,1,31
35,0,called,verb.communication,1,1
35,0,called,verb.communication,1,31
38,1,came,verb.motion,1,1
40,0,dreamt,verb.cognition,1,1
42,3,got,verb.possession,1,1
42,3,got,verb.possession,1,0
51,1,found,verb.possession,1,41
52,0,saw,verb.perception,41,1
52,4,move,verb.motion,41,1
53,0,took,verb.perception,1,41
54,2,find,verb.possession,1,1
54,2,find,verb.possession,1,43
55,1,considering,verb.cognition,1,1
55,1,considering,verb.cognition,1,44
55,2,observed,verb.perception,1,44
56,0,sprang,verb.motion,1,44
