clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Joringel,1,9,52,61,Joringel,male,1.0,primary
Jorinde,0,6,8,14,Jorinde,female,1.0,tertiary
an old woman quite alone,5,1,8,9,an old woman quite alone,female,1.0,tertiary
"an old , bent woman",27,1,5,6,"an old , bent woman",female,1.0,tertiary
the enchantress,41,1,5,6,the enchantress,female,1.0,tertiary
the old woman,31,2,4,6,the old woman,female,1.0,tertiary
the old witch,44,1,2,3,the old witch,female,1.0,tertiary
any youth,9,1,2,3,any youth,male,1.0,tertiary
a pretty girl,11,1,2,3,a pretty girl,female,1.0,tertiary
the old enchantress,12,1,2,3,the old enchantress,female,1.0,tertiary
Zachiel,2,2,1,3,Zachiel,unknown,0.0,tertiary
the nightingale,28,2,1,3,the nightingale,female,1.0,tertiary
Joringel--his Jorinde,43,2,0,2,Joringel's Jorinde,unknown,0.0,tertiary
the woman,30,1,0,1,the woman,female,1.0,tertiary
one another,19,1,0,1,one another,unknown,0.0,tertiary
A night - owl with glowing eyes,26,1,0,1,A night - owl with glowing eyes,unknown,0.0,tertiary
jug,51,1,0,1,jug,unknown,0.0,tertiary
an enchantress,6,1,0,1,an enchantress,unknown,0.0,tertiary
"a youth named Joringel , who was just as good - looking as she was",18,1,0,1,"a youth named Joringel , who was just as good - looking as she was",unknown,0.0,tertiary
other maidens,17,1,0,1,other maidens,female,1.0,tertiary
"a maiden called Jorinde , who was more beautiful than other maidens",16,1,0,1,"a maiden called Jorinde , who was more beautiful than other maidens",female,1.0,tertiary
an ordinary woman,7,1,0,1,an ordinary woman,female,1.0,tertiary
maidens,46,1,0,1,maidens,female,1.0,tertiary
