clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The badger/the badger,11,34,64,98,The badger,male,1.0,primary
The rabbit/the rabbit,67,30,56,86,The rabbit,male,1.0,primary
The old man/the old man,39,6,35,41,The old man,male,1.0,secondary
The old woman/the old woman,29,6,16,22,The old woman,female,1.0,tertiary
the farmer/The farmer,8,11,10,21,the farmer,male,1.0,tertiary
the old farmer/The old farmer,38,7,10,17,the old farmer,male,1.0,tertiary
Dear lady,174,1,11,12,Dear lady,female,1.0,tertiary
the good - natured farmer,13,1,7,8,the good - natured farmer,male,1.0,tertiary
the good - natured farmer--his enemy,16,2,4,6,the good - natured farmer's enemy,male,1.0,tertiary
an old farmer--his wife,2,5,1,6,an old farmer's wife,female,1.0,tertiary
the farmer 's old wife,27,1,4,5,the farmer 's old wife,female,1.0,tertiary
the wily badger,28,1,3,4,the wily badger,unknown,0.0,tertiary
The innocent man,51,1,2,3,The innocent man,male,1.0,tertiary
an old farmer,1,1,2,3,an old farmer,male,1.0,tertiary
The old woman/the old woman--my husband,175,1,2,3,The old woman's husband,male,1.0,tertiary
the creature,34,1,0,1,the creature,unknown,0.0,tertiary
Their only neighbor,6,1,0,1,Their only neighbor,unknown,0.0,tertiary
the wicked badger,137,1,0,1,the wicked badger,unknown,0.0,tertiary
the farmer 's wife,123,1,0,1,the farmer 's wife,female,1.0,tertiary
The badger/the badger--a poor helpless old woman who had trusted him,116,1,0,1,The badger's poor helpless old woman who had trusted him,female,1.0,tertiary
an unlucky fellow,184,1,0,1,an unlucky fellow,unknown,0.0,tertiary
The badger/the badger--his friend,91,1,0,1,The badger's friend,unknown,0.0,tertiary
the wicked and deceitful badger,68,1,0,1,the wicked and deceitful badger,unknown,0.0,tertiary
The old man/the old man--his neighbor,65,1,0,1,The old man's neighbor,unknown,0.0,tertiary
Dear lady--your husband,177,1,0,1,Dear lady's husband,male,1.0,tertiary
The old man/the old man--his poor old woman,62,1,0,1,The old man's poor old woman,female,1.0,tertiary
The old man/the old man--his faithful old wife,58,1,0,1,The old man's faithful old wife,female,1.0,tertiary
The old man/the old man--You wife - eating old man,178,1,0,1,The old man's wife - eating old man,female,0.5,tertiary
This badger,7,1,0,1,This badger,unknown,0.0,tertiary
the poor old woman,44,1,0,1,the poor old woman,female,1.0,tertiary
the destructive badger,41,1,0,1,the destructive badger,unknown,0.0,tertiary
good friends,173,1,0,1,good friends,unknown,0.0,tertiary
