sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,0,loved,3,8,184,189,20,0.0,2.0,181.0,183.0,,9.0,75.0,190.0,256.0,,,,,verb.emotion,1
2,0,loved,20,25,277,282,20,17.0,19.0,274.0,276.0,20,26.0,157.0,283.0,414.0,,,,,verb.emotion,1
2,1,study,29,34,286,291,20,17.0,19.0,274.0,276.0,,,,,,,,,,verb.cognition,1
2,2,watch,50,55,307,312,20,17.0,19.0,274.0,276.0,20,56.0,157.0,313.0,414.0,,,,,verb.perception,1
2,3,made,96,100,353,357,,70.0,90.0,327.0,347.0,20,101.0,157.0,358.0,414.0,,,,,verb.change,1
3,1,left,51,55,467,471,21,44.0,50.0,460.0,466.0,21,56.0,79.0,472.0,495.0,,,,,verb.motion,1
3,2,went,85,89,501,505,21,44.0,50.0,460.0,466.0,,100.0,140.0,516.0,556.0,141.0,221.0,557.0,637.0,verb.motion,1
3,3,wandering,90,99,506,515,21,44.0,50.0,460.0,466.0,,100.0,221.0,516.0,637.0,,,,,verb.motion,1
8,1,poking,60,66,1218,1224,44,28.0,54.0,1186.0,1212.0,44,67.0,78.0,1225.0,1236.0,79.0,188.0,1237.0,1346.0,verb.perception,1
8,2,knew,110,114,1268,1272,44,105.0,109.0,1263.0,1267.0,,115.0,135.0,1273.0,1293.0,,,,,verb.cognition,1
8,5,wanted,141,147,1299,1305,44,28.0,54.0,1186.0,1212.0,,148.0,188.0,1306.0,1346.0,,,,,verb.emotion,1
9,0,felt,7,11,1355,1359,21,0.0,6.0,1348.0,1354.0,,12.0,48.0,1360.0,1396.0,,,,,verb.emotion,1
9,2,watch,103,108,1451,1456,21,55.0,57.0,1403.0,1405.0,21,109.0,137.0,1457.0,1485.0,,,,,verb.perception,1
10,2,heard,26,31,1513,1518,21,23.0,25.0,1510.0,1512.0,,32.0,65.0,1519.0,1552.0,67.0,106.0,1554.0,1593.0,verb.perception,1
11,0,looking,6,13,1600,1607,,,,,,21,18.0,20.0,1612.0,1614.0,,,,,verb.perception,1
11,1,saw,21,24,1615,1618,21,18.0,20.0,1612.0,1614.0,"45,21",25.0,114.0,1619.0,1708.0,,,,,verb.perception,1
11,3,seen,66,70,1660,1664,21,54.0,56.0,1648.0,1650.0,21,71.0,114.0,1665.0,1708.0,,,,,verb.motion,1
11,4,coming,71,77,1665,1671,,,,,,21,78.0,84.0,1672.0,1678.0,97.0,114.0,,,verb.motion,1
11,5,riding,78,84,1672,1678,21,54.0,56.0,1648.0,1650.0,21,85.0,96.0,1679.0,1690.0,97.0,114.0,1691.0,1708.0,verb.motion,1
12,0,wore,4,8,1714,1718,45,0.0,3.0,1710.0,1713.0,,9.0,81.0,1719.0,1791.0,,,,,verb.body,1
14,1,hung,37,41,1915,1919,45,0.0,15.0,1878.0,1893.0,,,,,,,,,,verb.motion,1
16,3,rode,90,94,2282,2286,45,86.0,89.0,2278.0,2281.0,,,,,,,,,,verb.motion,1
16,4,made,106,110,2298,2302,45,102.0,105.0,2294.0,2297.0,,111.0,135.0,2303.0,2327.0,,,,,verb.creation,1
17,1,carried,46,53,2375,2382,45,42.0,45.0,2371.0,2374.0,,54.0,90.0,2383.0,2419.0,,,,,verb.possession,1
18,0,led,9,12,2429,2432,45,5.0,8.0,2425.0,2428.0,,13.0,29.0,2433.0,2449.0,30.0,107.0,2450.0,2527.0,verb.motion,1
19,0,rode,7,11,2536,2540,45,3.0,6.0,2532.0,2535.0,,12.0,25.0,2541.0,2554.0,,,,,verb.motion,1
19,1,lilted,31,37,2560,2566,45,27.0,30.0,2556.0,2559.0,,38.0,65.0,2567.0,2594.0,,,,,verb.creation,1
20,0,carried,9,16,2604,2611,45,5.0,8.0,2600.0,2603.0,45,17.0,24.0,2612.0,2619.0,25.0,48.0,2620.0,2643.0,verb.motion,1
20,3,kneel,108,113,2703,2708,21,84.0,88.0,2679.0,2683.0,,,,,,,,,,verb.motion,1
20,4,worship,142,149,2737,2744,21,89.0,95.0,2684.0,2690.0,45,150.0,153.0,2745.0,2748.0,,,,,verb.emotion,1
20,5,thought,162,169,2757,2764,21,159.0,161.0,2754.0,2756.0,"48,45",170.0,212.0,2765.0,2807.0,,,,,verb.cognition,1
21,0,came,19,23,2828,2832,49,9.0,18.0,2818.0,2827.0,21,24.0,39.0,2833.0,2848.0,,,,,verb.motion,1
21,2,understood,45,55,2854,2864,49,9.0,18.0,2818.0,2827.0,21,56.0,68.0,2865.0,2877.0,,,,,verb.cognition,1
21,3,shook,74,79,2883,2888,45,70.0,73.0,2879.0,2882.0,45,80.0,88.0,2889.0,2897.0,89.0,94.0,2898.0,2903.0,verb.body,1
22,1,said,52,56,2957,2961,"45,177",1.0,45.0,2906.0,2950.0,,,,,,,,,,verb.communication,1
23,0,call,5,9,2968,2972,179,1.0,4.0,2964.0,2967.0,"180,45",10.0,12.0,2973.0,2975.0,,,,,verb.communication,1
25,0,seemed,17,23,3098,3104,,,,,,45,24.0,53.0,3105.0,3134.0,,,,,verb.perception,1
25,1,said,39,43,3120,3124,45,30.0,34.0,3111.0,3115.0,,,,,,,,,,verb.communication,1
26,2,cast,50,54,3185,3189,,37.0,44.0,3172.0,3179.0,21,55.0,66.0,3190.0,3201.0,,,,,verb.creation,1
26,3,making,68,74,3203,3209,,,,,,21,75.0,132.0,3210.0,3267.0,,,,,verb.change,1
26,4,forget,79,85,3214,3220,21,75.0,78.0,3210.0,3213.0,,86.0,132.0,3221.0,3267.0,,,,,verb.cognition,1
27,0,knew,7,11,3276,3280,21,4.0,6.0,3273.0,3275.0,"50,51",12.0,68.0,3281.0,3337.0,,,,,verb.cognition,1
27,5,begged,125,131,3394,3400,21,122.0,124.0,3391.0,3393.0,"45,21",132.0,135.0,3401.0,3404.0,,,,,verb.communication,1
27,6,give,139,143,3408,3412,45,132.0,135.0,3401.0,3404.0,21,144.0,147.0,3413.0,3416.0,,,,,verb.communication,1
28,1,wanted,23,29,3448,3454,45,9.0,18.0,3434.0,3443.0,,,,,,,,,,verb.emotion,1
28,2,knew,39,43,3464,3468,45,35.0,38.0,3460.0,3463.0,"45,21",44.0,96.0,3469.0,3521.0,,,,,verb.cognition,1
28,3,kissed,61,67,3486,3492,45,52.0,55.0,3477.0,3480.0,21,68.0,71.0,3493.0,3496.0,,,,,verb.contact,1
28,4,had,76,79,3501,3504,45,72.0,75.0,3497.0,3500.0,"45,21",80.0,96.0,3505.0,3521.0,,,,,verb.possession,1
30,2,leaving,71,78,3688,3695,,,,,,45,79.0,87.0,3696.0,3704.0,,,,,verb.change,1
31,0,seemed,11,17,3776,3782,45,0.0,10.0,3765.0,3775.0,,,,,,,,,,verb.perception,1
31,2,grew,45,49,3810,3814,45,41.0,44.0,3806.0,3809.0,,50.0,61.0,3815.0,3826.0,,,,,verb.change,1
32,0,went,53,57,3880,3884,45,20.0,52.0,3847.0,3879.0,,58.0,62.0,3885.0,3889.0,63.0,83.0,3890.0,3910.0,verb.change,1
33,0,saw,4,7,3916,3919,45,0.0,3.0,3912.0,3915.0,55,8.0,46.0,3920.0,3958.0,,,,,verb.perception,1
33,1,burst,56,61,3968,3973,45,52.0,55.0,3964.0,3967.0,,,,,,,,,,verb.change,1
34,3,said,57,61,4053,4057,45,1.0,50.0,3997.0,4046.0,,,,,,,,,,verb.communication,1
34,4,matters,73,80,4069,4076,,,,,,"186,45",81.0,87.0,4077.0,4083.0,89.0,162.0,,,verb.change,1
34,5,sold,103,107,4099,4103,,98.0,102.0,4094.0,4098.0,41,108.0,115.0,4104.0,4111.0,,,,,verb.possession,1
35,3,go,44,46,4204,4206,187,18.0,33.0,4178.0,4193.0,,56.0,69.0,4216.0,4229.0,,,,,verb.motion,1
35,4,serve,75,80,4235,4240,187,18.0,33.0,4178.0,4193.0,187,81.0,84.0,4241.0,4244.0,91.0,113.0,4251.0,4273.0,verb.social,1
36,0,heard,8,13,4284,4289,21,5.0,7.0,4281.0,4283.0,21,14.0,55.0,4290.0,4331.0,,,,,verb.perception,1
36,1,fell,38,42,4314,4318,21,26.0,37.0,4302.0,4313.0,21,43.0,55.0,4319.0,4331.0,,,,,verb.motion,1
37,1,obtain,23,29,4377,4383,21,4.0,9.0,4358.0,4363.0,,,,,,,,,,verb.possession,1
38,0,laughed,21,28,4406,4413,22,0.0,15.0,4385.0,4400.0,,,,,,,,,,verb.body,1
38,1,brought,46,53,4431,4438,22,0.0,15.0,4385.0,4400.0,",21,22",54.0,77.0,4439.0,4462.0,,,,,verb.motion,1
38,3,standing,103,111,4488,4496,21,96.0,98.0,4481.0,4483.0,,,,,,,,,,verb.contact,1
39,0,said,14,18,4512,4516,45,1.0,9.0,4499.0,4507.0,,,,,,,,,,verb.communication,1
42,0,mounted,49,56,4734,4741,21,3.0,9.0,4688.0,4694.0,,,,,,,,,,verb.motion,1
