sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,2,had,84,87,84,87,,79.0,83.0,79.0,83.0,"5,4",88.0,126.0,88.0,126.0,,,,,verb.possession,1
1,0,said,17,21,145,149,6,8.0,16.0,136.0,144.0,"103,7,104,6,102",22.0,33.0,150.0,161.0,,,,,verb.communication,1
1,3,die,100,103,228,231,"103,104",71.0,94.0,199.0,222.0,,,,,,,,,,verb.change,1
2,0,ordered,8,15,299,306,6,5.0,7.0,296.0,298.0,,16.0,30.0,307.0,321.0,,,,,verb.communication,1
2,3,filled,47,53,338,344,6,5.0,7.0,296.0,298.0,,54.0,58.0,345.0,349.0,,,,,verb.consumption,1
2,4,placed,78,84,369,375,6,5.0,7.0,296.0,298.0,,85.0,100.0,376.0,391.0,,,,,verb.contact,1
3,1,giving,41,47,442,448,,,,,,"7,6",48.0,55.0,449.0,456.0,,,,,verb.possession,1
3,2,bade,72,76,473,477,6,69.0,71.0,470.0,472.0,7,77.0,85.0,478.0,486.0,,,,,verb.communication,1
3,3,tell,81,85,482,486,"7,6",69.0,80.0,470.0,481.0,,86.0,92.0,487.0,493.0,,,,,verb.communication,1
4,0,grieved,10,17,511,518,11,0.0,9.0,501.0,510.0,"11,12",18.0,35.0,519.0,536.0,,,,,verb.emotion,1
4,1,refused,52,59,553,560,11,0.0,9.0,501.0,510.0,,60.0,75.0,561.0,576.0,77.0,227.0,578.0,728.0,verb.communication,1
4,3,comforted,66,75,567,576,11,0.0,9.0,501.0,510.0,,,,,,,,,,verb.emotion,1
4,6,christened,153,163,654,664,11,145.0,148.0,646.0,649.0,0,164.0,172.0,665.0,673.0,,,,,verb.communication,1
4,7,said,174,178,675,679,"11,0,13",93.0,172.0,594.0,673.0,"11,106",179.0,185.0,680.0,686.0,186.0,193.0,687.0,694.0,verb.communication,1
5,0,answered,16,24,747,755,"11,107",1.0,9.0,732.0,740.0,"11,6",27.0,56.0,758.0,787.0,,,,,verb.communication,1
5,2,tell,37,41,768,772,11,27.0,28.0,758.0,759.0,6,42.0,45.0,773.0,776.0,,,,,verb.communication,1
