sentence_id,event_id,temporal_rank
0,2,0
1,3,1
2,0,2
3,3,3
4,7,4
5,0,5
6,1,6
7,7,7
8,3,8
10,0,9
11,2,10
12,2,11
13,2,12
14,0,13
16,0,14
18,2,15
19,6,16
22,2,17
27,1,18
24,1,19
28,6,20
30,0,21
33,1,22
32,0,23
34,3,24
35,1,25
37,3,26
36,0,27
38,5,28
39,2,29
40,0,30
42,5,31
41,1,32
43,1,33
44,0,34
45,6,35
47,6,36
46,2,37
48,2,38
49,0,39
51,2,40
50,4,41
53,0,42
54,0,43
55,1,44
56,0,45
57,5,46
58,0,47
59,0,48
60,4,49
61,0,50
62,2,51
63,5,52
64,0,53
65,3,54
66,1,55
67,5,56
69,3,57
70,1,58
72,1,59
71,5,60
74,1,61
75,0,62
76,8,63
77,4,64
79,6,65
78,5,66
80,6,67
81,1,68
82,1,69
84,10,70
83,3,71
85,0,72
86,4,73
87,3,74
88,1,75
89,5,76
90,4,77
92,5,78
93,4,79
94,6,80
95,1,81
