clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Conchubar,11,22,33,55,Conchubar,male,1.0,primary
Fergus,14,12,31,43,Fergus,male,1.0,primary
Bricriu,23,10,25,35,Bricriu,male,1.0,secondary
Dechtire,17,6,27,33,Dechtire,female,1.0,secondary
the child,98,9,12,21,the child,male,1.0,secondary
Amergin,28,2,18,20,Amergin,unknown,0.0,secondary
the men of Ulster/The men of Ulster,44,4,12,16,the men of Ulster,male,1.0,tertiary
Ness,12,5,8,13,Ness,female,1.0,tertiary
Sencha,25,3,9,12,Sencha,unknown,0.0,tertiary
Dechtire--her fifty maidens,53,1,9,10,Dechtire's fifty maidens,female,1.0,tertiary
the chief men of Ulster,48,1,9,10,the chief men of Ulster,male,1.0,tertiary
a young man wearing armour,80,1,8,9,a young man wearing armour,male,1.0,tertiary
the distributor,101,1,7,8,the distributor,unknown,0.0,tertiary
Lugh of the Long Hand,18,1,6,7,Lugh of the Long Hand,male,1.0,tertiary
fifty young girls,127,1,5,6,fifty young girls,female,1.0,tertiary
the fighting men from all Ireland,156,1,5,6,the fighting men from all Ireland,male,1.0,tertiary
Conchubar--his people,71,1,4,5,Conchubar's people,group/nonbinary,1.0,tertiary
Morann,29,2,3,5,Morann,male,1.0,tertiary
a young woman,81,1,4,5,a young woman,female,1.0,tertiary
the King,150,4,1,5,the King,male,1.0,tertiary
This child,183,1,4,5,This child,unknown,0.0,tertiary
Finchoem,24,3,2,5,Finchoem,female,1.0,tertiary
the young man,82,3,2,5,the young man,male,1.0,tertiary
the mistress of the house,142,1,3,4,the mistress of the house,female,1.0,tertiary
the fifty young girls,128,1,3,4,the fifty young girls,female,1.0,tertiary
Fergus--his mother,39,2,1,3,Fergus's mother,female,1.0,tertiary
King/king,34,3,0,3,King,male,1.0,tertiary
Sualtim,16,3,0,3,Sualtim,unknown,0.0,tertiary
these fifty young girls,133,1,2,3,these fifty young girls,female,1.0,tertiary
Emain Macha,13,3,0,3,Emain Macha,unknown,0.0,tertiary
Fergus--his companions,76,2,1,3,Fergus's companions,group/nonbinary,1.0,tertiary
Rogh,15,2,0,2,Rogh,unknown,0.0,tertiary
Conchubar--his sister,50,2,0,2,Conchubar's sister,female,1.0,tertiary
the man of the house,139,2,0,2,the man of the house,male,1.0,tertiary
kings,151,2,0,2,kings,male,1.0,tertiary
the man,84,1,1,2,the man,male,1.0,tertiary
a young lad,35,2,0,2,a young lad,unknown,0.0,tertiary
Fergus--your companions,120,1,1,2,Fergus's companions,group/nonbinary,1.0,tertiary
a king,114,2,0,2,a king,male,1.0,tertiary
a child,92,2,0,2,a child,unknown,0.0,tertiary
The people,170,1,1,2,The people,unknown,0.0,tertiary
King of Ulster,32,2,0,2,King of Ulster,male,1.0,tertiary
all the men who fight from their chariots--all the men who fight from their chariots,174,1,1,2,all the men who fight from their chariots's the men who fight from their chariots,male,1.0,tertiary
Setanta,30,1,0,1,Setanta,unknown,0.0,tertiary
son of Ailell,99,1,0,1,son of Ailell,unknown,0.0,tertiary
Ailell,26,1,0,1,Ailell,unknown,0.0,tertiary
Fergus's mother--her husband,107,1,0,1,Fergus's mother's husband,male,1.0,tertiary
many men,189,1,0,1,many men,male,1.0,tertiary
wise men,188,1,0,1,wise men,male,1.0,tertiary
