sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Once upon a time a man named Hu-Wu-Bau, who lived near the Great Mountain, went walking there one day. ",walking,BEFORE,"And there, under a tree, he met a messenger in a red robe who called out to him: ""The Lord of the Great Mountain would like to see you!"" ",like,0,1,3,3
"And there, under a tree, he met a messenger in a red robe who called out to him: ""The Lord of the Great Mountain would like to see you!"" ",like,BEFORE,"The man was much frightened, but dared offer no objection. ",offer,1,2,3,2
"The man was much frightened, but dared offer no objection. ",offer,AFTER,"The messenger bade him shut his eyes, and when he was allowed to open them again after a short time, he found himself standing before a lofty palace. ",shut,2,3,2,1
"The messenger bade him shut his eyes, and when he was allowed to open them again after a short time, he found himself standing before a lofty palace. ",shut,BEFORE,He entered it to see the god. ,entered,3,4,1,0
He entered it to see the god. ,entered,BEFORE,"The latter had a meal prepared for him and said: ""I only sent for you to-day because I had heard you intended traveling to the West. ",sent,4,5,0,3
"The latter had a meal prepared for him and said: ""I only sent for you to-day because I had heard you intended traveling to the West. ",sent,BEFORE,"And in that case I should like to give you a letter to take to my daughter."" ",give,5,6,3,2
"And in that case I should like to give you a letter to take to my daughter."" ",give,BEFORE,asked the man. ,asked,6,8,2,0
asked the man. ,asked,BEFORE,"When you reach the middle of the Yellow River, beat against the side of the ship and call out: 'Greencoat!' ",reach,8,11,0,0
"When you reach the middle of the Yellow River, beat against the side of the ship and call out: 'Greencoat!' ",reach,BEFORE,"Then some one will appear and take the letter from you."" ",appear,11,12,0,1
"Then some one will appear and take the letter from you."" ",appear,AFTER,"And with these words he handed Hu-Wu-Bau the letter, and he was taken back again to the upper world. ",handed,12,13,1,0
"And with these words he handed Hu-Wu-Bau the letter, and he was taken back again to the upper world. ",handed,AFTER,"When he came to the Yellow River on his journey, he did what the Lord of the Great Mountain had told him, and cried: ""Greencoat!"" ",told,13,14,0,3
"When he came to the Yellow River on his journey, he did what the Lord of the Great Mountain had told him, and cried: ""Greencoat!"" ",told,BEFORE,"And sure enough, a girl in green garments rose from the water, took him by the hand and told him to close his eyes. ",told,14,15,3,2
"And sure enough, a girl in green garments rose from the water, took him by the hand and told him to close his eyes. ",told,BEFORE,Then she led him into the palace of the river-god and he delivered the letter. ,led,15,16,2,0
Then she led him into the palace of the river-god and he delivered the letter. ,led,BEFORE,"The river-god entertained him splendidly, and thanked him as best he knew how. ",thanked,16,17,0,1
"The river-god entertained him splendidly, and thanked him as best he knew how. ",thanked,BEFORE,"At parting he said: ""I am grateful that you have made this long journey to see me. ",said,17,18,1,1
"At parting he said: ""I am grateful that you have made this long journey to see me. ",said,AFTER,"I have nothing to give you, however, save this pair of green silk shoes. ",have,18,19,1,0
"I have nothing to give you, however, save this pair of green silk shoes. ",have,BEFORE,While you are wearing them you can keep on walking as long as you like and never grow weary. ,like,19,20,0,5
While you are wearing them you can keep on walking as long as you like and never grow weary. ,like,BEFORE,"And they will give you the second sight, so that you will be able to see the spirits and gods."" ",give,20,21,5,1
"And they will give you the second sight, so that you will be able to see the spirits and gods."" ",give,AFTER,The man thanked him for the gift and returned to his ship. ,thanked,21,22,1,0
The man thanked him for the gift and returned to his ship. ,thanked,BEFORE,"When he reached the Great Mountain, he thought it would be fit and proper to report to the god. ",report,22,24,0,4
