clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the scholar/The scholar,8,8,18,26,the scholar,male,1.0,primary
two little knights with plumes in their helmets--two little knights with plumes in their helmets,5,1,11,12,two little knights with plumes in their helmets's little knights with plumes in their helmets,group/nonbinary,1.0,secondary
the horsemen,15,1,11,12,the horsemen,group/nonbinary,1.0,secondary
a scholar who found the company of others,1,1,8,9,a scholar who found the company of others,male,1.0,secondary
"a man clad in yellow , wearing a king",14,1,4,5,"a man clad in yellow , wearing a king",male,1.0,tertiary
a third,9,1,2,3,a third,male,1.0,tertiary
the king,16,1,1,2,the king,male,1.0,tertiary
footmen,11,1,0,1,footmen,unknown,0.0,tertiary
horsemen,12,1,0,1,horsemen,unknown,0.0,tertiary
the king--his bodyguards,17,1,0,1,the king's bodyguards,unknown,0.0,tertiary
none of the vermin,27,1,0,1,none of the vermin,unknown,0.0,tertiary
