sentence_id,event_id,temporal_rank
0,5,0
4,2,1
3,3,2
1,6,3
5,1,4
7,10,5
9,1,6
8,1,7
10,9,8
11,5,9
13,1,10
12,4,11
14,6,12
15,5,13
16,0,14
18,0,15
17,5,16
19,2,17
21,1,18
20,2,19
22,3,20
24,12,21
25,0,22
26,2,23
30,0,24
29,6,25
31,1,26
32,1,27
35,4,28
34,0,29
36,1,30
37,3,31
38,1,32
39,4,33
40,0,34
41,0,35
42,6,36
44,0,37
43,3,38
45,0,39
47,0,40
49,0,41
50,3,42
52,4,43
51,2,44
54,0,45
53,3,46
55,2,47
56,2,48
57,0,49
58,0,50
59,1,51
61,4,52
60,3,53
62,2,54
64,7,55
63,0,56
65,1,57
67,5,58
66,3,59
68,4,60
69,3,61
70,0,62
71,3,63
73,0,64
74,2,65
76,0,66
77,1,67
79,1,68
78,2,69
81,2,70
82,1,71
83,1,72
86,6,73
85,1,74
84,0,75
87,1,76
88,1,77
89,1,78
90,3,79
92,2,80
93,0,81
94,1,82
95,1,83
96,1,84
98,2,85
97,2,86
99,3,87
100,1,88
101,1,89
102,0,90
103,0,91
104,1,92
105,1,93
106,4,94
