sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,1,terrified,53,62,53,62,,25.0,28.0,25.0,28.0,"12,10",63.0,182.0,63.0,182.0,,,,,verb.emotion,1
0,5,seized,158,164,158,164,,78.0,93.0,78.0,93.0,12,165.0,182.0,165.0,182.0,,,,,verb.contact,1
1,2,seen,31,35,215,219,13,0.0,19.0,184.0,203.0,,,,,,,,,,verb.perception,1
1,4,whispered,53,62,237,246,,,,,,"15,14",63.0,159.0,247.0,343.0,,,,,verb.communication,1
1,6,killed,115,121,299,305,,81.0,100.0,265.0,284.0,15,122.0,141.0,306.0,325.0,,,,,verb.contact,1
1,7,ate,146,149,330,333,,81.0,100.0,265.0,284.0,15,150.0,154.0,334.0,338.0,155.0,159.0,339.0,343.0,verb.consumption,1
3,3,made,69,73,545,549,21,38.0,59.0,514.0,535.0,21,74.0,108.0,550.0,584.0,,,,,verb.change,1
4,0,made,25,29,611,615,21,22.0,24.0,608.0,610.0,21,30.0,60.0,616.0,646.0,,,,,verb.social,1
4,2,attacked,73,81,659,667,21,66.0,68.0,652.0,654.0,"24,23,25,22",82.0,187.0,668.0,773.0,,,,,verb.competition,1
4,4,drank,156,161,742,747,"24,22",123.0,134.0,709.0,720.0,25,162.0,187.0,748.0,773.0,,,,,verb.consumption,1
5,1,routed,7,13,782,788,21,0.0,2.0,775.0,777.0,22,14.0,22.0,789.0,797.0,,,,,verb.contact,1
5,4,followed,95,103,870,878,"26,27",27.0,83.0,802.0,858.0,"29,28",104.0,133.0,879.0,908.0,,,,,verb.social,1
7,0,sat,32,35,995,998,32,15.0,31.0,978.0,994.0,,36.0,46.0,999.0,1009.0,47.0,187.0,1010.0,1150.0,verb.contact,1
7,1,quaffing,47,55,1010,1018,32,15.0,31.0,978.0,994.0,"32,3",56.0,60.0,1019.0,1023.0,,,,,verb.contact,1
7,2,eating,85,91,1048,1054,32,15.0,31.0,978.0,994.0,,92.0,139.0,1055.0,1102.0,,,,,verb.consumption,1
7,5,toasting,145,153,1108,1116,32,15.0,31.0,978.0,994.0,,154.0,187.0,1117.0,1150.0,,,,,verb.consumption,1
7,6,said,213,217,1176,1180,"4,33",189.0,211.0,1152.0,1174.0,"34,127,125",218.0,231.0,1181.0,1194.0,,,,,verb.communication,1
7,8,heard,247,252,1210,1215,34,239.0,246.0,1202.0,1209.0,"127,125",253.0,374.0,1216.0,1337.0,,,,,verb.cognition,1
7,9,comes,301,306,1264,1269,,,,,,125,307.0,314.0,1270.0,1277.0,315.0,338.0,,,verb.motion,1
7,10,seizes,352,358,1315,1321,125,349.0,351.0,1312.0,1314.0,127,359.0,374.0,1322.0,1337.0,,,,,verb.possession,1
8,0,answered,29,37,1369,1377,"5,35",0.0,27.0,1340.0,1367.0,33,38.0,41.0,1378.0,1381.0,,,,,verb.communication,1
8,1,saying,43,49,1383,1389,"5,35",0.0,27.0,1340.0,1367.0,,52.0,77.0,1392.0,1417.0,,,,,verb.communication,1
9,1,killed,19,25,1438,1444,128,0.0,13.0,1419.0,1432.0,"130,6",26.0,44.0,1445.0,1463.0,45.0,54.0,1464.0,1473.0,verb.contact,1
10,3,escape,49,55,1524,1530,131,35.0,44.0,1510.0,1519.0,,56.0,79.0,1531.0,1554.0,,,,,verb.motion,1
10,5,dare,95,99,1570,1574,131,80.0,84.0,1555.0,1559.0,131,100.0,131.0,1575.0,1606.0,,,,,verb.social,1
10,6,show,103,107,1578,1582,131,80.0,84.0,1555.0,1559.0,131,108.0,118.0,1583.0,1593.0,119.0,131.0,1594.0,1606.0,verb.perception,1
10,7,know,142,146,1617,1621,131,137.0,141.0,1612.0,1616.0,"131,133",147.0,239.0,1622.0,1714.0,,,,,verb.cognition,1
10,9,attack,183,189,1658,1664,133,152.0,168.0,1627.0,1643.0,131,190.0,194.0,1665.0,1669.0,195.0,239.0,1670.0,1714.0,verb.social,1
10,10,knew,201,205,1676,1680,133,198.0,200.0,1673.0,1675.0,131,206.0,239.0,1681.0,1714.0,,,,,verb.cognition,1
11,1,disbelieve,13,23,1730,1740,35,9.0,12.0,1726.0,1729.0,35,24.0,34.0,1741.0,1751.0,,,,,verb.cognition,1
11,2,say,31,34,1748,1751,35,24.0,28.0,1741.0,1745.0,,,,,,,,,,verb.communication,1
11,3,think,40,45,1757,1762,,,,,,35,46.0,79.0,1763.0,1796.0,,,,,verb.cognition,1
11,5,telling,56,63,1773,1780,35,51.0,52.0,1768.0,1769.0,35,64.0,67.0,1781.0,1784.0,,,,,verb.communication,1
12,1,think,14,19,1813,1818,5,5.0,6.0,1804.0,1805.0,5,20.0,46.0,1819.0,1845.0,,,,,verb.cognition,1
12,3,telling,33,40,1832,1839,5,25.0,28.0,1824.0,1827.0,,41.0,46.0,1840.0,1845.0,,,,,verb.communication,1
12,4,said,49,53,1848,1852,5,1.0,46.0,1800.0,1845.0,5,54.0,62.0,1853.0,1861.0,,,,,verb.communication,1
13,1,heard,15,20,1877,1882,5,6.0,9.0,1868.0,1871.0,134,21.0,72.0,1883.0,1934.0,,,,,verb.perception,1
14,1,prove,26,31,1963,1968,,,,,,4,32.0,42.0,1969.0,1979.0,44.0,118.0,,,verb.cognition,1
14,2,say,39,42,1976,1979,4,32.0,36.0,1969.0,1973.0,,,,,,,,,,verb.communication,1
14,6,said,121,125,2058,2062,"5,4",1.0,118.0,1938.0,2055.0,4,126.0,130.0,2063.0,2067.0,,,,,verb.communication,1
15,1,bear,39,43,2108,2112,"5,35",0.0,27.0,2069.0,2096.0,"5,37",44.0,103.0,2113.0,2172.0,105.0,182.0,2174.0,2251.0,verb.communication,1
15,3,believe,82,89,2151,2158,"5,37",61.0,74.0,2130.0,2143.0,5,90.0,103.0,2159.0,2172.0,,,,,verb.cognition,1
15,5,answered,111,119,2180,2188,5,108.0,110.0,2177.0,2179.0,5,130.0,182.0,2199.0,2251.0,,,,,verb.communication,1
15,7,go,148,150,2217,2219,5,141.0,142.0,2210.0,2211.0,,151.0,153.0,2220.0,2222.0,154.0,158.0,2223.0,2227.0,verb.motion,1
16,0,got,20,23,2274,2277,5,3.0,11.0,2257.0,2265.0,,24.0,35.0,2278.0,2289.0,,,,,verb.change,1
17,1,start,21,26,2398,2403,5,5.0,7.0,2382.0,2384.0,,,,,,,,,,verb.change,1
