sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
2,1,work,29,33,166,170,9.0,18.0,20.0,155.0,157.0,,,,,,,,,,verb.social,1
3,1,came,97,101,340,344,9.0,85.0,93.0,328.0,336.0,,,,,,,,,,verb.motion,1
4,1,fought,64,70,479,485,9.0,14.0,16.0,429.0,431.0,"13,12",71.0,133.0,486.0,548.0,,,,,verb.competition,1
4,2,had,146,149,561,564,9.0,14.0,16.0,429.0,431.0,,150.0,164.0,565.0,579.0,,,,,verb.change,1
5,0,scratched,19,28,600,609,12.0,14.0,18.0,595.0,599.0,9,29.0,32.0,610.0,613.0,33.0,38.0,614.0,619.0,verb.contact,1
5,1,did,55,58,636,639,,,,,,14,59.0,69.0,640.0,650.0,,,,,verb.social,1
6,3,take,88,92,740,744,9.0,42.0,44.0,694.0,696.0,,93.0,118.0,745.0,770.0,119.0,138.0,771.0,790.0,verb.body,1
7,1,taken,11,16,803,808,9.0,4.0,6.0,796.0,798.0,,,,,,,,,,verb.cognition,1
7,4,came,110,114,902,906,17.0,69.0,109.0,861.0,901.0,,,,,,,,,,verb.motion,1
7,5,butted,125,131,917,923,17.0,69.0,109.0,861.0,901.0,8,132.0,135.0,924.0,927.0,,,,,verb.contact,1
7,6,fell,145,149,937,941,8.0,141.0,144.0,933.0,936.0,17,150.0,158.0,942.0,950.0,159.0,208.0,951.0,1000.0,verb.contact,1
7,8,duck,182,186,974,978,18.0,167.0,174.0,959.0,966.0,,,,,,,,,,verb.motion,1
8,1,began,41,46,1043,1048,19.0,4.0,16.0,1006.0,1018.0,,47.0,60.0,1049.0,1062.0,,,,,verb.change,1
8,2,butt,50,54,1052,1056,19.0,4.0,16.0,1006.0,1018.0,,,,,,,,,,verb.motion,1
9,0,took,11,15,1075,1079,19.0,8.0,10.0,1072.0,1074.0,"8,19",16.0,19.0,1080.0,1083.0,34.0,46.0,1098.0,1110.0,verb.contact,1
10,3,thought,117,124,1284,1291,8.0,113.0,116.0,1280.0,1283.0,23,125.0,164.0,1292.0,1331.0,,,,,verb.cognition,1
10,4,had,147,150,1314,1317,23.0,130.0,146.0,1297.0,1313.0,,151.0,164.0,1318.0,1331.0,,,,,verb.possession,1
11,0,offered,5,12,1338,1345,,0.0,4.0,1333.0,1337.0,8,13.0,16.0,1346.0,1349.0,,,,,verb.possession,1
11,1,drank,35,40,1368,1373,8.0,17.0,24.0,1350.0,1357.0,,,,,,,,,,verb.consumption,1
12,1,eat,18,21,1392,1395,8.0,5.0,7.0,1379.0,1381.0,,,,,,,,,,verb.consumption,1
12,3,seem,44,48,1418,1422,,,,,,8,49.0,55.0,1423.0,1429.0,,,,,verb.perception,1
13,1,gave,59,63,1507,1511,,,,,,8,64.0,67.0,1512.0,1515.0,76.0,93.0,,,verb.communication,1
13,2,knew,86,90,1534,1538,8.0,83.0,85.0,1531.0,1533.0,,91.0,93.0,1539.0,1541.0,,,,,verb.cognition,1
14,2,pulled,58,64,1600,1606,,44.0,48.0,1586.0,1590.0,25,65.0,75.0,1607.0,1617.0,76.0,122.0,1618.0,1664.0,verb.contact,1
17,2,thrust,92,98,1974,1980,27.0,54.0,76.0,1936.0,1958.0,8,99.0,102.0,1981.0,1984.0,,,,,verb.motion,1
18,2,sat,35,38,2027,2030,8.0,32.0,34.0,2024.0,2026.0,,39.0,61.0,2031.0,2053.0,63.0,88.0,2055.0,2080.0,verb.contact,1
19,3,spy,38,41,2120,2123,30.0,8.0,13.0,2090.0,2095.0,8,42.0,45.0,2124.0,2127.0,,,,,verb.perception,1
19,4,told,51,55,2133,2137,,,,,,31,56.0,66.0,2138.0,2148.0,,,,,verb.communication,1
19,6,ringing,78,85,2160,2167,31.0,56.0,66.0,2138.0,2148.0,,86.0,102.0,2168.0,2184.0,,,,,verb.change,1
20,3,beaten,42,48,2310,2316,8.0,21.0,23.0,2289.0,2291.0,,,,,,,,,,verb.contact,1
22,3,try,52,55,2544,2547,8.0,22.0,24.0,2514.0,2516.0,8,56.0,149.0,2548.0,2641.0,,,,,verb.social,1
22,6,fight,116,121,2608,2613,8.0,22.0,24.0,2514.0,2516.0,,122.0,149.0,2614.0,2641.0,,,,,verb.competition,1
23,0,wanted,13,19,2656,2662,8.0,10.0,12.0,2653.0,2655.0,34,20.0,54.0,2663.0,2697.0,,,,,verb.emotion,1
23,1,break,23,28,2666,2671,,,,,,34,29.0,54.0,2672.0,2697.0,,,,,verb.contact,1
