sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
3,1,had,verb.possession,15,15
6,2,say,verb.communication,15,8
6,2,say,verb.communication,15,20
6,2,say,verb.communication,19,8
6,2,say,verb.communication,19,20
7,1,returning,verb.motion,15,15
13,1,wondering,verb.communication,15,15
14,1,startled,verb.emotion,15,30
14,5,make,verb.creation,30,30
18,0,looked,verb.perception,32,35
20,0,tried,verb.social,36,32
20,1,bargain,verb.communication,36,32
21,0,found,verb.cognition,36,36
22,1,succeed,verb.social,37,8
22,1,succeed,verb.social,37,33
22,3,sell,verb.possession,8,33
23,2,pulling,verb.contact,33,33
26,0,gave,verb.possession,32,8
30,0,knew,verb.cognition,33,33
30,2,selling,verb.possession,33,33
32,2,commissioned,verb.communication,36,8
32,2,commissioned,verb.communication,36,36
34,1,found,verb.cognition,39,44
34,1,found,verb.cognition,39,39
34,3,met,verb.social,39,44
35,2,lead,verb.motion,39,44
36,1,meet,verb.motion,39,45
36,1,meet,verb.motion,39,39
37,3,selling,verb.possession,39,45
39,2,provide,verb.possession,46,8
39,2,provide,verb.possession,8,8
44,1,feeling,verb.emotion,8,8
44,1,feeling,verb.emotion,8,48
45,0,saw,verb.cognition,8,51
45,0,saw,verb.cognition,8,48
46,0,hinted,verb.communication,8,8
46,0,hinted,verb.communication,8,48
51,1,failed,verb.social,8,8
59,0,followed,verb.motion,8,8
59,0,followed,verb.motion,8,61
60,4,saw,verb.perception,8,61
62,1,looking,verb.perception,8,8
62,3,wondering,verb.cognition,8,8
63,0,glanced,verb.perception,8,8
63,0,glanced,verb.perception,65,8
65,0,warned,verb.communication,65,8
65,2,going,verb.motion,8,8
66,1,touched,verb.communication,65,8
70,0,shrugged,verb.body,32,32
72,0,pursued,verb.motion,32,32
72,1,following,verb.motion,8,32
85,2,felt,verb.perception,8,8
86,0,followed,verb.motion,8,36
89,0,said,verb.communication,32,32
89,0,said,verb.communication,32,108
89,0,said,verb.communication,32,25
89,0,said,verb.communication,32,9
89,0,said,verb.communication,32,13
89,2,call,verb.communication,25,9
92,0,fell,verb.motion,85,8
92,1,sank,verb.change,8,8
92,3,cleave,verb.contact,8,8
93,4,laid,verb.contact,8,8
94,0,speak,verb.communication,87,8
95,1,permitted,verb.communication,87,8
95,1,permitted,verb.communication,87,87
95,2,have,verb.possession,8,8
95,3,follow,verb.social,8,87
95,5,try,verb.social,87,8
103,4,had,verb.possession,8,8
111,0,sprang,verb.motion,93,93
111,1,seized,verb.contact,93,93
111,2,brandishing,verb.contact,93,93
112,2,ground,verb.contact,93,93
114,1,play,verb.competition,8,94
115,1,done,verb.social,8,8
116,0,failed,verb.social,8,8
116,1,lost,verb.possession,8,8
121,0,knew,verb.cognition,8,8
124,1,found,verb.possession,8,8
124,5,whisper,verb.communication,8,8
