sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
3,0,went,6,10,177,181,15,3.0,5.0,174.0,176.0,,,,,verb.motion,3,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
3,1,had,53,56,224,227,15,36.0,38.0,207.0,209.0,,,,,verb.possession,2,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
4,0,bought,3,9,267,273,15,0.0,2.0,264.0,266.0,48.0,110.0,312.0,374.0,verb.possession,1,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
4,1,sold,31,35,295,299,15,0.0,2.0,264.0,266.0,,,,,verb.possession,4,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
4,2,managing,58,66,322,330,15,0.0,2.0,264.0,266.0,,,,,verb.social,5,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
4,3,turn,70,74,334,338,15,0.0,2.0,264.0,266.0,,,,,verb.possession,6,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
5,1,daunted,39,46,415,422,18,7.0,26.0,383.0,402.0,,,,,verb.emotion,8,subject,a very fearless man,1.0,0.0,1.0,male,1.0,tertiary
6,2,say,32,35,456,459,15,0.0,23.0,424.0,447.0,,,,,verb.communication,10,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
6,2,say,32,35,456,459,19,0.0,23.0,424.0,447.0,,,,,verb.communication,10,subject,a certain horse - dealer's people who knew him,1.0,0.0,1.0,unknown,0.0,tertiary
6,4,attempt,67,74,491,498,8,44.0,57.0,468.0,481.0,,,,,verb.social,9,subject,Dick,18.0,81.0,99.0,male,1.0,primary
6,7,asked,104,109,528,533,20,84.0,95.0,508.0,519.0,,,,,verb.communication,11,subject,,,,,,,
7,1,returning,20,29,564,573,15,13.0,15.0,557.0,559.0,73.0,132.0,617.0,676.0,verb.motion,13,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
7,3,succeeded,112,121,656,665,15,101.0,103.0,645.0,647.0,,,,,verb.social,12,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
7,4,selling,125,132,669,676,15,78.0,79.0,622.0,623.0,,,,,verb.possession,14,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
8,1,riding,7,13,685,691,15,0.0,2.0,678.0,680.0,,,,,verb.motion,15,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
9,1,know,28,32,782,786,24,20.0,27.0,774.0,781.0,,,,,verb.cognition,16,subject,all men,1.0,0.0,1.0,male,1.0,tertiary
10,0,say,13,16,873,876,25,6.0,8.0,866.0,868.0,,,,,verb.communication,18,subject,men,2.0,0.0,2.0,male,1.0,tertiary
10,3,rest,82,86,942,946,26,49.0,76.0,909.0,936.0,,,,,verb.contact,17,subject,King Arthur's Knights,2.0,0.0,2.0,male,1.0,tertiary
10,3,rest,82,86,942,946,10,49.0,76.0,909.0,936.0,,,,,verb.contact,17,subject,King Arthur,2.0,2.0,4.0,male,1.0,tertiary
12,1,riding,7,13,1125,1131,15,0.0,2.0,1118.0,1120.0,20.0,104.0,1138.0,1222.0,verb.motion,21,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
12,4,made,79,83,1197,1201,15,53.0,65.0,1171.0,1183.0,,,,,verb.social,20,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
13,1,wondering,7,16,1231,1240,15,0.0,2.0,1224.0,1226.0,,,,,verb.communication,22,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
14,1,startled,19,27,1319,1327,15,12.0,14.0,1312.0,1314.0,,,,,verb.emotion,23,subject,a certain horse - dealer,1.0,17.0,18.0,male,1.0,tertiary
14,5,make,169,173,1469,1473,30,166.0,168.0,1466.0,1468.0,,,,,verb.creation,24,subject,a venerable man,1.0,2.0,3.0,male,1.0,tertiary
15,1,stopped,28,35,1518,1525,32,15.0,27.0,1505.0,1517.0,,,,,verb.motion,25,subject,The stranger,7.0,18.0,25.0,male,1.0,tertiary
17,0,saw,38,41,1669,1672,33,35.0,37.0,1666.0,1668.0,,,,,verb.creation,27,subject,The wily horse - dealer,1.0,14.0,15.0,male,1.0,tertiary
17,1,driving,54,61,1685,1692,33,35.0,37.0,1666.0,1668.0,,,,,verb.motion,28,subject,The wily horse - dealer,1.0,14.0,15.0,male,1.0,tertiary
18,0,looked,13,19,1722,1728,32,0.0,12.0,1709.0,1721.0,,,,,verb.perception,29,subject,The stranger,7.0,18.0,25.0,male,1.0,tertiary
19,0,named,7,12,1762,1767,32,4.0,6.0,1759.0,1761.0,,,,,verb.cognition,30,subject,The stranger,7.0,18.0,25.0,male,1.0,tertiary
20,0,tried,12,17,1798,1803,36,0.0,11.0,1786.0,1797.0,,,,,verb.social,31,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
20,1,bargain,21,28,1807,1814,36,0.0,11.0,1786.0,1797.0,,,,,verb.communication,32,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
21,0,found,13,18,1837,1842,36,10.0,12.0,1834.0,1836.0,,,,,verb.cognition,34,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
21,1,had,27,30,1851,1854,36,24.0,26.0,1848.0,1850.0,,,,,verb.possession,33,subject,The old man,4.0,7.0,11.0,male,1.0,tertiary
22,1,succeed,16,23,1902,1909,37,0.0,6.0,1886.0,1892.0,,,,,verb.social,35,subject,,,,,,,
22,3,sell,53,57,1939,1943,8,36.0,49.0,1922.0,1935.0,,,,,verb.possession,38,subject,Dick,18.0,81.0,99.0,male,1.0,primary
22,4,named,89,94,1975,1980,33,86.0,88.0,1972.0,1974.0,102.0,110.0,1988.0,1996.0,verb.cognition,37,subject,The wily horse - dealer,1.0,14.0,15.0,male,1.0,tertiary
23,0,agreed,3,9,2001,2007,33,0.0,2.0,1998.0,2000.0,,,,,verb.communication,39,subject,The wily horse - dealer,1.0,14.0,15.0,male,1.0,tertiary
